date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2010-12-28,AAAI-15,140,36134,904289.62,0
2010-12-22,ABFM-90,63,13441.05,218908.48,0
2010-12-12,ABZO-32,111,37191.66,1043836.17,0
2010-12-14,ACWI-63,64,15144.96,176453.76,0
2010-12-29,ADAY-83,50,12554,150008.48,0
2010-12-05,AEOJ-42,135,32749.65,1127976.2,0
2010-12-25,AGNI-54,44,8130.32,116671.04,0
2010-12-02,AGQV-46,157,57964.4,1324976.17,0
2010-12-22,AGZJ-96,46,9246.92,77538.75,0
2010-12-02,AJHZ-77,44,10975.36,72342.32,0
2010-12-11,ALWP-80,33,8130.87,39947.88,0
2010-12-16,ANGH-88,69,18164.25,470376.99,0
2010-12-17,ANTI-83,107,35551.82,582711.2,0
2010-12-04,ANUA-91,137,38303.83,876961.25,0
2010-12-12,AOCF-99,122,37544.28,797526.38,0
2010-12-09,AOQS-19,NA,NA,1462388.05,0
2010-12-02,APQU-61,106,32798.52,632408.82,0
2010-12-20,ARNP-18,54,15930,92970.2,0
2010-12-17,ATFU-64,25,4850.5,34959.21,0
2010-12-02,AUWB-47,41,8352.52,67728.96,0
2010-12-03,BBMC-11,73,17415.61,313207.12,0
2010-12-29,BETS-11,61,14690.02,128052.7,0
2010-12-29,  BGNL-80  ,60,NA,117806.94,0
2010-12-04,BKTH-0400,48,9656.64,131839.92,0
2010-12-23,BLZJ-60,148,52411.24,1508468.4,0
2010-12-26,BNEK-88,113,27417.19,896985.6,0
2010-12-18,BOAH-01,123,39304.65,1809408.39,0
2010-12-04,BORR-04,37,8964.36,80187.12,0
2010-12-09,  BPBH-11  ,32,6350.72,94250.94,0
2010-12-07,BQBX-8700,65,14539.85,160007.39,0
2010-12-27,BRNM-67,156,48589.32,2755600.96,0
2010-12-29,BTOY-69,NA,NA,511696.89,0
2010-12-30,BVND-3100,54,12958.38,NA,0
2010-12-20,BVRT-86,107,32205.93,641620.75,0
2010-12-12,BVZX-93,72,16590.96,210131.68,0
2010-12-22,BWVK-94,107,24962.03,448687.8,0
2010-12-20,BXCG-45,146,45712.6,NA,0
2010-12-10,BZAO-84,31,7483.09,31970.65,0
2010-12-13,CCGI-58,157,63161.1,789516,0
2010-12-06,CDIB-55,105,26342.4,NA,0
2010-12-03,CHSM-02,55,12157.2,150590.52,0
2010-12-10, CJFP-77 ,85,20813.1,314138.79,0
2010-12-13,CLKS-21,107,30619.12,479298.24,0
2010-12-26,CNGK-74,27,5276.34,36206.56,0
2010-12-22,COGZ-02,44,8242.52,163949.31,0
