date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2011-06-14,AAAI-15,139,39282.79,1186442.84,0
2011-06-05, ABFM-90 ,55,14043.15,270121.92,0
2011-06-25,ABZO-32,NA,32872.32,NA,0
2011-06-23,ACWI-63,60,15171,190596.8,0
2011-06-22,ADAY-83,56,13364.4,144106.5,0
2011-06-22,AEOJ-42,127,34231.58,923950.44,0
2011-6-6,AGNI-54,46,NA,139159.62,0
2011-06-28,AGQV-46,168,61866,1209045.6,0
2011-06-09,AGZJ-96,48,13917.12,93075.84,0
2011-06-15,AJHZ-77,45,10027.35,167883.68,0
2011-06-05,ALWP-80,31,5710.2,46956.52,0
2011-06-03,  ANGH-88  ,64,16593.28,320215.68,0
2011-06-29,ANTI-83,115,42210.75,452676.21,0
2011-06-21,ANUA-91,136,58239.28,682327.8,0
2011-25-6,AOCF-99,122,39591.44,809052.72,0
2011-06-06,AOQS-19,127,30177.74,752716.16,0
2011-06-09,  APQU-61  ,116,47796.64,489216.99,0
2011-06-29,ARNP-18,50,14744.5,106422.66,0
2011-06-22,ATFU-64,27,4515.21,19289.05,0
2011-06-09,AUWB-47,40,10933.2,61584.84,0
2011-06-05,BBMC-11,84,22756.44,421379.36,0
2011-06-10,BETS-11,56,16722.16,162196.84,0
2011-06-07, BGNL-8000 ,65,14531.4,148758.25,0
2011-06-08, BKTH-04 ,49,15157.17,126583.89,0
2011-06-02,BLZJ-60,153,61094.43,1283929.28,0
2011-06-02,BNEK-88,NA,25713.95,915014.16,0
2011-06-14,  BOAH-01  ,127,39085.52,1542633.96,0
2011-21-6,BORR-04,40,8291.6,65708.24,0
2011-06-03, BPBH-11 ,36,8289.72,40810.8,0
2011-06-27,BQBX-87,58,10927.2,164168.6,0
2011-06-21,BRNM-67,156,47219.64,2175278.7,0
2011-06-19,BTOY-69,115,43093.95,657228,0
2011-06-11,BVND-31,63,17773.56,106738.92,0
2011-06-07,BVRT-86,100,27103,744895.46,0
2011-06-24, BVZX-9300 ,72,21073.68,229683.24,0
2011-06-02,BWVK-9400,99,23751.09,NA,0
2011-06-27,BXCG-45,144,39365.28,854972.46,0
2011-06-21,BZAO-84,31,8176.25,35508.69,0
2011-06-02,CCGI-58,144,49363.2,1009447.92,0
2011-06-09,CDIB-55,84,25789.68,401382.84,0
2011-5-6,CHSM-02,56,13841.52,137475,0
2011-06-05,CJFP-77,81,20612.07,258835.2,0
2011-06-10,CLKS-21,111,30884.64,504415.64,0
2011-06-27,CNGK-74,26,4739.8,34799.16,0
2011-06-16,COGZ-02,54,11669.94,110667.36,0
2011-06-27,CTKW-58,124,41106,745146.14,0
2011-19-6,CUCC-12,31,6440.56,37740.97,0
2011-06-18,CVSM-61,41,9404.58,91104.4,0
2011-06-27,  CWVJ-79  ,114,25718.4,549236.88,0
2011-06-08,CXGP-45,100,26276,903717.5,0
2011-06-15,CXMB-63,48,NA,92191.05,0
2011-06-21,  CZAZ-20  ,83,28560.3,189013.5,0
2011-06-29, DALN-27 ,87,25673.7,377677.9,0
2011-06-24,DBJK-96,110,43824,925760,0
2011-06-27,DGFH-17,57,20354.7,222926.4,0
2011-06-22,DGHU-53,97,45340.71,794145.58,0
2011-06-11,DHEN-55,121,32238.03,625837.54,0
2011-06-05,DJGP-25,143,34484.45,734615.9,0
2011-06-10,DJLH-51,122,33316.98,588695.8,0
2011-06-15, DLLP-38 ,83,25670.24,313351.92,0
2011-06-17, DNYC-17 ,35,8826.3,127148.58,0
2011-06-19,DSSL-68,135,37562.4,1005679.41,0
2011-06-20,DTVV-40,163,55886.18,1933686.56,0
2011-06-27,DUYT-54,29,6828.34,39209.24,0
2011-06-29,DVKY-33,43,13287.86,NA,0
2011-06-18, DVOS-72 ,115,40998.65,770633.46,0
2011-06-01,DWCT-33,133,33445.51,747160.05,0
2011-06-20,DWRR-51,94,25897.94,NA,0
2011-06-27,DYAC-55,46,9947.04,96338.7,0
2011-06-13,EABV-8300,147,60440.52,1639526.84,0
2011-06-14,EADB-29,41,11290.99,70849.2,0
2011-06-08,EFIJ-4100,143,40217.32,1465435.6,0
2011-06-07,EIJS-05,98,27456.66,607866.84,0
2011-06-27,EJHQ-70,71,15840.81,268980.48,0
2011-06-25,EKGB-30,38,7559.72,77997.24,0
2011-06-12,EKLL-99,87,21546.42,307479.48,0
2011-06-17,EMMR-82,128,39166.72,637358.1,0
2011-06-25,EOIW-74,134,65556.82,2255553.3,0
2011-06-03,  EPFE-78  ,154,55101.2,1153380.21,0
2011-06-12,EQXZ-18,NA,NA,844282.2,0
2011-06-20,ESRT-15,133,57334.97,1250602.65,0
2011-06-20,ETME-37,48,10596.96,88533.72,0
2011-06-14, ETWL-08 ,58,14352.1,162168.25,0
2011-20-6,  EVBZ-97  ,155,51983.9,1692244.4,0
2011-06-08,EVIB-91,67,19949.92,230633.55,0
2011-06-21,  EXQK-17  ,34,5597.42,56340,0
2011-06-05,EXZI-94,42,8755.74,75872.72,0
2011-06-17,EYPW-38,32,7303.36,63743.13,0
2011-06-12,FAZF-6300,114,29221.62,704609.02,0
2011-06-13, FEFC-80 ,62,20331.66,218621.44,0
2011-06-07,FEIE-56,NA,59119.84,2524114.65,0
2011-06-28, FGAR-76 ,61,18077.35,188951.04,0
2011-06-12,FGIX-57,NA,NA,1461395.52,0
2011-06-07,FHRD-18,158,70766.62,2094341.76,0
2011-06-27,FKAF-79,113,38276.49,556317.19,0
2011-06-17,FORU-75,43,8471.43,113101.12,0
2011-06-06,FOZM-21,66,12057.54,511442.34,0
2011-19-6,FSCQ-9000,96,25837.44,462905.82,0
2011-06-29,FTIC-42,122,47631.24,959722.56,0
2011-06-08,FURT-83,121,24147.97,1370398.4,0
2011-06-01,FVHQ-72,137,43898.91,971259,0
2011-06-11,FWNA-66,114,40947.66,1058858.81,0
2011-06-19,FWSF-64,33,6573.27,67365.9,0
2011-06-19,FWXY-88,73,19278.57,293503.12,0
2011-06-13,FYQD-98,38,9824.52,61538.4,0
2011-06-06,FZLO-08,64,19146.24,221648.72,0
2011-06-02,GADO-05,56,14753.2,320958.45,0
2011-06-16,GAEQ-26,26,5216.64,36679.36,0
2011-06-18, GAHZ-36 ,116,34252.48,519975.54,0
2011-06-18,  GAWB-92  ,120,29089.2,732413.6,0
2011-06-20,GBKF-37,143,38707.24,1653391.2,0
2011-06-05,GBMI-21,71,17104.61,NA,0
2011-06-24,GGGM-03,84,22953,288990.2,0
2011-06-29,GGQL-80,93,32275.65,197035.02,0
2011-6-6,GHDP-8600,30,7837.8,59284.8,0
2011-06-14,GHOU-19,88,33024.64,815501.5,0
2011-06-26,GIKU-22,99,33806.52,826345.84,0
2011-06-20,GINQ-80,58,12603.4,192405.7,0
2011-06-21,GJGZ-66,120,34243.2,783009.08,0
2011-06-26,GJTF-49,36,9511.92,98113.46,0
2011-06-26, GKBW-36 ,76,21382.6,283096.26,0
2011-06-19,GKIO-1800,117,41200.38,1125756.87,0
2011-06-27,GKKA-31,152,43187.76,1252953.16,0
2011-06-11,GNDC-01,77,21446.81,334044.2,0
2011-06-11,GNHW-6800,34,8179.38,29536.65,0
2011-06-17,GPEI-90,NA,NA,151519.49,0
2011-06-25,GQNG-17,83,20185.6,532600.83,0
2011-06-22,GQTY-01,131,38242.83,1113577.29,0
2011-06-18,GSPM-38,180,66801.6,884217.6,0
2011-06-06, GWCM-39 ,69,13125.87,304492.65,0
2011-06-20,GWVB-84,111,28608.03,743840.72,0
2011-06-03,GXUL-07,43,7680.66,40155.05,0
2011-06-05,HESF-31,123,29464.65,547509.6,0
2011-06-21,HEWB-45,53,12977.05,132385.54,0
2011-06-24,HJUU-82,146,44643.88,1399447.26,0
2011-06-07,HKYA-83,121,32783.74,999121.63,0
2011-06-27,HLPO-48,128,42059.52,1165056.75,0
2011-06-03,HLPW-01,151,41943.27,696202.34,0
2011-06-29,HMHC-72,159,67174.32,1358205.48,0
2011-06-22,HMPF-83,30,6110.4,31978.24,0
2011-06-24,  HNRD-4200  ,159,44475.48,1803585.55,0
2011-06-28,HSCY-26,123,31155.9,NA,0
2011-06-12,HSFT-11,88,22979.44,317704.09,0
2011-06-02,HTJN-49,61,15344.55,141460.2,0
2011-06-22,HTJY-48,63,20702.43,193859.34,0
2011-06-25,HUMW-75,160,59508.8,1469496.1,0
2011-06-21,HVAU-63,43,8575.06,55183.75,0
2011-06-20,HYQS-89,64,18529.28,165924,0
2011-06-18, HZQK-54 ,72,19190.88,383650.75,0
2011-12-6,HZWL-46,122,44456.8,855389.32,0
2011-06-01,IBPI-71,140,68423.6,1190091.9,0
2011-06-15,IEVL-29,81,24294.33,386914.56,0
2011-06-17,IFEF-82,77,24358.95,364228.83,0
2011-06-03,IFFS-46,122,41177.44,693643.6,0
2011-06-02,IGUI-59,35,9868.25,51486.19,0
2011-06-23,IHVQ-18,92,35564.44,747345.96,0
2011-06-06,IJTA-78,127,32245.3,474557.96,0
2011-06-07,ILGL-89,122,40689.44,464948.7,0
2011-06-26,IPLT-71,140,41235.6,992503.16,0
2011-06-03,IQFC-40,146,42248.02,771844.59,0
2011-06-19,IQIV-28,142,58830.6,1427343.08,0
2011-06-06,IRMF-38,49,11079.39,207559.04,0
2011-06-12,IRQR-89,117,24537.24,783571.5,0
2011-06-12,ITZA-04,96,23959.68,617852.49,0
2011-06-01, IVNI-46 ,53,10505.13,203475.48,0
2011-06-17,  IWEI-53  ,NA,NA,946360.17,0
2011-06-06,IWOZ-83,134,41206.34,1486500,0
2011-06-04,  IXKO-13  ,171,58008.33,1065205.05,0
2011-06-08,IYNL-07,108,34539.48,637056,0
2011-06-26,  IZDU-98  ,126,44847.18,629158.14,0
2011-06-07,IZOR-96,122,30068.12,730650.66,0
2011-06-15,JHSO-64,82,27634.82,320996.13,0
2011-06-19,JIUP-65,119,32426.31,512290.5,0
2011-06-18,JOPU-74,85,25208.45,549683.94,0
2011-06-03,JQQI-39,NA,NA,472896.64,0
2011-06-01,JRGZ-90,33,7599.57,60901.99,0
2011-06-12,JRHU-90,63,21324.87,104960.1,0
2011-06-16,JRLK-29,98,28715.96,531069,0
2011-06-02,JTOY-20,78,25902.24,272419.74,0
2011-18-6,JUJT-43,131,53467.65,1610652.47,0
2011-06-09,JXVC-04,93,26713.32,310073.16,0
2011-06-08,JYDY-26,117,39059.28,620728.1,0
2011-06-08,JYWM-78,42,10547.46,65945.75,0
2011-13-6, KALY-35 ,93,39306.45,526651.92,0
2011-06-13,KBGA-72,99,34325.28,465465.66,0
2011-06-13,KDES-16,97,26876.76,749894.86,0
2011-06-18,KEJO-66,159,53516.22,2255718.69,0
2011-06-23,KGGV-64,101,31859.44,447890.72,0
2011-06-15,KIZI-33,110,35170.3,546607.96,0
2011-06-20, KMBZ-40 ,145,49323.2,1038426.24,0
2011-06-12,KODA-55,55,13072.95,NA,0
2011-06-20,KOEV-74,118,30131.3,465797.84,0
2011-06-19,KQPP-50,80,20712.8,341837.08,0
2011-06-06,KSMB-93,95,37147.85,631331,0
2011-06-25,KTEW-16,126,41835.78,783964.58,0
