date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2018-09-04,AAAI-15,143,46785.31,2335978.38,0
2018-09-04,ABFM-90,56,17656.8,405153.1,1
2018-8-9,ABZO-3200,110,45080.2,963616.68,0
2018-09-03,ACWI-63,58,7939.04,749798,0
2018-09-15,ADAY-8300,57,14223.21,218452.52,0
2018-09-24,AEOJ-42,128,37579.52,688346.94,0
2018-09-15,  AGNI-54  ,42,14529.9,254101.41,1
2018-09-26,AGQV-46,144,38894.4,1906014.56,0
2018-09-17,AGZJ-96,48,14239.68,95386.72,0
2018-09-24,AJHZ-77,44,18538.96,335419.65,1
2018-09-03,AJMB-61,89,20888.3,578615.73,1
2018-09-18,  ALWP-80  ,NA,NA,53879.97,0
2018-09-11,ANGH-88,71,35519.17,401936.36,1
2018-09-16,ANTI-83,116,45632.08,490879.71,0
2018-09-25,ANUA-91,125,49343.75,779243.25,0
2018-09-20,AOCF-99,122,26399.58,956879.14,0
2018-09-16,AOQS-19,134,48116.72,1074593,0
2018-09-14,APQU-61,94,17859.06,579660.06,0
2018-09-28,AQXG-43,132,48574.68,992333.85,0
2018-09-04,ARNP-18,55,27504.95,139925.35,1
2018-09-22,ATFU-64,28,NA,22151.85,0
2018-09-24,AUWB-47,43,12197.38,50798.88,1
2018-29-9,  BBMC-1100  ,79,44791.42,347553.8,0
2018-09-06,BETS-11,62,31866.14,82598.26,0
2018-09-13,BGNL-80,60,9112.2,157565.25,0
2018-09-09,BKTH-04,45,17914.95,386719.7,1
2018-09-06,BLZJ-60,156,81369.6,1318106.25,0
2018-09-14,BNEK-88,114,55091.64,1381932,1
2018-09-19,BOAH-01,115,33074,1381633.88,0
2018-09-03,BORR-04,36,6245.64,67725.12,0
2018-09-13,BPBH-11,36,11469.96,56447.98,1
2018-09-08,BQBX-87,57,15631.68,159160.38,0
2018-09-13,BRNM-67,159,57639.09,NA,0
2018-09-05,BTOY-69,104,48815.52,1029733.46,0
2018-09-26,BVND-31,59,30029.82,131272.38,1
2018-09-11,BVRT-86,98,19663.7,540409.6,0
2018-09-24,BVZX-9300,NA,NA,763521.81,1
2018-09-14,BWVK-94,111,22487.49,181979.37,0
2018-09-26, BXCG-45 ,151,48703.54,1143482.34,0
2018-09-20, BZAO-84 ,32,9593.6,109293.7,1
2018-09-16,BZOC-10,128,64189.44,674985.96,0
2018-09-17, CCGI-5800 ,162,48114,614579.95,0
2018-09-06, CDIB-55 ,80,21068,575409.12,0
2018-09-10,CHSM-02,53,12667.53,120528.64,0
2018-09-02,CLKS-21,113,25097.3,482154.78,0
2018-09-23,CNGK-74,27,8165.88,66177.6,1
2018-09-01,COGZ-02,53,10454.25,112434.15,1
2018-09-19, CTKW-5800 ,128,47936,1046991.33,0
2018-09-21,CUCC-12,27,9297.18,53382.28,1
2018-09-22,CVSM-61,43,18986.22,178518.87,0
2018-09-06,CWVJ-79,98,29957.62,772323.05,0
2018-09-21,CZAZ-20,NA,NA,314593.64,1
2018-09-27,DALN-27,89,29454.55,1328325.6,1
2018-09-11,DBJK-96,127,40419.02,814986.38,0
2018-09-06,DGFH-17,58,21569.62,354412.41,1
2018-09-11,DGHU-53,109,28104.56,835212,0
2018-09-10,DHEN-55,124,29146.2,577675.68,0
2018-09-04,DJGP-25,131,53385.12,390957.6,0
2018-09-16,DJLH-51,121,30748.52,1421110.2,0
2018-09-23,DLLP-38,84,21925.68,185913.2,0
2018-09-13, DNYC-17 ,38,13695.2,43925.7,1
2018-09-17,DRHS-4900,143,70210.14,1191811.4,0
2018-09-05,DSSL-68,161,50074.22,1621891.08,0
2018-09-02,DTVV-40,155,71000.85,NA,0
2018-09-08,DUYT-54,28,12327.56,40669.02,1
2018-09-20,DVOS-72,110,34027.4,572057.33,0
2018-09-26,DWCT-33,NA,32584,600333.12,0
2018-09-20,DWRR-51,92,20359.6,1501965.2,1
2018-09-06,DYAC-55,56,11428.48,125889,0
2018-09-29, EABV-83 ,143,117973.57,688317.96,0
2018-09-28,EADB-29,39,8440.38,75133.3,0
2018-09-24,EALM-41,166,29529.74,1252346.24,0
2018-09-18,EFIJ-41,149,52729.61,2224339.68,0
2018-09-11,EGEJ-42,43,13815.04,145274.8,0
2018-09-08,EIJS-05,97,66626.39,2007722.49,1
2018-09-28,EJHQ-70,70,19828.2,268746.48,1
2018-09-05,EKGB-30,37,7474.37,154149.15,1
2018-09-05, EKLL-99 ,92,42896.84,313440.45,0
2018-09-07,EMMR-82,125,56753.75,1235717.28,0
2018-09-12,EOIW-74,132,57402.84,1854587.09,0
2018-09-06,EPFE-78,159,50886.36,945070.08,0
2018-09-15,EQXZ-18,126,30531.06,NA,0
2018-09-01,ESRT-15,144,86722.56,856860.36,0
2018-09-23,ETWL-08,61,13640.21,154021.34,1
2018-09-08,EVBZ-97,161,52154.34,1237496,0
2018-09-20,EVIB-91,64,15121.28,190895.04,0
2018-09-03,EXQK-17,32,10339.2,NA,1
2018-09-01,EXZI-94,39,15596.1,93989.27,1
2018-09-13, EYPW-38 ,36,9262.44,39012.22,0
2018-09-04,EZIB-95,75,24950.25,359007.87,1
2018-09-17,FAZF-63,117,29430.18,465731.6,0
2018-09-23,FEFC-80,63,23087.61,233885.4,0
2018-09-07,  FEIE-56  ,160,38363.2,3641658.38,0
2018-09-28,FGAR-76,66,13662,226561.32,1
2018-09-20,FGIX-57,150,25717.5,1465384.26,0
