date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2018-03-07,AAAI-15,161,61645.29,1557222.4,0
2018-03-07,ABFM-90,60,22087.2,337562.95,1
2018-16-3,ABZO-32,111,40677.06,1153174.32,0
2018-03-26,ACWI-63,58,9450.52,532262.08,0
2018-03-16,ADAY-83,44,9936.52,NA,0
2018-03-18,AEOJ-42,122,46080.62,596037.68,0
2018-03-07,AGNI-54,42,14873.46,235698,1
2018-03-13,  AGQV-46  ,158,54794.4,2254219.74,0
2018-03-10,AGZJ-96,46,15400.8,101296,0
2018-03-28,  AJHZ-77  ,42,15078.42,349175.07,1
2018-03-22,AJMB-61,95,25288.05,502872.63,1
2018-03-27,ALWP-80,32,5745.28,58889.93,0
2018-03-15,ANGH-88,77,34309.66,388995.25,1
2018-03-14,ANTI-83,129,64008.51,491877.1,0
2018-03-07,ANUA-91,NA,NA,624670.77,0
2018-03-13,AOCF-99,124,24308.96,955541.52,0
2018-03-06,AOQS-19,129,33565.8,1060745.88,0
2018-03-29,APQU-61,106,22667.04,NA,0
2018-03-27,  AQXG-43  ,143,61125.35,1232616.69,0
2018-03-01,ARNP-18,54,32530.68,162900,1
2018-03-17,ATFU-64,28,3097.64,15388.08,0
2018-03-17,AUWB-47,34,10003.48,62591.04,1
2018-03-22,BBMC-11,67,29914.16,316369.68,0
2018-03-20,BETS-11,63,42493.5,88224.51,0
2018-03-09,BGNL-80,59,11042.44,202764.78,0
2018-03-16,BKTH-04,42,14245.98,356642.58,1
2018-03-28,BLZJ-60,155,105620.1,1064684.7,0
2018-03-27,BNEK-88,118,NA,2335132.24,1
2018-03-25,BOAH-01,123,49764.57,1648965.3,0
2018-9-3,BORR-0400,41,7202.47,50986,0
2018-03-05,BPBH-11,35,12165.3,31402.92,1
2018-03-17,BQBX-87,NA,NA,73213.35,0
2018-8-3,BRNM-67,158,48597.64,2213241.8,0
2018-20-3,BTOY-69,113,54540.58,891057.04,0
2018-03-15,BVND-31,62,33839.6,100453.14,1
2018-03-23,BVRT-86,93,18319.14,592998.56,0
2018-03-10,BVZX-93,69,20488.86,759604.78,1
2018-03-16,BWVK-94,110,24822.6,222152.1,0
2018-03-05, BXCG-45 ,147,33737.97,482341.8,0
2018-03-01, BZAO-84 ,29,9792.72,99404.2,1
2018-03-26,BZOC-10,122,55662.5,1114416,0
2018-03-18,CCGI-58,155,44605.9,NA,0
2018-03-06,CDIB-55,93,22779.42,549147.72,0
2018-03-16,CHSM-02,50,10140.5,132276.48,0
2018-03-19,CLKS-21,NA,NA,473172.12,0
2018-03-05,CNGK-74,27,8114.58,52824,1
2018-03-15,COGZ-02,52,10024.04,215413.25,1
2018-03-27,CTKW-58,134,54060.96,1423241.27,0
2018-03-30,CUCC-12,30,8405.7,71122.7,1
2018-03-05,CVSM-61,44,15186.16,145646.34,0
2018-03-19,CWVJ-79,107,32577.22,982114.65,0
2018-03-11,CZAZ-20,88,18979.84,250378.31,1
2018-03-29,  DALN-27  ,81,25126.2,1647778.44,1
2018-03-19,DBJK-96,122,39657.32,1219141.57,0
2018-03-06,DGFH-1700,62,19562.24,345921.54,1
2018-03-24,DGHU-53,108,36318.24,810379.57,0
2018-03-30,DHEN-55,119,28828.94,870526.48,0
2018-03-25,DJGP-25,123,52541.91,484772.04,0
2018-03-13,DJLH-51,137,39375.17,936823.86,0
2018-03-08,DLLP-38,81,20376.36,216630.04,0
2018-03-28,  DNYC-17  ,36,13970.52,74286.94,1
2018-03-03,DRHS-49,150,53196,1580217.66,0
2018-03-01, DSSL-68 ,144,53422.56,974166.26,0
2018-03-01,DTVV-40,146,60861.56,931432.48,0
2018-03-30,DUYT-54,31,11434.66,39753.44,1
2018-03-26,DVOS-7200,115,34180.3,590714.55,0
2018-03-01,DWCT-33,115,31951.6,596888.26,0
2018-03-03,DWRR-51,92,26920.12,1667737.5,1
2018-03-13,DYAC-55,46,12392.86,105128.4,0
2018-03-13,EABV-83,163,104893.76,770084.64,0
2018-03-27,EADB-29,42,7982.1,75494.22,0
2018-03-20,EALM-4100,161,31636.5,953645.49,0
2018-03-06,EFIJ-41,131,46011.13,1418252.57,0
2018-03-28,  EGEJ-42  ,46,13251.22,138821.46,0
2018-03-02,EIJS-05,99,68014.98,2090039,1
2018-03-30,EJHQ-7000,72,23615.28,389238.2,1
2018-03-25,EKGB-30,38,7844.34,151293.2,1
2018-03-30,EKLL-99,99,42784.83,373433.6,0
2018-03-12,EMMR-82,124,48440.6,2305375.38,0
2018-03-02,EOIW-74,138,64748.22,1603154.55,0
2018-03-14,EPFE-78,161,57322.44,1133940.14,0
