date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2017-01-29,AAAI-15,141,43082.55,1693774.4,0
2017-01-01,ABFM-90,65,22038.25,681350.48,1
2017-01-29,ABZO-32,108,35027.64,1335834.46,0
2017-01-25,  ACWI-63  ,57,9997.23,398016.18,0
2017-01-02,ADAY-83,50,14228.5,96142,0
2017-14-1,  AEOJ-42  ,122,43148.96,748173.26,0
2017-01-04,AGNI-54,42,18637.92,NA,1
2017-01-25,AGQV-46,140,46480,1213799.84,0
2017-01-19,AGZJ-96,53,17804.82,68938.56,0
2017-01-21,AJHZ-77,43,NA,434295.9,1
2017-01-05,AJMB-61,90,17534.7,829786.44,1
2017-01-23,ALWP-80,32,7214.72,90560.08,0
2017-01-30,ANGH-88,NA,NA,319127.98,1
2017-01-25,ANTI-83,131,69060.58,628435.71,0
2017-01-30,ANUA-91,137,48702.13,622327.32,0
2017-01-04,AOCF-99,121,25453.56,814963.8,0
2017-01-29,AOQS-19,113,37502.44,1039924.48,0
2017-01-08,APQU-61,104,21269.04,529421.7,0
2017-01-11, AQXG-43 ,137,59107.28,1834574.22,0
2017-01-02,ARNP-18,53,36949.48,166073.74,1
2017-01-21,ATFU-64,25,3368.75,30349.62,0
2017-01-18,AUWB-47,42,11332.02,61844.24,1
2017-01-24, BBMC-11 ,83,33560.22,280644,0
2017-01-28,BETS-11,58,26973.48,99126.36,0
2017-01-28,BGNL-80,57,10627.65,278626.32,0
2017-01-25,BKTH-04,49,17887.94,358059.04,1
2017-01-16,BLZJ-60,157,83491.03,1769041.93,0
2017-01-13,BNEK-88,107,51898.21,1886127.64,1
2017-1-1,BOAH-01,115,40664,1268431.75,0
2017-01-13,BORR-04,32,4716.48,27805.05,0
2017-01-29,BPBH-11,40,11122.4,62834.08,1
2017-01-28,BQBX-87,62,14993.46,169839.29,0
2017-01-06,BRNM-67,159,46111.59,1928847.05,0
2017-7-1,BTOY-69,97,46952.85,1158073.84,0
2017-5-1,BVND-3100,62,36341.92,99507.17,1
2017-01-17,BVRT-86,97,25462.5,546114.8,0
2017-01-09,  BVZX-93  ,69,23517.27,359367.25,1
2017-01-24,BWVK-94,105,20665.05,264525.79,0
2017-01-30,  BXCG-45  ,145,45174.75,879335.72,0
2017-01-06,BZAO-84,29,9833.32,63684,1
2017-01-26,BZOC-10,133,50516.06,1047821.88,0
2017-01-15,CCGI-58,132,42259.8,511639.79,0
2017-01-03,CDIB-55,84,27008.52,450261.41,0
2017-01-22,CHSM-02,52,13010.92,204444.9,0
2017-01-01,CLKS-21,113,23422.64,569185.28,0
2017-01-17,CNGK-7400,25,8337,87617.45,1
2017-01-22, COGZ-02 ,49,10324.3,216642.15,1
2017-01-17,CTKW-58,137,48051.38,1009450.96,0
2017-01-09,CUCC-12,29,9266.66,34741.52,1
2017-01-17,CVSM-61,52,27810.64,80170.56,0
2017-01-26,CWVJ-79,117,33345,1020386.49,0
2017-01-09,CZAZ-20,82,18567.26,305532.36,1
2017-01-13,DALN-2700,86,30243.62,1088841.6,1
2017-01-12,DBJK-96,114,46535.94,1003152.78,0
2017-01-25,DGFH-17,59,21199.88,215327.32,1
2017-01-13,DGHU-53,113,43008.93,612570,0
2017-01-22,DHEN-55,137,25251.84,584503.15,0
2017-01-19,DJGP-25,128,67676.16,1008651.92,0
2017-01-01,DJLH-51,131,33280.55,759222.61,0
2017-01-20,DLLP-38,83,27034.76,NA,0
2017-01-28,DNYC-17,34,11265.9,88464.5,1
2017-01-30,DRHS-49,148,55024.92,753661.36,0
2017-01-17,  DSSL-68  ,152,58235.76,NA,0
2017-01-04,DTVV-40,135,40992.75,733748.25,0
2017-01-15,  DUYT-54  ,29,12187.25,23112.96,1
2017-7-1,DVKY-33,45,23987.25,NA,1
2017-01-05,DVOS-72,114,35786.88,479527.4,0
2017-01-25,DWCT-33,124,32545.04,788486.4,0
2017-01-23, DWRR-51 ,89,20985.31,1587717.81,1
2017-01-05,DYAC-55,48,12753.6,146607.12,0
2017-01-27,EABV-83,173,86391.01,467760.86,0
2017-01-05,EADB-29,40,10236.8,NA,0
2017-01-14,EFIJ-4100,149,55915.23,1757442.88,0
2017-29-1,EGEJ-42,40,11691.6,NA,0
2017-01-12,EIJS-05,112,64257.76,1438483.2,1
2017-01-23,  EJHQ-70  ,75,24438.75,410257.12,1
2017-01-08,EKGB-30,42,8208.06,93581.6,1
2017-01-26,  EKLL-99  ,84,39738.72,217062.56,0
2017-01-11,EMMR-82,123,49864.2,1150778.72,0
2017-01-04,EOIW-74,127,58426.35,2523406.68,0
2017-01-11,EPFE-78,156,74106.24,520821.29,0
2017-01-12,EQXZ-18,116,32214.36,1160859.28,0
2017-01-20,ESRT-15,144,73373.76,692938.7,0
2017-01-15,ETWL-08,64,12928,275287.74,1
