date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2012-04-17,AAAI-15,NA,56904,1591585.4,0
2012-04-03,  ABFM-9000  ,63,15261.12,274446.72,0
2012-04-24, ABZO-32 ,118,44609.9,840043.27,0
2012-04-25,ACWI-63,63,11597.04,193500,0
2012-28-4,  ADAY-83  ,NA,NA,155366.91,0
2012-04-10,AEOJ-42,123,31598.7,1298227.07,0
2012-04-21,AGNI-54,43,11788.45,154307.4,0
2012-04-27,AGQV-46,140,46982.6,1065636,0
2012-04-07,AGZJ-96,49,11842.81,70753.06,0
2012-04-08,AJHZ-77,44,11056.76,218005.7,0
2012-04-28,ALWP-80,34,6742.88,33808.32,0
2012-04-13,ANGH-88,79,29753.77,612750.44,0
2012-04-13, ANTI-83 ,NA,NA,615231.68,0
2012-04-04,ANUA-91,141,54323.07,737646.48,0
2012-04-16,AOCF-99,125,32840,788421.76,0
2012-04-29,  AOQS-19  ,133,37482.06,808243.8,0
2012-04-10,APQU-61,105,30503.55,478029.5,0
2012-23-4,ARNP-18,53,12215.97,93933.21,0
2012-04-20,ATFU-64,26,4128.54,29240.55,0
2012-04-29,AUWB-47,43,10332.47,44439.36,0
2012-04-01,BBMC-11,78,24378.9,428470.24,0
2012-04-15,BETS-11,56,13399.68,120704.06,0
2012-04-22,BGNL-80,63,12820.5,96095.19,0
2012-04-17,BKTH-04,53,13491.15,96253.47,0
2012-04-11,BLZJ-60,149,64587.03,959349.69,0
2012-04-19,BNEK-88,121,39585.15,1154608.34,0
2012-04-03,BOAH-01,123,44721.57,1994865.18,0
2012-04-22, BORR-04 ,36,9003.96,28766.55,0
2012-04-06,BPBH-1100,36,7977.6,NA,0
2012-04-13,BQBX-87,69,13110.69,136977.44,0
2012-04-06,  BRNM-67  ,143,50673.48,1384721.52,0
2012-04-17,BTOY-6900,96,44419.2,NA,0
2012-04-19,BVND-31,56,22520.96,178634.4,0
2012-04-03,BVRT-86,100,21977,479756.4,0
2012-04-15,BVZX-93,72,17835.12,150540.06,0
2012-04-14,BWVK-94,105,20116.95,357822.08,0
2012-04-16,BXCG-45,154,53679.78,984400.65,0
2012-04-26,BZAO-84,32,9916.16,16145.46,0
2012-04-23,CCGI-58,147,47826.45,863526.3,0
2012-25-4,CDIB-55,90,25659,551078.9,0
2012-04-25,CHSM-02,52,11057.28,113694.39,0
2012-04-03,CJFP-77,85,18784.15,346737.93,0
2012-04-15,CLKS-21,98,20568.24,298104.59,0
2012-04-08,CNGK-74,26,5481.32,43043.76,0
2012-04-24,COGZ-02,47,10748.9,135518.35,0
2012-04-24,CTKW-58,132,49010.28,798711.32,0
2012-04-05,CUCC-12,28,7612.36,26489.96,0
2012-04-10,CVSM-61,40,9043.2,158350.56,0
2012-04-23,CWVJ-79,103,21618.67,679869.1,0
2012-04-09,CXGP-45,115,27721.9,529533.84,0
2012-04-05,CXMB-63,45,11169,80672.06,0
2012-04-13,CZAZ-20,95,30610.9,237308.1,0
2012-04-15,DALN-27,93,32964.78,386003,0
2012-04-19,DBJK-9600,122,39005.84,1030631.61,0
2012-04-10, DGFH-17 ,67,22117.37,226576.34,0
2012-04-29,  DGHU-53  ,99,30920.67,448273.62,0
2012-04-17,DHEN-55,109,34272.87,816768,0
2012-04-20,DJGP-25,126,34716.78,802890.7,0
2012-20-4,DJLH-51,117,37305.45,379688.13,0
2012-04-27,DLLP-38,76,18176.92,248730.06,0
2012-04-03,DNYC-17,36,7932.6,78847.2,0
2012-04-16,DSSL-68,157,41940.98,717586.32,0
2012-04-07,DTVV-40,166,58134.86,858734.26,0
2012-04-11,DUYT-54,32,6569.92,31562.83,0
2012-04-26,  DVKY-33  ,47,17046.9,59190.27,0
2012-04-24,DVOS-72,112,39738.72,652144.5,0
2012-04-12,DWCT-33,104,24214.32,602852.34,0
2012-04-06,DWRR-51,93,23677.8,779794.24,0
2012-04-26,DYAC-55,NA,NA,56226.14,0
2012-04-15,EABV-83,155,61454.4,1478067.76,0
2012-04-22,EADB-29,37,11881.07,97230.04,0
2012-04-21,EFIJ-41,134,38992.66,1513777.26,0
2012-04-11,EIJS-05,97,33615.35,606859.98,0
2012-04-20,EJHQ-70,69,14532.78,179781.8,0
2012-04-03, EKGB-30 ,37,7542.08,108002.8,0
2012-04-01,EKLL-99,84,34610.52,291845.84,0
2012-04-05,EMMR-82,130,41208.7,1261742.55,0
2012-04-10,EOIW-74,138,53902.8,1982771.31,0
2012-04-27,EPFE-78,146,60267.34,883104.32,0
2012-04-19,EQXZ-18,115,40072.9,1043255,0
2012-04-11,ESRT-15,142,50493.78,803618.52,0
2012-10-4,ETME-37,45,8926.65,NA,0
2012-04-08,ETWL-08,63,16033.5,165143.16,0
2012-04-12,EVBZ-9700,152,54222.96,1588484.57,0
2012-04-12,EVIB-91,69,19301.37,273941.84,0
2012-04-22,EXQK-17,35,8576.4,57137.52,0
2012-04-26,EXZI-94,41,10382.84,55753.6,0
2012-04-17,EYPW-38,35,8475.25,51407.43,0
2012-04-22,FAZF-63,125,37966.25,670231.25,0
2012-04-15,FEFC-80,56,17054.24,191421.51,0
2012-04-03,FEIE-56,147,47523.63,1998099.1,0
2012-04-10,FGAR-7600,63,16259.67,289383.68,0
2012-04-22,FGIX-5700,134,29024.4,1481035.29,0
2012-04-28,FHRD-18,170,47873.7,2016504.78,0
2012-04-18,FKAF-79,117,51587.64,683532.45,0
2012-04-04,FORU-75,47,10869.69,69250.72,0
2012-04-16,FOZM-21,61,13024.72,350099.28,0
2012-5-4,FSCQ-90,NA,NA,811475.28,0
2012-04-10,  FTIC-42  ,129,35574.33,1331117.45,0
2012-04-24,FURT-83,132,27206.52,1001034.32,0
2012-04-13,  FVHQ-72  ,126,62804.7,1065150.36,0
2012-04-16,FWNA-66,128,40124.16,569704.6,0
2012-04-16,FWSF-64,37,6226.73,67487.63,0
2012-04-02,FWXY-88,79,23247.33,791241.5,0
2012-04-28,FYQD-98,37,9304.39,79393.59,0
2012-04-24,FZLO-0800,71,18963.39,193014.72,0
2012-04-22,GADO-05,62,12333.66,151917.48,0
2012-04-17,GAHZ-36,110,25445.2,956919.04,0
2012-04-21,GAWB-92,121,40245.81,368999.4,0
2012-04-06,GBKF-37,147,38691.87,1122142.8,0
2012-04-08,GBMI-21,64,17884.16,336970.27,0
2012-04-22,GGGM-03,70,19429.9,187419.96,0
2012-04-21,GGQL-80,100,28058,451309.6,0
2012-04-20,GHDP-86,30,8688.3,43863.33,0
2012-04-05,GHOU-19,84,23025.24,492576.3,0
2012-04-23,GIKU-22,96,37970.88,694154.3,0
2012-04-05,GINQ-80,61,19115.57,162925,0
2012-04-21,GJGZ-66,110,27259.1,657045.24,0
2012-24-4,GJTF-49,37,12720.23,109569.6,0
2012-04-01,GKBW-36,69,18009.69,274015.35,0
2012-04-21,GKIO-18,124,57924.12,942271.92,0
2012-04-15,GKKA-31,NA,NA,874527.6,0
2012-04-02,GNDC-01,75,21617.25,193024.74,0
2012-04-10,GNHW-68,36,10707.48,20574.96,0
2012-04-18,GPEI-90,55,13460.15,173660.76,0
2012-04-12,GQNG-17,91,32167.59,855499.5,0
2012-04-12,GQTY-01,144,44995.68,648765.18,0
2012-04-22,  GSPM-38  ,153,39983.49,1269016.92,0
2012-04-16,GWCM-39,68,11333.56,342139.2,0
2012-04-02,GWVB-84,108,40209.48,1091902.95,0
2012-04-08,GXUL-07,44,8743.24,81840.96,0
2012-04-26,HESF-31,112,28551.04,798603.82,0
2012-04-19,  HEWB-45  ,54,11983.14,147070.19,0
2012-04-07,HJUU-82,144,45594.72,1438589.08,0
2012-04-03, HKYA-83 ,118,38551.78,929214,0
2012-04-15,HLPO-48,121,49900.4,819551.46,0
2012-04-28,HLPW-01,137,33923.94,535822.93,0
2012-04-07,HMHC-72,151,46847.75,1555636.5,0
2012-04-22,HMPF-83,31,7181.46,30992.83,0
2012-04-10,HNRD-42,150,45930,1961034.1,0
2012-04-06,HSCY-26,146,36940.92,NA,0
2012-04-18,HSFT-11,88,26144.8,434505.72,0
2012-04-09,HTJN-49,54,13556.16,66941.64,0
