date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2012-05-17,  AAAI-15  ,138,51923.88,2658511.8,0
2012-05-21,ABFM-90,62,18682.46,258154.6,0
2012-05-13,ABZO-3200,105,34591.2,939707.73,0
2012-05-15,ACWI-63,64,13107.84,230424.85,0
2012-05-25,ADAY-83,46,13666.6,115367.78,0
2012-05-30,AEOJ-42,143,36093.2,939038.1,0
2012-05-26,AGNI-54,39,8525.01,174183.84,0
2012-05-02,AGQV-46,142,51306.02,1130488.78,0
2012-05-14,AGZJ-96,50,10826.5,74056.75,0
2012-05-14,AJHZ-77,43,8767.7,138780.08,0
2012-05-21,ALWP-80,29,5543.06,54386.65,0
2012-18-5, ANGH-88 ,73,25127.33,503577.76,0
2012-05-22,ANTI-83,119,48428.24,543535.6,0
2012-05-14,ANUA-91,149,54729.19,869326.2,0
2012-05-15,AOCF-99,121,34826.22,818521.2,0
2012-05-16,AOQS-19,145,46581.25,1375772.6,0
2012-05-15,APQU-61,97,20680.4,710633.16,0
2012-05-05,ARNP-18,55,16199.7,79185.45,0
2012-05-24,ATFU-64,28,3779.72,19827.15,0
2012-05-14,AUWB-47,38,13231.22,68883.36,0
2012-05-26,BBMC-11,80,26560.8,203705.73,0
2012-05-05,  BETS-11  ,59,15458.59,107841.84,0
2012-05-29,  BGNL-80  ,66,15920.52,154602.63,0
2012-05-25,BKTH-04,52,11485.24,117860.54,0
2012-05-09,BLZJ-60,143,62728.38,1469754.13,0
2012-05-01,BNEK-88,125,43415,905886.48,0
2012-05-01,BOAH-01,124,30384.96,1578272,0
2012-05-18,BORR-04,35,6655.25,39811.94,0
2012-05-12,BPBH-11,42,10146.78,37920.33,0
2012-27-5,  BQBX-87  ,61,11150.8,267168,0
2012-05-08,BRNM-6700,153,50655.24,1368133.15,0
2012-05-21,BTOY-69,105,37453.5,558917.07,0
2012-05-25,BVND-31,61,20801.61,142465.98,0
2012-05-25,BVRT-86,88,18801.2,529317.6,0
2012-05-08,BVZX-93,69,17846.16,184152.71,0
2012-05-17,BWVK-94,99,20467.26,315656.88,0
2012-05-09,BXCG-45,175,56908.25,578557.6,0
2012-05-14,BZAO-84,31,7659.48,30084.01,0
2012-05-20, CCGI-58 ,155,73612.6,640714.2,0
2012-05-08,CDIB-55,91,25731.16,596453.22,0
2012-05-12,CHSM-02,53,NA,120811.78,0
2012-05-11,CJFP-77,80,18718.4,334599.3,0
2012-05-13, CLKS-21 ,101,32123.05,297075.6,0
2012-05-23,CNGK-74,24,4726.8,32140.6,0
2012-05-28,  COGZ-0200  ,53,10037.67,159649.38,0
2012-05-09,CTKW-58,154,53359.46,622044.45,0
2012-05-13,  CUCC-12  ,28,6254.08,18164.68,0
2012-05-11,CVSM-61,45,11191.95,96858.6,0
2012-05-12,CWVJ-79,113,27533.58,921345,0
2012-05-23,CXGP-45,115,32049.35,641044.04,0
2012-05-13,CXMB-63,49,NA,66679.2,0
2012-05-12,CZAZ-20,86,28269.92,278041.56,0
2012-05-27,DALN-27,87,27268.41,549402.21,0
2012-05-29,DBJK-96,120,48214.8,904820,0
2012-05-13,DGFH-17,67,21070.16,226428.3,0
2012-05-08,DGHU-53,103,26662.58,644468,0
2012-05-29,DHEN-55,116,38420.36,653922.16,0
2012-21-5,DJGP-25,132,39605.28,694529.4,0
2012-05-04,DJLH-51,117,27351.09,409818,0
2012-05-06,DLLP-38,85,20743.4,256449.96,0
2012-05-25,DNYC-17,NA,6952.3,82301.7,0
2012-05-21,DSSL-68,148,52985.48,1143668.37,0
2012-05-18,DTVV-40,133,50746.15,816518.28,0
2012-18-5,DUYT-5400,27,7493.58,27203.22,0
2012-05-19,DVKY-33,42,17908.38,94955.86,0
2012-05-10,DVOS-72,123,44075.82,NA,0
2012-05-25,DWCT-33,102,21556.68,453841.44,0
2012-05-15,DWRR-51,112,26535.04,596297.52,0
2012-05-27,DYAC-5500,56,16368.8,84743.82,0
2012-05-19,EABV-83,145,59026.6,1322181.13,0
2012-05-12,EADB-29,41,10135.61,75642,0
2012-05-29,EFIJ-41,133,48708.59,1422346.68,0
2012-05-15,EIJS-05,98,35787.64,845534.1,0
2012-05-09,EJHQ-70,73,17596.65,190610.23,0
2012-05-01,EKGB-30,37,7569.83,77585.75,0
2012-05-04,EKLL-99,85,27925.05,NA,0
2012-05-19,EMMR-82,118,34290.8,798585.2,0
2012-05-26,EOIW-74,128,42449.92,1993449.59,0
2012-05-07,EPFE-78,153,56863.98,850519.88,0
2012-05-30,EQXZ-18,107,30057.37,935050.48,0
2012-05-28,ESRT-15,149,69374.4,800447.82,0
2012-05-09,ETME-37,45,10084.05,66026.4,0
2012-05-18,ETWL-08,59,15031.43,180037.42,0
2012-05-08,EVBZ-97,139,45761.58,1969522.25,0
2012-05-16,EVIB-91,64,18823.04,300301.41,0
2012-05-12,EXQK-17,33,7821.99,65092.58,0
2012-05-30,EXZI-94,42,7839.72,55555.04,0
2012-05-29,EYPW-38,34,7345.36,75392.01,0
2012-05-12,FAZF-63,115,25426.5,908529.82,0
2012-05-12,FEFC-80,54,13061.52,195608.13,0
2012-05-08,FEIE-56,156,54682.68,1760841.18,0
2012-05-21,FGAR-76,63,13720.77,258379.68,0
2012-05-14,FGIX-57,145,34804.35,1493266.36,0
2012-05-26,FHRD-18,159,56219.22,1939386.76,0
2012-05-27,FKAF-79,123,54279.9,843214.66,0
2012-05-27,FORU-75,44,11031.24,131834,0
2012-05-08,FOZM-2100,59,12364.63,494856.7,0
2012-05-13,FSCQ-90,104,30968.08,843134.88,0
2012-05-13,FTIC-42,132,43451.76,1057597.04,0
2012-05-08,FURT-83,125,28483.75,1324183.38,0
2012-05-03,FVHQ-72,130,61439.3,704835.56,0
2012-05-21,FWNA-66,123,47053.65,1093825.35,0
2012-05-13,FWSF-6400,35,5615.4,76958.53,0
2012-05-09,FWXY-88,78,22605.96,729224.86,0
2012-05-28,FYQD-98,42,11810.82,59486.04,0
2012-05-20,FZLO-08,66,16806.9,190679.75,0
2012-05-22, GADO-05 ,60,14650.2,198145.4,0
2012-05-08,GAHZ-36,106,25228,650263.2,0
2012-05-02,GAWB-9200,111,30980.1,701439.89,0
2012-05-06,GBKF-37,153,43279.11,1239243.84,0
2012-05-20,GBMI-21,65,15326.35,219663.57,0
2012-05-26,GGGM-03,85,23244.95,132896.98,0
2012-05-11,GGQL-80,93,36650.37,396731.5,0
2012-05-02,GHDP-8600,32,8571.52,62878.2,0
2012-10-5,GHOU-19,99,33395.67,543950.3,0
2012-05-15,GIKU-22,101,38376.97,566175.28,0
2012-05-23,GINQ-80,66,17676.78,133466.28,0
2012-05-09,GJGZ-66,127,35205.67,629812.32,0
2012-05-02,GJTF-49,39,8654.49,107003.61,0
2012-05-26,GKBW-36,69,19747.8,127013.74,0
2012-05-09,GKIO-18,117,47807.37,689237.78,0
2012-05-28,GKKA-31,143,36041.72,664175.4,0
2012-05-04,GNDC-01,73,18815.75,353890.8,0
2012-05-22,GNHW-68,36,10546.2,31067.44,0
2012-05-07,GPEI-90,58,16996.32,149565.32,0
2012-05-20,GQNG-17,81,28735.56,969009.3,0
2012-05-20,GQTY-0100,145,42274.75,1456727.61,0
2012-12-5,GSPM-38,148,48323.48,1243099.49,0
2012-05-29,GWCM-39,57,12643.74,315654.72,0
2012-05-30,GWVB-84,104,38054.64,1198050.8,0
2012-05-25,GXUL-07,41,7329.16,90524.81,0
2012-05-04,HESF-31,110,37434.1,703930.44,0
2012-05-11,HEWB-45,50,10966,161178.3,0
2012-05-22,HJUU-82,167,57197.5,1347830,0
2012-05-16, HKYA-83 ,117,34084.44,900025,0
2012-05-14,  HLPO-48  ,127,49745.9,637677.69,0
2012-16-5, HLPW-01 ,146,40577.78,689200.98,0
2012-05-14,HMHC-72,141,34068.42,1895557.95,0
2012-05-25,HMPF-83,28,7248.08,34681.29,0
