date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2011-02-20,AAAI-15,123,36701.97,1094509.8,0
2011-02-23,ABFM-90,62,17121.3,273534.03,0
2011-02-19,ABZO-32,112,36877.12,1160234.46,0
2011-02-23,ACWI-63,63,17422.65,334947.42,0
2011-10-2,ADAY-8300,47,13500.28,165685.56,0
2011-02-04,AEOJ-42,146,46284.92,943095.78,0
2011-02-27,  AGNI-54  ,49,10422.79,186161.43,0
2011-02-20,AGQV-46,151,65500.78,1160956.14,0
2011-02-14,AGZJ-96,43,13170.47,91470.32,0
2011-02-01,AJHZ-77,48,12199.2,106012.2,0
2011-02-17,ALWP-80,30,7034.1,46409.4,0
2011-02-14,ANGH-88,73,22711.76,385646.8,0
2011-02-14,ANTI-83,121,52904.83,688721.61,0
2011-02-23,ANUA-91,139,63331.18,602534.91,0
2011-02-12,AOCF-99,132,47108.16,710423.76,0
2011-02-22,AOQS-19,119,34709.92,1251927.04,0
2011-02-14,APQU-61,104,31995.6,400261.03,0
2011-02-11,ARNP-18,50,10788,82831.7,0
2011-02-05,ATFU-64,25,4401.75,42141.76,0
2011-02-19,AUWB-47,41,7676.02,45483.42,0
2011-02-01,BBMC-11,79,22904.47,287388.1,0
2011-02-20,BETS-11,61,19979.94,199551.92,0
2011-02-16,BGNL-80,60,13055.4,149618.55,0
2011-02-17,BKTH-04,49,14828.38,186284.98,0
2011-02-25,BLZJ-60,154,57600.62,1298703.48,0
2011-02-16,BNEK-88,122,35878.98,941093.12,0
2011-02-05,BOAH-01,114,38844.36,1090472.34,0
2011-02-04,BORR-04,45,11155.05,74276.65,0
2011-02-13,BPBH-11,33,8164.2,53356.94,0
2011-02-20,BQBX-87,58,11548.96,212930.32,0
2011-02-17,BRNM-67,153,45350.73,2056360,0
2011-02-10,BTOY-69,107,34415.48,601741.32,0
2011-02-06,BVND-31,NA,NA,92823.36,0
2011-02-23, BVRT-86 ,96,25547.52,471794.52,0
2011-02-09,BVZX-93,71,19596,149941.02,0
2011-02-25,BWVK-94,NA,NA,475198.4,0
2011-02-12,BXCG-45,163,50124.13,1007762.49,0
2011-02-15,BZAO-84,35,8146.25,23301.1,0
2011-02-05,CCGI-58,142,49949.92,675914.36,0
2011-02-15,CDIB-55,79,21353.7,723227.7,0
2011-02-24,CHSM-02,49,12479.81,115937.25,0
2011-2-2,CJFP-77,NA,28937.44,358818.88,0
2011-02-20,CLKS-21,103,NA,529440.03,0
2011-02-14,CNGK-74,27,5600.88,35306.57,0
2011-02-04,COGZ-02,55,9527.1,141050.25,0
2011-02-22,CTKW-58,132,43756.68,570247.56,0
2011-02-18,CUCC-12,29,6944.05,39596.92,0
2011-02-26,CVSM-61,50,8939.5,86862.75,0
2011-02-25,CWVJ-79,96,27333.12,691627.4,0
2011-02-01,CXGP-45,115,33712.25,590226,0
2011-02-05,CXMB-63,51,13242.15,61947.6,0
2011-02-17,CZAZ-20,81,23963.04,276772.32,0
2011-02-11,  DALN-27  ,85,28589.75,NA,0
2011-02-18,DBJK-96,118,32863,779314.86,0
2011-17-2,DGFH-17,63,13267.17,229024.62,0
2011-02-26,DGHU-53,113,40468.69,664029.03,0
2011-02-22,DHEN-55,113,42054.08,702066.56,0
2011-02-27,DJGP-25,139,42023.87,728230.2,0
2011-02-24,DJLH-51,125,40206.25,NA,0
2011-02-03,DLLP-38,80,23716,432758.48,0
2011-02-27, DNYC-17 ,39,7737.99,89660.32,0
2011-02-16,DSSL-68,150,51895.5,1684365.76,0
2011-02-20,DTVV-40,141,50908.05,2110975.62,0
2011-02-13,DUYT-54,32,8066.56,NA,0
2011-02-20,DVKY-33,48,14099.04,108934.25,0
2011-02-18,DVOS-72,115,36957.55,599540.48,0
2011-02-26,DWCT-33,110,26445.1,856830.24,0
2011-02-10,DWRR-51,92,18933.6,438354.32,0
2011-02-07,DYAC-55,50,13177.5,97298.28,0
2011-02-20,EABV-83,157,58053.89,1241448,0
