date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2015-04-09,AAAI-15,138,46347.3,1645387.17,0
2015-04-01,ABFM-90,61,27027.88,386974.95,1
2015-04-14,ABZO-32,116,45807.24,1148670.56,0
2015-04-25,  ACWI-6300  ,61,11285.61,324222.15,0
2015-04-11,ADAY-83,44,10764.6,97333.47,0
2015-7-4,AEOJ-42,129,46102.02,736677.76,0
2015-04-02,AGNI-54,41,14242.58,248961.42,1
2015-04-01,AGQV-46,143,42476.72,1689276.26,0
2015-04-10,AGZJ-96,54,16014.24,129970.8,0
2015-04-27,AJHZ-77,44,18135.48,418075.9,1
2015-04-08,AJMB-61,81,24601.32,446123.37,1
2015-04-20,ALWP-80,34,7577.58,64448.07,0
2015-04-19,ANGH-88,70,28007,690517.98,1
2015-04-18,ANTI-83,120,44011.2,451403.04,0
2015-04-15,ANUA-91,128,51193.6,574179.84,0
2015-04-19,AOCF-99,126,36901.62,666215.88,0
2015-04-19,AOQS-19,148,51922.84,1021809.36,0
2015-04-17,APQU-61,103,25609.92,738693.8,0
2015-04-11,AQXG-43,132,79409.88,787640.4,0
2015-04-21, ARNP-1800 ,55,37874.1,144368.32,1
2015-04-08,ATFU-64,30,3698.4,19373.76,0
2015-04-12,AUWB-47,NA,13592.67,57979.2,1
2015-04-25,BBMC-11,76,28395.88,249641.19,0
2015-04-27,BETS-11,61,22621.85,60928.8,0
2015-04-23,BGNL-80,63,12447.54,134976,0
2015-04-18,BKTH-04,51,18981.69,262103.68,1
2015-04-06,BLZJ-60,148,85512.92,1237653.99,0
2015-04-10,BNEK-88,106,42532.5,944943.6,1
2015-04-19, BOAH-01 ,116,39349.52,1337503.52,0
2015-04-16,BORR-04,38,6626.06,41559.3,0
2015-04-13,BPBH-11,33,8526.54,78325.68,1
2015-04-09,BQBX-87,68,15272.8,159894.56,0
2015-04-26,  BRNM-67  ,166,61411.7,2489266.18,0
2015-04-10,BTOY-69,96,50234.88,602392.43,0
2015-04-14,BVND-31,57,28199.04,137031.22,1
2015-04-19,BVRT-86,97,19526.1,430524.32,0
2015-04-01,BVZX-93,74,18465.96,483618.72,1
2015-27-4,BWVK-94,104,17174.56,376874.32,0
2015-04-26,BXCG-45,165,49943.85,561114.84,0
2015-04-20,BZAO-84,32,9233.92,65334.35,1
2015-04-21,  BZOC-10  ,130,50497.2,606231.12,0
2015-04-18,CCGI-58,147,48630.54,668034.5,0
2015-04-08,CDIB-55,100,36531,460309.2,0
2015-04-26,CHSM-02,50,13631.5,143712.9,0
2015-04-21,CJFP-77,91,22483.37,193291.4,0
2015-04-23,CLKS-21,94,20527.72,472857,0
2015-04-24,CNGK-74,26,6839.04,64781.45,1
2015-04-14,COGZ-02,53,12051.14,227720.64,1
2015-04-26,  CTKW-58  ,124,38401.56,777769.22,0
2015-04-01,CUCC-12,25,8556.75,50949.12,1
2015-04-29, CVSM-61 ,45,15266.25,81070.08,0
2015-04-13,CWVJ-79,107,35586.06,1086801.1,0
2015-04-17,CXGP-45,118,22802.32,860180.56,0
2015-04-24,CZAZ-20,93,34142.16,247181.76,1
2015-04-02,DALN-27,93,29967.39,824426.57,1
2015-04-06,DBJK-96,114,51319.38,1522384,0
2015-04-01,DGFH-17,61,23824.16,226177.62,1
2015-04-18,DGHU-53,123,33582.69,880374.69,0
2015-04-11,DHEN-55,125,27905,NA,0
2015-04-13,DJGP-25,123,59667.3,415183,0
2015-04-18,DJLH-51,117,23535.72,411515.95,0
2015-04-08,DLLP-38,77,22012.76,308746.62,0
2015-04-08,DNYC-17,35,8823.5,43271.5,1
2015-04-25,DSSL-68,150,61831.5,634528.91,0
2015-04-16,DTVV-40,162,45416.7,638153.34,0
2015-04-10,DUYT-54,31,14933.63,23730.39,1
2015-04-19,DVKY-33,46,21068.46,197247.68,1
2015-04-21,DVOS-72,115,35762.7,616847.34,0
2015-04-25,  DWCT-33  ,NA,NA,829893.18,0
2015-04-28,DWRR-51,97,29518.07,1245097.17,1
2015-04-16,DYAC-55,55,17446.55,79879.26,0
2015-04-02,EABV-83,153,69862.86,815087.1,0
2015-04-25, EADB-29 ,40,9166.4,72719.5,0
2015-04-17,EFIJ-41,NA,51364.8,1287964.73,0
2015-04-24,EGEJ-42,43,12324.66,94099.92,0
2015-04-12,  EIJS-05  ,101,57108.43,859938.94,1
2015-04-03, EJHQ-70 ,73,23547.61,315860.78,1
2015-04-20,EKGB-3000,45,9895.5,110396,1
2015-04-03,EKLL-99,93,39087.9,398324.82,0
2015-04-05,EMMR-82,121,45769.46,1422492.12,0
2015-04-16,EOIW-74,136,51897.6,1508462.77,0
2015-04-11,EPFE-78,159,70988.73,954641.46,0
2015-04-10,EQXZ-18,NA,33247.83,1208201.28,0
2015-04-16,ESRT-15,138,64848.96,586617.05,0
2015-04-26,  ETWL-08  ,60,18394.2,195823.6,1
2015-04-07,EVBZ-97,151,56467.96,1671378.45,0
2015-04-16,EVIB-91,71,18327.23,264501.47,0
2015-04-28,EXQK-17,34,13392.26,143560,1
2015-04-10,EXZI-94,41,11044.99,86637.87,1
2015-04-05,EYPW-38,31,7283.14,41426,0
2015-04-12,FAZF-63,115,30834.95,739195.05,0
2015-04-27,FEFC-80,63,18707.85,337195.68,0
2015-04-21,FEIE-56,146,53583.46,NA,0
2015-04-05,FGAR-76,72,27640.8,578276.79,1
2015-04-15,FGIX-57,165,24936.45,2014290.72,0
2015-04-26,FHRD-18,146,52875.36,3126369.95,0
2015-04-13,FKAF-79,123,57889.95,512734.16,0
2015-04-16,FORU-75,45,16403.4,172762.2,1
2015-04-18,FOZM-21,60,14632.8,901463.53,1
2015-04-25, FSCQ-90 ,85,23705.65,774187.68,0
2015-04-01,FTIC-42,141,52900.38,858173.04,0
2015-04-26,FURT-83,122,26591.12,NA,0
2015-04-03, FVHQ-72 ,147,81867.24,NA,0
2015-04-22,FWNA-66,119,43783.67,1262281.53,0
2015-04-14,FWSF-64,39,9954.75,109163.25,1
2015-04-04,FWXY-88,69,17687.46,305637.54,0
2015-04-12,  FYQD-98  ,41,14506.62,50625.3,1
2015-04-04,FZLO-08,69,27021.78,211792.88,1
2015-04-11,GADO-05,65,24722.75,169299,0
2015-04-22,GAWB-92,115,22949.4,409057.98,0
2015-04-05,GBKF-37,140,34536.6,1521996.33,0
2015-04-08,GBMI-21,63,23165.1,563080.63,1
2015-04-27,GGGM-03,85,38713.25,159788.1,1
2015-04-05,GGQL-80,88,22780.56,355620.96,0
2015-04-04,GHDP-86,32,10944.96,60638.16,1
2015-04-13,GHOU-19,87,50198.13,837398.52,1
2015-04-22,  GIKU-22  ,113,28259.04,573668.76,0
2015-04-12,GINQ-80,58,17272.4,161473.52,0
2015-04-21,GJGZ-66,117,38677.86,408130.86,0
2015-9-4,GJTF-49,38,16972.32,143167.5,1
2015-04-18,GKBW-36,69,25129.11,536854.5,1
2015-04-17,GKIO-18,127,59030.87,510883.2,0
2015-1-4,GKKA-31,131,46249.55,1263238.25,0
2015-04-22,GNDC-01,80,32881.6,329702.4,1
2015-04-22,GNHW-68,31,11168.68,NA,1
2015-04-21,  GPEI-90  ,60,17750.4,232332.88,1
2015-28-4,GQNG-1700,83,24157.98,421590,0
2015-04-17,GQTY-01,151,45724.31,1815866.52,0
2015-04-22,GSPM-38,144,43987.68,1354781.22,0
2015-04-17,GWCM-39,67,20938.17,487178.25,1
2015-04-16,GWVB-84,107,47745.54,599859.96,0
2015-04-26,GXUL-07,43,14724.49,90299.24,1
2015-04-10,HESF-31,110,19239,592416.2,0
2015-04-24, HEWB-45 ,48,18978.72,173566.52,1
2015-04-06,HJUU-82,162,42930,1467800.82,0
2015-4-4,HKYA-83,127,29107.13,477104.16,0
2015-04-13,HLPO-48,132,49919.76,672679.33,0
2015-04-02,HLPW-01,141,29058.69,594500.41,0
2015-04-29,HMHC-72,154,67884.74,NA,0
2015-04-09,HMPF-83,29,7756.34,35450.36,1
2015-04-22,HNRD-42,164,52745.68,NA,0
2015-04-01,HSCY-26,131,26552.39,623854.32,0
2015-04-13,HSFT-11,90,23643,300715.5,0
2015-04-09,HTJN-49,52,16025.36,108066.7,1
2015-04-01,  HTJY-48  ,66,22489.5,238946.4,1
2015-04-09,HUMW-75,141,46305.81,1038458.88,0
2015-04-17,HVAU-63,42,7825.02,63669.88,0
2015-04-25,HYQS-89,68,20397.96,193923.51,0
2015-04-11,HZQK-54,79,15194.86,300923.52,0
2015-04-21,HZWL-46,127,38352.73,572381,0
2015-04-10,IBPI-71,127,62033.15,NA,0
2015-04-29,IEVL-29,87,26257.47,709149.03,0
2015-04-29, IFEF-82 ,79,24220.61,288413.25,1
2015-04-19,IFFS-46,128,30184.96,955034.8,0
2015-04-18,IGUI-59,29,11980.77,110946.25,1
2015-04-19,IHVQ-18,100,50488,NA,1
