date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2015-14-11,AAAI-15,146,51792.04,1602783.7,0
2015-11-13,ABFM-90,56,17050.32,382348.47,1
2015-11-10,ABZO-32,100,43925,1490410.8,0
2015-11-11,ACWI-63,66,12447.6,386447.91,0
2015-11-21,ADAY-83,49,10729.04,143791.5,0
2015-11-06,AEOJ-42,124,48450.52,1091227.2,0
2015-11-25, AGNI-54 ,46,16339.2,193301.37,1
2015-11-26,AGQV-46,139,34645.75,1786470.84,0
2015-11-08,AGZJ-96,44,14232.24,111344.8,0
2015-14-11, AJHZ-77 ,41,14426.67,383436.9,1
2015-11-20,AJMB-61,79,21229.67,570621.68,1
2015-11-08, ALWP-80 ,30,5514.6,59331.83,0
2015-11-10,ANGH-88,63,26189.1,502344.15,1
2015-11-09,ANTI-83,119,43555.19,463490.25,0
2015-11-04,ANUA-91,133,50470.84,387102.54,0
2015-11-18,AOCF-99,128,30992.64,777076.38,0
2015-11-21,AOQS-19,134,36707.96,1299700.17,0
2015-11-03,APQU-61,101,25847.92,1200659.85,0
2015-7-11,AQXG-43,141,65748.3,557391.68,0
2015-11-28,ARNP-18,58,46325.76,134651.75,1
2015-11-26, ATFU-64 ,26,3353.74,18894.32,0
2015-11-01,AUWB-47,NA,NA,45225.18,1
2015-11-18,BBMC-11,83,39887.31,333479.3,0
2015-11-06,BETS-11,62,28689.88,97141.65,0
2015-11-15,BGNL-80,63,9887.22,202874,0
2015-11-27,BKTH-04,51,20799.33,372604.85,1
2015-11-16,BLZJ-60,152,87213.04,1203937.28,0
2015-11-08,BNEK-8800,117,62859.42,1442865.42,1
2015-11-24,BOAH-01,122,38778.92,1332869.85,0
2015-11-17,BORR-0400,39,6010.29,60292.96,0
2015-11-20,BPBH-11,39,9912.63,50546.44,1
2015-11-02,BQBX-87,60,14283.6,105977.28,0
2015-11-25,BRNM-67,NA,NA,2579164.35,0
2015-11-08,BTOY-69,114,66191.82,556938.07,0
2015-11-11,  BVND-31  ,56,39244.24,141848.48,1
2015-11-19,BVRT-86,96,14546.88,507877.21,0
2015-11-28,BVZX-93,76,19801.8,629853.6,1
2015-11-01,BWVK-94,101,17402.3,NA,0
2015-11-02,BXCG-45,140,45883.6,763682.01,0
2015-11-01,BZAO-84,32,11989.44,63914.4,1
2015-11-18,BZOC-10,129,57772.65,704751.36,0
2015-11-03,CCGI-58,143,41445.69,647365.78,0
2015-11-29,CDIB-55,96,28231.68,517405.2,0
2015-11-19,CHSM-02,52,12574.12,135658.8,0
2015-11-29,CJFP-77,89,13953.42,244136.7,0
2015-11-17,CLKS-21,96,20180.16,193561.13,0
2015-11-26,  CNGK-74  ,27,7740.63,51598.4,1
2015-11-14,COGZ-02,45,7689.15,152986.16,1
2015-11-29,CTKW-58,132,53370.24,823679.22,0
2015-11-17,CUCC-12,29,9651.78,47684.54,1
