date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2019-01-20,AAAI-15,152,44882.56,2383357,0
2019-01-16,ABFM-90,64,21642.24,417298.83,1
2019-01-17,ABZO-32,113,48675.88,1010887.8,0
2019-01-04,ACWI-63,65,7442.5,380216.95,0
2019-01-01,ADAY-83,51,13531.32,154051.8,0
2019-01-20,AEOJ-42,124,45255.04,NA,0
2019-01-19,  AGNI-54  ,44,13163.04,NA,1
2019-01-29,AGQV-46,150,39555,2831009.74,0
2019-01-17, AGZJ-96 ,46,15978.56,79983.16,0
2019-01-27,AJHZ-77,42,10192.14,577435.25,1
2019-01-04,AJMB-61,91,21132.02,743496.76,1
2019-01-25,ALWP-80,32,7570.24,56418.96,0
2019-01-28,ANGH-88,69,34971.96,348940.2,1
2019-01-04,  ANTI-83  ,121,60619.79,NA,0
2019-21-1,ANUA-91,153,53470.44,510211.13,0
2019-01-22,AOCF-99,117,23717.07,771516.15,0
2019-01-30,AOQS-19,118,35182.88,789765.6,0
2019-01-02,APQU-61,104,19316.96,431288,0
2019-01-06,AQXG-43,136,53072.64,913834.8,0
2019-01-12,ARNP-18,53,28454.64,122247.84,1
2019-01-04,ATFU-64,29,2382.64,30524.97,0
2019-01-03,AUWB-47,41,12303.28,72078.04,1
2019-01-03,BBMC-11,82,46307.04,216776.84,0
2019-01-27,BETS-11,63,28121.31,104182.95,0
2019-01-10,BGNL-80,61,10872.64,100757.79,0
2019-01-11,BKTH-04,49,18850.79,324546.75,1
2019-01-27,BLZJ-60,156,91787.28,1767867.58,0
2019-24-1,BNEK-88,114,56947.56,1598475.6,1
2019-01-23,BOAH-01,106,35616,1406176.56,0
2019-01-20,BORR-04,36,4621.32,42707.56,0
2019-01-13,BPBH-11,35,11048.1,NA,1
2019-01-05,BQBX-87,60,16829.4,139289.35,0
2019-01-10, BRNM-67 ,161,71894.55,3044191.44,0
2019-01-16,BTOY-69,104,42644.16,792926.68,0
2019-01-01,BVND-31,56,25347.28,159235.46,1
2019-01-23,BVRT-86,95,19124.45,503738.56,0
2019-01-22,BVZX-93,72,18049.68,721243.62,1
2019-01-24,  BWVK-94  ,98,22611.54,173112.08,0
2019-01-14,BXCG-45,170,55083.4,774478.9,0
2019-01-22,BZAO-84,30,7640.1,74729.58,1
2019-01-13,BZOC-10,119,49208.88,737526.24,0
2019-01-28,CCGI-58,151,49654.84,493951.77,0
2019-01-28,  CDIB-55  ,84,27761.16,603445.91,0
2019-01-12,CHSM-02,50,10182.5,209425.44,0
2019-01-19,CLKS-21,NA,NA,692843.09,0
2019-01-03,CNGK-74,NA,NA,67571.13,1
2019-01-18,COGZ-02,54,8981.28,205207.56,1
2019-01-08,CTKW-58,131,32625.55,740530.6,0
2019-01-28,CUCC-12,27,8192.61,64148.64,1
2019-01-03,CVSM-61,46,23355.12,90052.8,0
2019-01-26,CWVJ-79,91,28725.06,1067501.03,0
2019-01-17,  CZAZ-20  ,75,18234,265773.45,1
2019-01-30,  DALN-27  ,75,30732,1260683.27,1
2019-01-16,DBJK-96,137,47180.06,1092263.64,0
2019-01-01,DGFH-17,64,20397.44,225331.78,1
2019-01-09,DGHU-53,115,28463.65,794682.45,0
2019-01-17,DHEN-55,NA,NA,689911.68,0
2019-01-21,DJGP-25,122,50188.36,571171.36,0
2019-01-29,DJLH-51,117,26023.14,835617.9,0
2019-01-03,DLLP-38,82,24536.04,153689.12,0
2019-01-23,DNYC-17,37,12552.62,85332.5,1
2019-01-11,DRHS-49,124,49715.32,1298643.84,0
2019-01-20,DSSL-68,150,59284.5,903889.22,0
2019-01-07,DTVV-40,145,57195.25,1140269.67,0
2019-01-11,DUYT-54,27,11806.02,NA,1
2019-01-09,DVOS-72,98,34639.08,557810,0
2019-01-25,DWCT-33,97,33407.77,625371.68,0
2019-01-03,DWRR-51,100,30916,1441934,1
2019-01-18,DYAC-55,56,11982.88,66818.32,0
2019-01-16,EABV-83,162,119047.32,NA,0
2019-01-24,EADB-29,39,8988.72,69353.12,0
2019-01-13,EALM-41,158,34748.94,1359639.71,0
2019-01-10,EFIJ-41,144,51511.68,1788494.7,0
2019-01-27,EGEJ-42,41,16948.17,183657.7,0
2019-01-18,EIJS-05,105,77118.3,NA,1
2019-01-20,EJHQ-70,68,22062.6,338849.28,1
2019-01-17,EKGB-30,37,7303.06,121998.1,1
2019-01-24,EKLL-99,83,32231.39,338694.48,0
2019-01-20,EMMR-82,124,62153.76,1476285.28,0
2019-01-13,  EOIW-74  ,137,62332.26,2538220.62,0
2019-01-20,EPFE-7800,145,45574.95,1269769.9,0
2019-01-16,EQXZ-18,121,36494.81,594974.1,0
2019-01-07,ESRT-15,129,78081.12,750780.45,0
2019-01-29,ETWL-08,64,13192.32,162115.06,1
2019-01-21,EVBZ-97,180,56304,1290480,0
2019-01-26,EVIB-91,64,16373.12,NA,0
2019-01-20,EXQK-17,33,12723.81,155445.44,1
2019-01-05,  EXZI-94  ,45,21385.35,118779,1
2019-01-22,EYPW-38,35,10964.1,51592.98,0
2019-01-01,EZIB-95,83,26570.79,324407.16,1
2019-01-07,  FAZF-63  ,127,39565.58,595279.3,0
2019-01-15,FEFC-80,59,20352.05,235003.02,0
2019-01-08,FEIE-56,161,47412.89,5153358.45,0
2019-01-24,FGAR-76,64,16414.08,338855.69,1
2019-01-20,FGIX-57,140,26171.6,1397618.82,0
2019-01-02,FHRD-18,152,67408.96,3158038.4,0
2019-01-01,FKAF-79,130,84043.7,351197.9,0
2019-01-26,FORU-75,42,11622.66,NA,1
2019-28-1,FOZM-21,69,10308.6,492633.92,1
2019-01-22,FRJA-10,81,23738.67,363568.48,1
2019-01-05,FRVM-45,50,9957,349100.64,0
2019-01-15, FSCQ-90 ,89,19866.58,729747.36,0
2019-01-02,FTIC-42,130,63502.4,1076640.36,0
2019-01-20,FVHQ-72,136,106950.4,1212543.9,0
2019-01-13,FWNA-66,120,52032,1358615.95,0
2019-01-09,FWSF-64,36,8393.4,111102.48,1
2019-01-11,FWXY-88,78,24945.18,NA,0
2019-01-16,FYQD-98,38,13284.42,66389.9,1
2019-01-06,FZLO-08,68,27574.68,NA,1
2019-01-01,  GADO-05  ,61,22205.83,115964.16,0
2019-01-16,GAWB-92,NA,26863.88,699355.77,0
2019-01-08,GBKF-37,145,31154.7,2289043.2,0
2019-01-29,GBMI-21,66,14237.52,347245.9,1
2019-01-15,GGGM-03,NA,NA,185574.37,1
2019-01-20,GGQL-80,80,25419.2,296813.55,0
2019-01-01,GHDP-86,32,10622.4,61060.09,1
2019-01-07,GHOU-19,97,50612.66,NA,1
2019-01-11,GIKU-22,98,17577.28,422349.36,0
2019-01-24,GINQ-80,57,22019.1,475394.12,0
2019-01-08,GJGZ-66,135,43058.25,625983.4,0
2019-01-28,GJTF-49,NA,19443.06,273865.68,1
2019-01-15,GKBW-36,74,35471.16,378482.86,1
2019-01-22,GKIO-18,114,48851.28,667701.4,0
2019-01-10,GKKA-31,126,44974.44,667336.6,0
2019-01-28,GNDC-01,68,23209.76,359465.4,1
2019-01-21,GNHW-68,36,12251.52,70256.99,1
2019-01-18,GORH-15,149,36895.38,1923896.72,0
2019-01-05,GPEI-90,50,15656,153762.84,1
2019-01-24,GQNG-17,87,26798.61,562287.21,0
2019-01-05,GQTY-01,137,60264.93,1245807.2,0
2019-01-09,GSPM-38,148,36331.04,1112190.7,0
2019-01-25,GWCM-39,65,21685.95,491636.95,1
2019-01-13,GWVB-84,104,42053.44,NA,0
2019-01-11,GXUL-07,43,10750.86,69659.9,1
2019-01-06,HESF-31,111,33991.53,609300.72,0
2019-01-20,  HEWB-45  ,53,14371.48,298561.38,1
