date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2014-08-23,  AAAI-15  ,151,52563.1,683994.08,0
2014-08-05,ABFM-90,NA,NA,438842.24,1
2014-08-21,ABZO-32,NA,NA,675366.38,0
2014-08-10,ACWI-63,58,12751.3,348629.4,0
2014-08-29,ADAY-83,53,13123.86,142000.68,0
2014-08-03,AEOJ-42,132,42526.44,1321726.78,0
2014-23-8,AGNI-54,52,18775.64,232271.78,1
2014-08-07,AGQV-4600,152,57419.52,1919087.68,0
2014-08-04,AGZJ-96,51,15825.81,60559.5,0
2014-08-24,AJHZ-77,40,15536.8,271475.07,1
2014-08-29,AJMB-61,72,25963.2,638181.36,1
2014-08-01,ALWP-80,33,7449.09,50479.2,0
2014-08-13,ANGH-88,78,29209.44,620508,1
2014-08-26,ANTI-83,110,53208.1,386229.8,0
2014-08-05,ANUA-91,134,52738.38,561399.44,0
2014-08-30,AOCF-99,131,25996.95,NA,0
2014-25-8,AOQS-19,129,47900.28,838567.75,0
2014-08-13,APQU-61,99,23879.79,422920.8,0
2014-08-05,AQXG-43,134,68669.64,911467.62,0
2014-08-11,ARNP-18,54,34895.88,138391.2,1
2014-08-20,ATFU-64,27,NA,21828.82,0
2014-08-21,AUWB-47,40,14674.8,75101.7,1
2014-08-22,BBMC-11,81,25752.33,257146,0
2014-08-01,BETS-11,58,18316.4,74747.92,0
2014-08-05,BGNL-80,67,12502.87,183646.94,0
2014-08-28,BKTH-04,NA,NA,352869.37,1
2014-08-08,BLZJ-60,157,85473.94,1820032.62,0
2014-08-27,BNEK-88,102,43682.52,720307.56,1
2014-08-08,BOAH-01,124,39265.84,2568581.34,0
2014-08-20,BORR-04,36,6372.72,59083.2,0
2014-08-15,BPBH-1100,33,9378.27,67455.45,1
2014-08-07, BQBX-87 ,65,12000.3,176967.17,0
2014-08-23,BRNM-67,161,45173.38,1638935,0
2014-08-24,BTOY-69,102,55429.86,441664.56,0
2014-08-06,BVND-31,59,29545.43,141736.56,1
2014-08-19,BVRT-86,110,24857.8,552885.5,0
2014-08-10,  BVZX-93  ,68,22399.2,537205.62,1
2014-08-19,BWVK-94,104,19207.76,175017.6,0
2014-08-26,BXCG-45,157,48283.78,596418.93,0
2014-08-01,BZAO-84,30,10409.1,76438.89,1
2014-08-01,BZOC-10,127,45612.05,620176.96,0
2014-08-28,CCGI-58,140,69997.2,776795.35,0
2014-28-8,CDIB-55,91,36183.42,341578,0
2014-08-30,CHSM-0200,59,18239.26,145338.6,0
2014-08-30,CJFP-77,87,17813.25,138523.56,0
2014-08-06,CLKS-21,107,27091.33,359859.23,0
2014-08-02,CNGK-74,26,7548.06,53650.62,1
2014-08-16,COGZ-02,56,11622.24,189677.5,1
2014-08-30,CTKW-58,137,61689.73,723139.12,0
