date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2019-02-02,AAAI-15,150,43378.5,2504801.55,0
2019-22-2,ABFM-90,61,20956.55,374276.37,1
2019-02-08,ABZO-32,99,38029.86,1121182.72,0
2019-02-12,ACWI-63,61,7081.49,519248.96,0
2019-02-07,ADAY-83,47,11907.92,183307.25,0
2019-02-20,AEOJ-42,133,44499.14,NA,0
2019-02-19,AGNI-54,44,14307.04,221570.46,1
2019-02-24,AGQV-46,149,34410.06,1974439.48,0
2019-02-24,AGZJ-96,47,14997.23,69227.25,0
2019-02-27,AJHZ-77,42,12434.1,388202.88,1
2019-02-09,AJMB-61,93,19178.46,739113.06,1
2019-02-09,ALWP-80,32,8901.44,71376.16,0
2019-02-23, ANGH-88 ,78,32947.98,295577.24,1
2019-02-18,ANTI-83,116,75891.84,539083.51,0
2019-02-16,ANUA-91,148,51151.76,628409.6,0
2019-02-09, AOCF-99 ,123,27571.68,773065.44,0
2019-02-13,AOQS-19,131,49229.8,814692.06,0
2019-02-02,APQU-61,93,21150.06,586454.9,0
2019-02-20,AQXG-43,152,52136,1058102.94,0
2019-02-08,ARNP-18,54,38422.62,126718.05,1
2019-02-01,ATFU-64,28,2530.08,25943.28,0
2019-02-03, AUWB-47 ,43,13337.31,51299.75,1
2019-02-19,BBMC-11,68,44295.88,315602.14,0
2019-02-15,BETS-11,65,44572.45,93000.04,0
2019-02-12,BGNL-80,66,9853.8,171917.28,0
2019-12-2,BKTH-04,NA,NA,298700.6,1
2019-02-03,BLZJ-60,149,79107.08,1537688.46,0
2019-02-08,BNEK-88,107,53003.52,2066946.82,1
2019-10-2,BOAH-01,125,33508.75,976195.89,0
2019-02-08,  BORR-04  ,40,5145.6,31815.84,0
2019-02-21, BPBH-11 ,36,11624.4,35059.5,1
2019-02-02,BQBX-87,64,16208,126236.88,0
2019-02-18, BRNM-67 ,179,61384.47,1581360.84,0
2019-02-17,BTOY-69,93,29853,1271744.8,0
2019-02-14,BVND-31,52,22938.24,98000.28,1
