date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2016-07-09,  AAAI-15  ,157,52907.43,1321907.22,0
2016-07-29,ABFM-9000,52,20207.2,516940.84,1
2016-07-18,  ABZO-32  ,117,42166.8,1064598.92,0
2016-07-04,ACWI-63,64,9787.52,505649.35,0
2016-18-7,ADAY-83,47,12532.55,181623.68,0
2016-14-7,AEOJ-42,129,45645.36,557186.4,0
2016-12-7,AGNI-54,48,17461.44,182270.88,1
2016-07-28,AGQV-46,154,56787.5,1827244.35,0
2016-07-08,AGZJ-96,47,17204.82,NA,0
2016-07-23,AJHZ-77,41,16254.45,902879.91,1
2016-07-21, AJMB-61 ,88,19194.56,711272.47,1
2016-07-16,ALWP-80,33,9391.8,62531.99,0
2016-07-04,ANGH-88,72,28753.2,454813.98,1
2016-07-22,ANTI-83,NA,62797.69,440111.25,0
2016-07-07,ANUA-9100,131,43634.79,516556.25,0
2016-07-11,AOCF-99,137,31570.28,1206792.96,0
2016-07-09,AOQS-19,117,36687.69,1225362.6,0
2016-07-15,APQU-61,107,24128.5,679104.16,0
2016-07-25,AQXG-43,133,59143.77,917707.6,0
2016-07-24,ARNP-18,56,32355.12,143632.56,1
2016-07-24,ATFU-64,28,3430.84,33996.08,0
2016-07-21,AUWB-47,37,14263.87,59241.28,1
2016-07-16,  BBMC-11  ,87,36241.59,256703.6,0
2016-07-30,BETS-11,60,29183.4,71972.04,0
2016-07-13,BGNL-80,63,10392.48,NA,0
2016-07-30,BKTH-04,52,21627.32,321598.65,1
2016-07-28,BLZJ-60,148,80578.6,1886624.76,0
2016-07-21,BNEK-88,101,62651.31,1695547.71,1
2016-07-26,BOAH-01,121,39868.29,1209742.1,0
2016-23-7,BORR-04,38,6665.96,33834.35,0
2016-07-15,BPBH-11,35,9703.05,29024.68,1
2016-07-28,BQBX-87,65,21853.65,87000.44,0
2016-07-17,BRNM-67,NA,NA,3087428.8,0
2016-07-24,BTOY-69,114,60099.66,1136548.56,0
2016-07-19,BVND-31,61,29683.82,132107.03,1
2016-07-02,BVRT-86,100,17876,405879.16,0
2016-07-21,BVZX-93,71,23859.55,501157.83,1
2016-07-30,BWVK-94,104,13697.84,202502.3,0
2016-07-16, BXCG-45 ,152,48769.2,503417.68,0
2016-07-12,BZAO-84,30,11535.9,83160,1
2016-07-08,BZOC-10,131,43960.98,NA,0
2016-07-01,CCGI-58,147,51122.19,542491.48,0
2016-07-25,CDIB-55,106,30628.7,626057.64,0
2016-07-14,  CHSM-02  ,53,12974.93,114318,0
2016-07-08,CJFP-77,88,14635.28,272540.32,0
2016-07-20,CLKS-21,92,17823.16,291609.15,0
2016-07-15,CNGK-74,28,8226.12,58938,1
2016-07-25,COGZ-02,51,8318.1,96556.8,1
2016-07-04,CTKW-58,133,49017.15,1178476,0
2016-07-12,CUCC-12,27,8760.15,43035.64,1
2016-07-04,  CVSM-61  ,43,18692.1,97463.52,0
2016-07-18,CWVJ-79,112,32749.92,984968.1,0
2016-07-24,CZAZ-20,85,23619.8,243103.8,1
2016-07-09,DALN-27,91,29838.9,884958.48,1
2016-07-22,DBJK-96,128,51815.68,1073025.18,0
2016-07-22,DGFH-1700,58,22116.56,293540.48,1
2016-07-11,DGHU-53,94,30576.32,956635.68,0
2016-07-03,DHEN-55,118,17594.98,700194.25,0
2016-4-7,DJGP-25,134,73517.76,509104.44,0
2016-07-10,DJLH-51,126,27469.26,733005.15,0
2016-07-21,DLLP-38,82,27809.48,196697.7,0
2016-07-01,DNYC-1700,33,10647.45,85597.5,1
2016-07-10,DSSL-68,NA,NA,864478.56,0
2016-07-26,DTVV-40,160,46924.8,875161,0
2016-07-17,DUYT-54,28,14705.6,22597.12,1
2016-07-24,  DVKY-33  ,54,23979.24,99591.72,1
2016-07-21,DVOS-72,108,39612.24,774757.84,0
2016-07-13, DWCT-33 ,NA,28268.15,618089.98,0
2016-25-7,DWRR-51,91,24570,1883926.77,1
2016-07-28,DYAC-55,57,14341.77,93511.86,0
2016-07-07,EABV-83,154,85049.58,827831.52,0
2016-07-06,EADB-29,39,7801.17,47082.42,0
2016-07-13,EFIJ-41,149,55231.32,2047467.52,0
2016-07-23,  EGEJ-42  ,43,13736.35,172621.02,0
2016-07-17,EIJS-05,109,53746.81,1117477.44,1
2016-07-20,EJHQ-70,74,26287.02,177450.42,1
2016-07-09,EKGB-30,39,9071.79,93942.7,1
2016-07-07,EKLL-99,90,39054.6,284635.23,0
2016-07-03,EMMR-82,135,64440.9,1794747.36,0
2016-07-04,EOIW-74,NA,NA,1697267.16,0
2016-07-04, EPFE-78 ,145,59728.4,962930.64,0
2016-11-7,EQXZ-18,114,35504.16,905357.64,0
2016-07-14,ESRT-15,139,NA,1021339.2,0
2016-07-08,ETWL-08,56,12609.52,252819.6,1
2016-07-25,EVBZ-97,139,55296.98,NA,0
2016-07-02,EVIB-91,68,16495.44,281651.64,0
2016-07-13,EXQK-17,32,9678.72,93598.25,1
2016-07-30,EXZI-94,47,15496.84,53689.8,1
2016-07-27,  EYPW-38  ,33,8694.18,32435.18,0
2016-07-02,EZIB-95,81,28960.74,660356.97,1
2016-07-03,FAZF-63,116,37151.32,488076,0
2016-07-10,FEFC-80,64,19163.52,252839.52,0
2016-07-03,FEIE-56,161,50632.89,3490564.1,0
2016-07-07,FGAR-76,68,23808.84,426947.5,1
2016-07-27,FGIX-57,166,28216.68,1926967.77,0
2016-07-23,FHRD-18,151,56205.22,2374502,0
2016-07-19,FKAF-79,114,60527.16,377514.06,0
2016-07-25,FORU-75,44,18546.44,183785,1
2016-07-03,FOZM-21,65,15356.25,1312949.75,1
2016-07-03,FRVM-45,50,10448,166786.2,0
2016-07-16,FSCQ-90,99,25740,590257.2,0
2016-07-11, FTIC-42 ,133,53697.42,748728.45,0
2016-07-30,FVHQ-72,139,96998.37,919086.66,0
2016-07-11,FWNA-66,127,44776.39,NA,0
2016-07-15,FWSF-6400,34,9887.2,91807.98,1
2016-07-09,FWXY-88,74,NA,NA,0
2016-07-07,FYQD-98,47,17371.67,40379.3,1
2016-07-19,  FZLO-08  ,62,22919.54,216808.62,1
2016-07-29, GADO-05 ,60,17886.6,180619.2,0
2016-20-7,GAWB-92,117,28104.57,488161.8,0
2016-07-02,GBKF-37,147,39093.18,2673916.42,0
2016-07-03,GBMI-21,66,25238.4,633792.76,1
2016-07-18,GGGM-03,74,34018.54,303895.48,1
2016-07-25,GGQL-80,103,34584.31,374528.12,0
2016-07-13,GHDP-86,30,8850.9,61489.08,1
2016-07-28,GHOU-19,91,43366.05,715086.6,1
2016-07-20,GIKU-22,102,20732.52,667363.08,0
2016-07-24,GINQ-80,64,21367.68,430059.52,0
2016-07-27,GJGZ-66,125,36946.25,422953.44,0
2016-07-28,GJTF-49,34,15473.4,170503.2,1
2016-07-25,GKBW-36,NA,NA,531500.64,1
2016-07-23,GKIO-18,NA,NA,378194.6,0
2016-07-22,GKKA-31,148,54542.44,1596780.6,0
2016-07-25,GNDC-01,NA,NA,239177.25,1
2016-07-23,  GNHW-68  ,35,11835.6,46912.14,1
2016-07-25,  GPEI-90  ,61,15280.5,168402.81,1
2016-07-08,GQNG-17,80,20015.2,379594.62,0
2016-07-23,GQTY-01,144,58367.52,1832865.97,0
2016-07-23,GSPM-38,145,42920,2110265.41,0
2016-07-11,GWCM-39,70,22421,467514.95,1
2016-07-01,GWVB-84,102,49216.02,694618.6,0
2016-07-27,GXUL-07,43,12065.8,75029.05,1
2016-07-21,HESF-31,103,25876.69,857087.3,0
2016-07-18,HEWB-45,52,18404.88,NA,1
2016-07-20,HJUU-82,160,51872,1743403.18,0
2016-26-7,HKYA-83,128,24773.12,581424.84,0
2016-07-03,HLPO-48,123,41604.75,NA,0
2016-07-01,HLPW-01,117,22869.99,704623.92,0
2016-07-20,  HMHC-72  ,157,57852.93,1067370.42,0
2016-07-24,HMPF-83,29,9065.69,47569.2,1
2016-07-15,HNRD-42,134,47172.02,1295613.44,0
2016-07-28,HSCY-26,131,30943.51,838197.84,0
2016-07-19,HSFT-11,86,20536.8,373051.8,0
2016-20-7,HTJN-49,60,19541.4,120270.08,1
2016-07-22,HTJY-48,69,26739.57,243647.64,1
2016-07-18, HUMW-75 ,158,53350.28,1054714.68,0
2016-07-20,HVAU-63,42,9551.22,79973.28,0
2016-07-12, HYQS-89 ,73,19058.11,212617.06,0
2016-07-20,HZQK-54,81,17346.15,267102.96,0
2016-07-07,HZWL-46,119,42410.41,468634.86,0
2016-07-07,IBPI-71,130,70729.1,1677412.62,0
2016-07-15,IEVL-29,81,23733,298028.22,0
2016-07-24,IFEF-82,88,25535.84,260567.01,1
2016-07-02,IFFS-46,NA,NA,823316.44,0
2016-07-07,IGUI-59,36,17222.4,66646.2,1
2016-07-08,IHVQ-18,110,69724.6,766378.77,1
2016-07-15,IJTA-78,125,24205,963163.74,0
2016-07-11, ILGL-89 ,122,43676,696240.95,0
2016-07-14,IPLT-71,146,43575.16,683018.64,0
2016-07-12,IQFC-40,142,35181.92,834813.66,0
2016-07-09,IQIV-2800,161,64435.42,1532972.44,0
2016-07-07,IRMF-38,59,19009.21,402067.9,1
2016-07-04, IRQR-89 ,106,32420.1,619944,0
