date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2011-08-13,AAAI-15,146,51719.04,1701654.24,0
2011-08-02,ABFM-9000,59,16488.73,306895.8,0
2011-08-18,ABZO-32,121,35256.98,NA,0
2011-08-23,ACWI-63,61,14654.64,194698.68,0
2011-08-29,ADAY-83,54,14189.04,111632.4,0
2011-08-29,AEOJ-4200,124,29417.76,1009934.64,0
2011-08-14,AGNI-54,NA,NA,193223.92,0
2011-08-12,AGQV-46,159,58265.55,1683287.76,0
2011-08-01,AGZJ-96,47,11240.05,60091.69,0
2011-08-18,AJHZ-77,41,11015.06,131644.6,0
2011-08-01,ALWP-80,27,5355.45,48546.88,0
2011-08-01,ANGH-8800,74,22563.34,472285.11,0
2011-08-21,ANTI-83,125,50545,460904.32,0
2011-08-26,ANUA-91,133,45133.55,578544.75,0
2011-08-10,AOCF-99,137,44700.36,738718.25,0
2011-08-02,AOQS-19,135,36502.65,966468.75,0
2011-08-07,APQU-61,98,26414.92,903584.4,0
2011-08-11,ARNP-18,55,14716.35,94170.18,0
2011-08-10,ATFU-64,31,4639.15,34943.85,0
2011-08-06,AUWB-47,NA,9698.13,63638.79,0
2011-08-27,BBMC-11,84,29474.76,287537.25,0
2011-08-29,BETS-11,54,14233.32,162064.8,0
2011-08-21,BGNL-80,59,10942.14,136649.24,0
2011-08-27,BKTH-04,48,11686.56,NA,0
2011-08-20,BLZJ-60,162,70410.06,1689746.28,0
2011-08-18,BNEK-88,117,34018.92,642378.15,0
2011-08-27,BOAH-01,110,38137,1301825.25,0
2011-08-05, BORR-04 ,41,9018.36,39269.35,0
2011-08-09,BPBH-11,37,8758.64,39453.48,0
2011-08-18,BQBX-87,64,12823.68,153899.97,0
2011-08-02,BRNM-67,165,56700.6,2272303.1,0
2011-08-29,BTOY-69,101,31169.61,645074.64,0
2011-08-03,BVND-3100,55,14324.75,168299.2,0
2011-08-11,BVRT-8600,NA,NA,595189.34,0
2011-24-8,BVZX-93,74,22169.66,161933.32,0
2011-08-02,BWVK-94,NA,NA,351069.1,0
2011-08-22,BXCG-45,155,31181.35,948429.15,0
2011-08-02,BZAO-84,31,8195.47,35121.88,0
2011-08-12,CCGI-58,160,53552,776520.61,0
2011-08-04,CDIB-55,92,26149.16,622516.18,0
2011-08-07,CHSM-02,53,13405.29,93444.24,0
2011-08-16,CJFP-77,72,16573.68,235750.92,0
2011-08-11,  CLKS-21  ,104,32472.96,347750.31,0
2011-08-25,CNGK-74,24,4013.76,36275,0
2011-08-22, COGZ-02 ,NA,NA,131552.56,0
2011-08-10,CTKW-58,NA,NA,644689.92,0
2011-08-27,CUCC-12,31,5865.82,28596.3,0
2011-08-25,CVSM-61,47,9035.28,119434.95,0
2011-08-22,  CWVJ-79  ,113,31080.65,890275.35,0
2011-08-07,  CXGP-45  ,111,39496.02,539251.98,0
2011-08-20,CXMB-63,47,11552.13,72682.74,0
2011-08-07,CZAZ-20,92,30612.08,332533.52,0
2011-08-20,DALN-27,86,29958.96,539411.6,0
2011-08-12,DBJK-96,126,46168.92,932548.8,0
2011-08-29,DGFH-1700,60,15172.2,149467.85,0
2011-08-13,DGHU-53,103,38012.15,655351.52,0
2011-08-18,DHEN-55,128,35767.04,527864.28,0
2011-08-10,DJGP-25,141,44740.71,897831,0
2011-08-24,DJLH-51,122,40799.24,636994.57,0
2011-08-20,DLLP-38,79,24079.2,215601.12,0
2011-08-06,DNYC-17,35,6956.6,91991.25,0
2011-08-13,DSSL-68,146,38741.1,893372.4,0
2011-08-11,DTVV-40,153,43865.1,668704.56,0
2011-2-8,DUYT-54,28,NA,26558.95,0
2011-08-17,DVKY-33,52,15138.76,103888.82,0
2011-08-07,DVOS-72,108,37379.88,NA,0
2011-08-10,  DWCT-33  ,107,28855.76,783118.57,0
2011-08-13,DWRR-51,105,29674.05,576142.38,0
2011-08-17,DYAC-55,58,18102.96,70752.8,0
2011-08-06,EABV-83,150,49767,1988481.98,0
2011-08-11,EADB-29,47,12109.08,59321.86,0
2011-08-28,EFIJ-41,137,37781.86,1624715.4,0
2011-08-25,EIJS-05,115,38550.3,580203.55,0
2011-08-18,EJHQ-70,73,17203.18,247128.84,0
2011-08-10,EKGB-30,40,8017.2,138431.52,0
2011-08-19,EKLL-99,92,31907.44,468522.48,0
2011-08-06,EMMR-82,134,52749.1,1191110.64,0
2011-08-19,EOIW-74,139,48789,986661.48,0
2011-08-07,  EPFE-78  ,148,61276.44,1102674.32,0
2011-08-22,EQXZ-18,119,43473.08,840522.72,0
2011-08-29,ESRT-15,135,59813.1,968419.14,0
2011-08-26,ETME-37,49,10320.87,87642.5,0
2011-08-30,ETWL-08,65,15038.4,213474.35,0
2011-08-20,EVBZ-97,154,57057,1807390.8,0
2011-08-25,EVIB-91,NA,19593.36,266452.98,0
2011-08-12,EXQK-17,33,8268.15,83982.72,0
2011-08-13,EXZI-94,48,9465.12,60500.51,0
2011-08-04, EYPW-38 ,35,8721.3,50707.08,0
2011-08-04,FAZF-63,117,24963.12,861457.68,0
2011-08-13,FEFC-80,57,16096.8,NA,0
2011-08-03,FEIE-56,173,60401.22,3094810.4,0
2011-08-04,FGAR-76,61,18291.46,245956.2,0
2011-08-29,FGIX-57,158,42310.82,1730990.73,0
2011-08-01,FHRD-18,148,55717.56,1982316.42,0
2011-08-19,FKAF-79,113,39970.36,678316.44,0
2011-22-8,FORU-75,41,12235.22,92164.8,0
2011-08-17,FOZM-21,64,12570.88,304134.52,0
2011-08-17,FSCQ-90,107,33703.93,498250.24,0
2011-08-10,FTIC-42,147,NA,744816,0
2011-08-05,FURT-83,138,34080.48,NA,0
2011-08-28,FVHQ-72,142,56386.78,1070112.55,0
2011-08-09,FWNA-66,123,43388.25,1042660.58,0
2011-08-28,FWSF-64,38,7364.4,57695.68,0
2011-08-30, FWXY-88 ,74,19294.02,506956.83,0
2011-08-30,FYQD-98,40,12335.6,79986.3,0
2011-08-07,FZLO-08,67,16754.02,215699.64,0
2011-08-29,GADO-05,65,14948.7,NA,0
2011-08-01,GAEQ-26,NA,NA,39041.5,0
2011-08-07,GAHZ-3600,116,28984.92,670422.8,0
2011-08-05,  GAWB-92  ,115,33700.75,570938.61,0
2011-08-24,GBKF-37,138,39853.02,2840369.25,0
2011-08-12,GBMI-21,58,11823.88,292196.75,0
2011-08-20,GGGM-03,77,19705.84,293829.68,0
2011-08-27,GGQL-80,99,35353.89,432555.88,0
2011-08-22,GHDP-86,30,7025.7,59565.8,0
2011-08-03,GHOU-19,93,35253.51,903558.5,0
2011-08-19,GIKU-22,90,37228.5,765871.36,0
2011-08-18,GINQ-80,58,11746.16,111741.41,0
2011-08-25,GJGZ-66,122,42310.82,641345.1,0
2011-29-8,GJTF-49,38,9448.32,89546.32,0
2011-08-07,GKBW-36,78,18837.78,NA,0
2011-08-02,GKIO-18,126,45472.14,643252.84,0
2011-08-27,GKKA-31,125,34750,1194534.9,0
2011-08-01,GNDC-01,66,21158.94,214418.29,0
2011-08-23,GNHW-68,36,9496.8,30481.92,0
2011-08-02,GPEI-90,53,13442.39,155352.36,0
2011-08-27,GQNG-17,86,24835.94,736298.31,0
2011-08-08,GQTY-01,NA,NA,1404868.53,0
2011-08-28,GSPM-38,151,50974.58,1198642.59,0
2011-08-19,GWCM-39,66,13720.74,413682.72,0
2011-08-11,GWVB-84,106,25990.14,932011.29,0
2011-08-08,GXUL-07,46,8759.32,57235.19,0
2011-08-04,HESF-31,105,32077.5,784214.16,0
2011-08-13,HEWB-45,49,11822.72,136678.06,0
2011-08-27,HJUU-82,154,59136,1372690.35,0
2011-08-13,HKYA-83,124,35786.4,1046402,0
2011-08-14,HLPO-4800,119,38677.38,970668.67,0
2011-08-26,HLPW-01,141,37238.1,NA,0
2011-08-06,HMHC-72,155,53532.35,969079.95,0
2011-08-02,HMPF-83,34,7048.54,27144.39,0
