date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2011-04-05,AAAI-15,156,45640.92,1253267.29,0
2011-04-16,ABFM-90,69,16493.76,186342.12,0
2011-04-15,ABZO-32,113,35081.98,955764,0
2011-04-08,ACWI-63,62,12834.62,323313.9,0
2011-04-01,ADAY-83,46,14394.78,126540.32,0
2011-04-18,AEOJ-42,120,36200.4,1216982.34,0
2011-04-08,  AGNI-54  ,49,NA,140716.16,0
2011-04-10,AGQV-46,144,65445.12,1130765.24,0
2011-04-21,AGZJ-9600,46,12984.42,76475.01,0
2011-04-26,AJHZ-77,43,12118.26,102910.88,0
2011-04-24,ALWP-80,29,5215.94,38964.9,0
2011-04-13,ANGH-88,71,16491.88,416355.33,0
2011-04-19,ANTI-83,112,39835.04,388100.16,0
2011-04-19,ANUA-91,149,51096.57,602019,0
2011-04-19,AOCF-99,122,38728.9,548856.34,0
2011-04-27,AOQS-19,144,48631.68,924245.68,0
2011-04-06,APQU-61,92,30523.76,661268.58,0
2011-04-04,ARNP-18,60,18657,93761.13,0
2011-04-11,ATFU-64,29,4642.61,29220.84,0
2011-04-17,AUWB-47,39,10099.44,59373.86,0
2011-04-20,BBMC-1100,75,21533.25,406458.72,0
2011-04-17,BETS-11,54,13695.48,152227.08,0
2011-04-29,BGNL-80,60,16539,211775.5,0
2011-6-4, BKTH-04 ,51,12487.86,93081.64,0
2011-04-28,BLZJ-60,167,57812.06,1630621.92,0
2011-04-27,BNEK-88,NA,NA,946008.4,0
2011-20-4, BOAH-01 ,118,31391.54,1606931,0
2011-04-08,BORR-04,37,7546.52,38587.77,0
2011-04-22, BPBH-11 ,35,7990.85,46019.34,0
2011-04-14,BQBX-87,55,10902.65,206702.01,0
2011-04-03,  BRNM-67  ,175,51506,2025626.94,0
2011-04-17, BTOY-69 ,109,39296.68,640896.72,0
2011-04-07,BVND-31,58,14655.44,182089.52,0
2011-1-4,  BVRT-86  ,94,23701.16,561809.9,0
2011-04-25,BVZX-93,78,20048.34,171003.24,0
2011-04-13,BWVK-94,NA,21672.27,425746.44,0
2011-04-12,BXCG-45,151,48209.77,931564.8,0
2011-04-16,BZAO-84,31,7947.47,45266.1,0
2011-04-19,CCGI-58,132,58697.76,676864.5,0
2011-04-10,  CDIB-55  ,103,26217.62,576642.04,0
2011-04-03,CHSM-02,55,12376.1,84890.41,0
2011-04-14,CJFP-77,78,17298.06,264202.4,0
2011-04-13,CLKS-21,104,24500.32,714985.53,0
2011-04-02,CNGK-74,25,4519,28264.87,0
2011-04-10,COGZ-0200,49,9159.08,165519.48,0
2011-04-19,CTKW-58,143,45183.71,545672.61,0
2011-04-27,CUCC-12,26,5459.22,24719.73,0
2011-04-07,CVSM-6100,44,10646.68,137453.52,0
2011-04-29,CWVJ-79,96,21541.44,555812,0
2011-04-26,CXGP-45,111,39114.18,821876.38,0
2011-04-19,CXMB-63,53,14095.88,76719,0
2011-27-4,CZAZ-20,84,20637.12,259074.92,0
2011-04-25,DALN-27,89,32118.32,601533.18,0
2011-04-26,DBJK-96,111,36853.11,977795.67,0
2011-04-03,DGFH-17,59,17629.79,170190.38,0
2011-04-03,DGHU-53,108,37845.36,604430.56,0
2011-04-17,DHEN-55,113,34954.29,730460.52,0
2011-04-17,DJGP-25,121,33996.16,690939.14,0
2011-04-25,DJLH-51,115,24938.9,795116.42,0
2011-04-07, DLLP-38 ,77,20082.37,223649.02,0
2011-04-06,DNYC-17,37,8442.29,66952.67,0
2011-04-29,DSSL-68,147,54838.35,NA,0
2011-04-20,DTVV-40,155,43480.6,1585781.73,0
2011-04-09,DUYT-54,37,7015.2,42607.5,0
2011-04-03,DVKY-33,55,15474.25,122299.38,0
2011-04-12,DVOS-72,110,29579,586436.16,0
2011-04-13,DWCT-33,110,28862.9,618675.07,0
2011-04-24, DWRR-51 ,90,19317.6,658753.92,0
2011-04-27,DYAC-55,51,12310.38,95559.36,0
2011-04-14,EABV-83,150,60027,1204414.88,0
2011-04-26,  EADB-29  ,40,9984.4,72875.1,0
2011-04-29,EFIJ-41,139,33861.79,1726008.3,0
2011-04-08,EIJS-05,105,31893.75,451686.43,0
2011-04-24,EJHQ-70,78,19964.1,357185.16,0
2011-2-4, EKGB-30 ,35,6538.35,90354.4,0
2011-11-4,EKLL-99,93,26476.17,438004.64,0
2011-04-29,EMMR-82,134,44094.04,582293.14,0
2011-04-21,EOIW-74,126,50625.54,1532820.14,0
2011-04-06,EPFE-78,151,64775.98,847987.84,0
2011-04-03,EQXZ-18,118,39809.66,1346071.42,0
2011-04-28,ESRT-15,128,51808,1129833.6,0
2011-04-15,ETME-37,48,8526.24,84518.55,0
2011-04-21,ETWL-08,56,12873.84,77200.37,0
2011-04-13,EVBZ-97,136,46446.72,1008410.2,0
2011-04-02,EVIB-91,78,22461.66,293365.8,0
2011-04-25,EXQK-17,36,8173.44,53717.7,0
2011-04-24,EXZI-94,44,11265.32,76668.9,0
2011-04-14,EYPW-38,35,7658,65397.08,0
2011-04-24,FAZF-63,128,33784.32,734469.12,0
2011-04-28,FEFC-80,64,16992.64,150295.6,0
2011-04-06,FEIE-56,155,47360.25,1290565.54,0
2011-04-25, FGAR-7600 ,68,17198.56,174385.76,0
2011-04-21,FGIX-57,149,52155.96,995387.65,0
2011-04-27,FHRD-18,154,69432.44,1193493.05,0
2011-04-29,FKAF-79,115,37776.35,740350.11,0
2011-04-20,FORU-75,45,9357.3,68684.1,0
2011-04-28, FOZM-21 ,61,12906.99,299904.54,0
2011-04-22,FSCQ-90,NA,NA,460498.89,0
2011-04-11,FTIC-42,136,59446.96,850998.75,0
2011-04-08,FURT-83,122,33219.38,1258013.98,0
2011-04-26, FVHQ-72 ,136,36972.96,1131798.46,0
2011-04-11,FWNA-66,113,40665.31,NA,0
2011-04-02,FWSF-64,38,6586.54,52700.77,0
2011-04-19,FWXY-88,72,20342.88,475864.34,0
2011-04-26,FYQD-98,33,7172.55,81503.52,0
2011-04-10,FZLO-08,70,17430,221971.96,0
2011-04-04,  GADO-05  ,60,17563.8,298146.56,0
2011-04-09,GAEQ-26,24,5160.48,41299.38,0
2011-04-01,GAHZ-36,124,30308.08,753482,0
2011-04-04,GAWB-92,111,31428.54,896022.03,0
2011-04-01,GBKF-37,136,46619.44,2067661.96,0
2011-04-22,  GBMI-21  ,67,17216.99,428844.15,0
2011-04-11, GGGM-03 ,84,27718.32,221091,0
2011-04-07,GGQL-80,99,27991.26,427277.6,0
2011-04-20,GHDP-86,32,8629.12,68602.48,0
2011-04-22,GHOU-19,95,31702.45,584059.14,0
2011-04-05,GIKU-22,91,36984.22,793471.86,0
2011-04-18,GINQ-80,66,15586.56,181899.36,0
2011-04-01,GJGZ-66,133,33698.21,501537.45,0
2011-04-28,GJTF-49,38,11012.02,186191.67,0
2011-1-4,GKBW-36,80,19538.4,198225.48,0
2011-04-22,GKIO-18,133,43992.41,1001596.99,0
2011-04-23,GKKA-31,134,48270.82,816844.54,0
2011-04-13,GNDC-01,72,18511.92,369766.53,0
2011-04-24,GNHW-68,31,7222.07,23093.28,0
2011-04-29,GPEI-90,57,12854.07,137896.5,0
2011-04-23, GQNG-17 ,84,21072.24,561880.8,0
2011-04-22,GQTY-01,123,37492.86,1195146,0
2011-04-12,GSPM-38,167,57486.41,1470877.14,0
2011-04-09,GWCM-39,60,12246,297888,0
2011-04-25, GWVB-84 ,99,25799.4,1009978.28,0
2011-04-26,GXUL-07,47,9421.15,50294.4,0
2011-04-02,HESF-31,105,26919.9,493868.7,0
2011-04-18,HEWB-45,50,12787,146727,0
2011-04-12,HJUU-82,131,48844.66,1338048.95,0
2011-04-04,HKYA-83,130,44110.3,1033382.35,0
2011-04-03,HLPO-48,126,31711.68,1088699.6,0
2011-04-08, HLPW-01 ,136,38037.84,529839.73,0
2011-04-09,HMHC-72,NA,NA,860907.39,0
2011-04-12,HMPF-83,31,7482.47,NA,0
2011-04-09,HNRD-42,138,37135.8,1948496.74,0
2011-04-09,HSCY-26,144,41693.76,NA,0
2011-04-27,HSFT-11,87,22004.91,NA,0
2011-04-18,HTJN-49,53,11737.91,95818.9,0
2011-04-17,HTJY-48,73,22035.78,164155.25,0
2011-20-4, HUMW-75 ,140,38077.2,1167031.84,0
2011-04-13,HVAU-63,41,8159.41,88292.46,0
2011-04-19,HYQS-89,66,16997.64,241504.59,0
2011-04-10,HZQK-54,75,24204.75,298038.22,0
2011-04-06,HZWL-46,126,43379.28,1005337.56,0
