date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2017-06-23,AAAI-15,132,52203.36,2376070.56,0
2017-06-16,ABFM-90,59,20090.68,459030.15,1
2017-06-21,ABZO-32,104,37038.56,757755,0
2017-06-01,ACWI-63,53,8905.06,430485.28,0
2017-06-12,ADAY-83,50,14773.5,117325.6,0
2017-06-12,AEOJ-42,130,42292.9,550934.64,0
2017-06-01,AGNI-54,46,16619.34,156390.57,1
2017-06-09,AGQV-46,140,46621.4,1679730.39,0
2017-06-04,AGZJ-96,53,19895.67,92225.28,0
2017-06-08,AJHZ-77,40,15464.4,592682.22,1
2017-06-13,AJMB-61,91,21932.82,725648.64,1
2017-06-04,ALWP-80,31,7025.84,67378.85,0
2017-06-12,ANGH-88,76,34491.84,NA,1
2017-06-28,ANTI-83,107,56509.91,538166.14,0
2017-06-07,ANUA-91,142,58920.06,832970.76,0
2017-06-10,AOCF-99,123,25949.31,940789.08,0
2017-06-08,AOQS-19,143,42398.07,1089628.92,0
2017-06-28,APQU-61,NA,NA,453941.95,0
2017-06-20,AQXG-43,153,54819.9,1056557.56,0
2017-06-02,ARNP-18,58,32084.44,123250.01,1
2017-06-26,ATFU-64,27,3610.17,25517.79,0
2017-06-12,AUWB-47,42,11100.6,45610.4,1
2017-06-10,BBMC-11,76,33325.24,219432.9,0
2017-06-12,BETS-11,62,26042.48,89701.36,0
2017-06-13,BGNL-80,58,7826.52,132911.01,0
2017-06-18,BKTH-04,48,24703.2,597322.62,1
2017-06-08,BLZJ-60,147,91608.93,1251572.25,0
2017-06-17,BNEK-88,102,56041.86,1116168.32,1
2017-06-06,BOAH-01,115,35410.8,1305780.06,0
2017-06-27,BORR-04,NA,NA,NA,0
2017-06-14,BPBH-11,37,11944.34,44229.66,1
2017-06-09,BQBX-87,60,13452.6,108794.73,0
2017-06-03,BRNM-67,163,45033.64,1865036.8,0
2017-16-6,BTOY-69,108,49222.08,1246471.74,0
2017-06-29,BVND-31,57,34391.52,133078.55,1
2017-06-29,BVRT-86,104,24409.84,498902.4,0
2017-06-08,BVZX-93,74,19891.94,521906.4,1
2017-06-12,BWVK-94,110,21909.8,229202.82,0
2017-06-28,BXCG-4500,135,40019.4,982993.04,0
2017-06-13,BZAO-84,31,9598.84,96735.96,1
2017-06-13,BZOC-10,113,46048.63,665510.94,0
2017-06-11,CCGI-58,150,59926.5,748786.65,0
2017-06-02,CDIB-55,95,26891.65,NA,0
2017-06-27,CHSM-02,50,12686,198770.77,0
2017-06-27,CLKS-21,107,21943.56,NA,0
2017-06-16,CNGK-74,28,7956.76,86433.48,1
2017-06-02,COGZ-02,56,10353.28,180377.4,1
2017-06-07,CTKW-58,135,47818.35,1509436.5,0
2017-06-12,CUCC-12,30,10297.8,43116.42,1
2017-06-10,CVSM-61,46,20728.06,81169.98,0
2017-06-23,CWVJ-79,NA,NA,603115.47,0
2017-06-07, CZAZ-20 ,83,14746.61,307819.98,1
2017-06-22,DALN-27,92,31642.48,1305298.8,1
2017-06-14,DBJK-96,112,42751.52,966541.29,0
2017-06-11,DGFH-17,56,14539.84,233636.7,1
2017-06-07,  DGHU-53  ,105,31168.2,596074.5,0
2017-06-13,DHEN-55,121,21432.73,727365.4,0
2017-06-23,DJGP-25,130,65924.3,572420.94,0
2017-06-07,DJLH-51,127,33149.54,797901.12,0
2017-06-22,DLLP-38,80,29578.4,206576.64,0
2017-06-19, DNYC-17 ,40,12578.8,82640.06,1
2017-06-15,DRHS-49,143,50843.65,1069594.47,0
2017-06-05,DSSL-68,146,47965.38,738950.31,0
2017-06-07,DTVV-40,136,49714.8,994681.8,0
2017-06-02,DUYT-54,33,13767.6,NA,1
2017-06-01,DVOS-72,111,30567.18,546828.52,0
2017-06-13,DWCT-33,110,30336.9,466288.8,0
2017-06-22,DWRR-51,107,33312.31,1382473.56,1
2017-06-19,DYAC-55,53,18147.73,128583,0
2017-06-23,EABV-83,NA,84449.68,455164.32,0
2017-06-15,EADB-29,45,9839.7,73362.42,0
2017-06-17,EFIJ-41,154,56969.22,2053752.4,0
2017-06-01, EGEJ-42 ,38,12514.92,142065.28,0
2017-06-01,EIJS-05,110,54741.5,1231944.88,1
2017-06-26, EJHQ-70 ,74,22980.7,NA,1
2017-06-22, EKGB-30 ,47,11892.41,141388.26,1
2017-06-20,EKLL-99,87,41962.71,295067.3,0
2017-06-25,  EMMR-82  ,132,52844.88,1632353.9,0
2017-06-04,EOIW-74,128,59078.4,2443552.76,0
2017-06-01,EPFE-78,149,50902.87,643262.31,0
2017-06-25,EQXZ-18,111,29184.12,978172,0
2017-06-12,ESRT-15,128,62465.28,NA,0
2017-06-03,ETWL-08,70,16452.1,191142.48,1
2017-06-17,EVBZ-97,143,65466.83,1632477.39,0
2017-06-09,EVIB-91,61,16557.84,192891,0
2017-06-07,EXQK-17,35,10333.4,140923.2,1
2017-06-09,EXZI-94,44,15746.72,114782.3,1
2017-06-20,EYPW-38,NA,NA,52771.74,0
2017-06-26, EZIB-95 ,81,23892.57,366571.68,1
2017-6-6,FAZF-63,106,26701.4,489824.09,0
2017-06-11,FEFC-80,63,22776.39,257743.71,0
2017-06-22,FEIE-56,164,50810.48,2547928.62,0
2017-06-03,FGAR-76,70,23114,388582.5,1
2017-06-04,FGIX-57,138,25803.24,1741184.2,0
2017-06-18,FHRD-18,135,69677.55,2270497.62,0
2017-06-12,FKAF-79,119,53397.68,424262.43,0
2017-06-19,FORU-75,45,17517.15,227026.08,1
2017-06-13,  FOZM-21  ,62,10567.28,941712.69,1
2017-06-20,FRVM-4500,41,6596.08,239644.1,0
2017-06-22,FSCQ-90,105,19920.6,702790.86,0
2017-06-29,FTIC-42,158,63929.96,848817.76,0
2017-06-09,FVHQ-72,146,114028.92,NA,0
2017-06-14, FWNA-66 ,113,43996.55,2111870.64,0
2017-06-07,FWSF-64,36,9316.44,85125.39,1
2017-06-26,FWXY-88,75,16923.75,NA,0
2017-06-23,FYQD-98,43,20946.16,80207.2,1
2017-06-23,FZLO-08,71,20799.45,249927.44,1
2017-27-6,GADO-05,59,22584.61,171609.68,0
2017-06-27,GAWB-92,102,20278.62,470749.44,0
2017-06-27,GBKF-3700,152,39716.08,3187628.02,0
2017-06-25,GBMI-21,61,22332.1,481278.79,1
2017-06-24,GGGM-03,81,40305.6,114485.58,1
2017-06-20,GGQL-80,93,24698.01,465682.42,0
2017-06-02, GHDP-86 ,29,11055.09,75712,1
2017-06-01,GHOU-19,79,37716.18,812642.22,1
2017-06-24,GIKU-22,109,24657.98,465017.05,0
2017-06-07,GINQ-80,63,18572.4,455414.75,0
2017-06-10,GJGZ-66,112,35036.96,379333.05,0
2017-06-20,GJTF-49,39,14623.83,234617.11,1
2017-27-6,GKBW-36,71,31142.73,543289.5,1
2017-06-29,GKIO-18,113,58131.72,427869.75,0
2017-06-29,GKKA-31,130,NA,854668.85,0
2017-06-01,GNDC-01,74,31171.02,285666.94,1
2017-06-25,GNHW-68,31,8273.9,60949.08,1
2017-06-06,GORH-15,152,44140.8,1228817.24,0
2017-06-24,GPEI-90,64,15013.76,200884.7,1
2017-06-20,GQNG-17,84,22220.52,451484.36,0
2017-06-21,GQTY-01,NA,NA,1593318.78,0
2017-06-27,GSPM-3800,166,56235.82,1724868.9,0
2017-06-09,GWCM-39,66,19101.72,385556.34,1
2017-06-09,GWVB-84,105,50035.65,638459.52,0
2017-06-27,GXUL-07,39,8658.39,75590.42,1
2017-06-27,HESF-31,NA,NA,546883.48,0
2017-06-21, HEWB-45 ,52,14826.76,156029.68,1
2017-20-6,HJUU-82,146,36653.3,762821.31,0
2017-06-09,HKYA-83,126,37747.08,527430.75,0
2017-06-10,HLPO-48,131,41196.88,801128.16,0
2017-26-6,HLPW-01,NA,NA,425983.68,0
2017-06-15,HMHC-72,145,49884.35,1057776.75,0
2017-27-6,HNRD-42,143,47930.74,1894574.84,0
2017-06-04,HSCY-26,125,34337.5,1127060.48,0
2017-06-18,HSFT-11,94,20038.92,338346.45,0
2017-06-28,HTJN-49,56,16632.56,174269.48,1
2017-06-20,HTJY-4800,61,24714.76,279892.34,1
2017-06-28,HUMW-75,143,45239.48,1474770,0
2017-06-24,HVAU-63,42,10308.9,76316.4,0
2017-06-21,HYQS-89,68,20179.68,265547.85,0
2017-06-17,HZQK-54,84,22789.2,NA,0
2017-06-17,HZWL-46,128,41062.4,841073.1,0
2017-06-11, IBPI-7100 ,142,79128.08,1281647.46,0
2017-06-10,IEVL-29,81,28149.12,295764.7,0
