date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2011-07-26,AAAI-15,167,51881.89,NA,0
2011-07-12,ABFM-90,62,14236.44,171988.98,0
2011-07-10,ABZO-32,110,29552.6,NA,0
2011-07-29,ACWI-63,63,14350.14,183436.2,0
2011-07-20,ADAY-83,46,11634.32,215838.48,0
2011-7-7,AEOJ-42,127,35596.83,991997.54,0
2011-07-13, AGNI-54 ,49,13085.45,159160.74,0
2011-07-20,AGQV-46,162,70583.4,1872824.4,0
2011-07-26,AGZJ-96,43,12504.4,75755.52,0
2011-07-03,AJHZ-77,43,NA,NA,0
2011-07-10,ALWP-80,33,5785.89,36764,0
2011-07-15,ANGH-88,73,14809.51,NA,0
2011-07-10,ANTI-83,108,45005.76,374331.96,0
2011-07-26,ANUA-91,135,46005.3,765950.46,0
2011-07-09,AOCF-99,128,35248.64,727079.76,0
2011-07-08,AOQS-19,141,45523.26,1111561.66,0
2011-07-02,APQU-61,105,33547.5,967673.16,0
2011-07-08,ARNP-18,53,16141.68,86121.42,0
2011-07-21,ATFU-64,25,NA,39658.29,0
2011-07-25,AUWB-47,38,7929.08,55588.64,0
2011-07-24,BBMC-11,83,27648.96,428099.49,0
2011-07-23,BETS-11,56,12358.08,118892.25,0
2011-07-07,BGNL-80,56,13013.28,169250.92,0
2011-07-12,BKTH-04,49,11475.31,132337,0
2011-07-19,BLZJ-60,152,71432.4,1898578,0
2011-07-21,BNEK-88,104,34525.92,663766.25,0
2011-07-17,  BOAH-01  ,118,33239.42,1982032.66,0
2011-07-23,BORR-04,38,7006.82,60939.6,0
2011-07-05,BPBH-11,32,NA,56327.1,0
2011-07-18,BQBX-87,54,11350.8,126351.84,0
2011-07-01,BRNM-67,168,59436.72,1510299.33,0
2011-07-10,BTOY-69,96,33888.96,770817.32,0
2011-07-18,BVND-31,63,16575.3,162134.34,0
2011-6-7,  BVRT-86  ,96,24762.24,643202.3,0
2011-07-05,BVZX-93,65,16610.75,248843.4,0
2011-07-16,BWVK-94,102,24617.7,382157.37,0
2011-07-26,BXCG-45,141,30928.35,866344.14,0
2011-07-10,BZAO-84,33,8614.98,25453.35,0
2011-07-29,CCGI-58,150,55597.5,735596.4,0
2011-07-12,CDIB-55,97,29958.45,334205.9,0
2011-07-10,CHSM-02,49,11980.01,141547,0
2011-07-06,CJFP-77,82,19911.24,227260.59,0
2011-07-27,CLKS-21,97,28236.7,659234.7,0
2011-07-09,CNGK-74,26,5439.98,32702.08,0
2011-07-28,COGZ-02,47,6781.63,162378.12,0
2011-07-19,CTKW-58,128,32919.04,685683.36,0
2011-07-12,CUCC-12,28,5891.48,33708.7,0
2011-07-30,CVSM-61,44,9669,NA,0
2011-07-07,CWVJ-79,113,30571.02,591164.1,0
2011-07-24,CXGP-45,107,28652.46,505787.07,0
2011-07-30,  CXMB-63  ,51,11969.7,58433.13,0
2011-07-26,CZAZ-20,90,25717.5,212470.55,0
2011-07-02,DALN-27,93,28848.6,467048.67,0
2011-07-23,DBJK-96,122,40657.72,801573.85,0
2011-07-04,DGFH-17,59,17913.58,139729.6,0
2011-13-7,DGHU-53,108,36472.68,534033.92,0
2011-07-08,  DHEN-55  ,NA,NA,559632.84,0
2011-07-09,DJGP-25,132,39086.52,1146156.78,0
2011-07-23,DJLH-51,128,34213.12,621556.72,0
2011-07-25,DLLP-38,75,26271.75,243350.52,0
2011-07-09,  DNYC-17  ,38,11917.56,71485.45,0
2011-07-24,DSSL-68,153,42007.68,779443.75,0
2011-07-25,DTVV-40,126,38031.84,1529239.26,0
2011-07-21,DUYT-54,31,6155.67,25095.76,0
2011-07-27,DVKY-33,47,12273.11,53582.08,0
2011-07-03,DVOS-72,107,32391.04,647195.1,0
2011-07-20,DWCT-33,115,30909.7,NA,0
2011-07-04,DWRR-51,NA,23827.08,509869.5,0
2011-07-25,DYAC-55,47,10258.69,76921.92,0
2011-07-06,EABV-83,164,59441.8,1434692.16,0
2011-07-18,EADB-29,36,9327.6,82084.85,0
2011-07-11,EFIJ-41,132,30617.4,1620583.8,0
2011-07-07,EIJS-05,108,37049.4,695482.44,0
2011-07-26,EJHQ-70,74,13227.5,238336.56,0
2011-07-16,EKGB-30,44,7487.48,NA,0
2011-07-25,EKLL-99,102,28839.48,275786.56,0
2011-07-15,EMMR-82,147,51746.94,723423.04,0
2011-07-16,EOIW-74,125,54118.75,1599746.23,0
2011-07-13,EPFE-78,143,50017.11,1138863.6,0
