date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2016-06-16,AAAI-15,138,44591.94,NA,0
2016-06-16,ABFM-90,66,24341.46,592572.15,1
2016-06-10,ABZO-32,112,47144.16,1645558.92,0
2016-06-01,ACWI-63,63,10037.16,261023.1,0
2016-06-03,ADAY-83,49,13884.64,149000.25,0
2016-06-16,AEOJ-42,118,28095.8,787537.6,0
2016-06-02, AGNI-54 ,46,18592.28,217734.1,1
2016-06-13,AGQV-46,154,43925.42,1994677,0
2016-06-10,AGZJ-96,44,13669.48,88327.36,0
2016-06-16,AJHZ-77,45,14054.85,457121.08,1
2016-06-04, AJMB-61 ,85,17142.8,435827.53,1
2016-06-12, ALWP-80 ,30,6218.1,95447.2,0
2016-06-22,ANGH-88,73,27847.31,416674.57,1
2016-06-14,ANTI-83,124,62404.24,583067.89,0
2016-22-6, ANUA-91 ,133,64397.27,503755.8,0
2016-06-15,AOCF-99,125,27836.25,NA,0
2016-06-13,AOQS-19,124,45421.2,1021575.9,0
2016-06-13, APQU-61 ,105,26741.4,648583.56,0
2016-06-25,AQXG-43,124,55312.68,1077857.38,0
2016-06-15,ARNP-18,57,33163.17,160597.36,1
2016-06-14,ATFU-64,NA,3841.63,22167.4,0
2016-06-01, AUWB-47 ,40,13090,45390,1
2016-06-02,BBMC-11,75,31940.25,326720.31,0
2016-06-13,BETS-11,58,28198.44,95666.94,0
2016-06-09,BGNL-80,64,10948.48,177364,0
2016-06-03,BKTH-04,47,17734.51,382018.56,1
2016-06-09,BLZJ-60,155,73223.55,1488423.09,0
2016-06-26,BNEK-88,111,65215.83,2000404.05,1
2016-06-18,BOAH-0100,114,30118.8,1440207.61,0
2016-06-23,BORR-04,40,7929.6,27381.04,0
2016-06-15,BPBH-11,35,9032.45,35392.5,1
2016-06-13,BQBX-87,57,17919.66,159945.92,0
2016-06-24,BRNM-67,167,60236.9,2141706.71,0
2016-06-10,BTOY-69,114,53608.5,570714.96,0
2016-06-26,BVND-31,51,28431.99,125392.32,1
2016-06-05,BVRT-86,101,24794.49,NA,0
2016-06-05,BVZX-93,70,17915.1,434756.4,1
2016-06-26,BWVK-94,88,15766.08,338646.4,0
2016-06-25,BXCG-45,NA,NA,758707.05,0
2016-9-6,BZAO-84,29,8132.76,91311.15,1
2016-06-18,BZOC-10,116,42944.36,770689.08,0
2016-06-20,CCGI-58,142,44904.66,502002.75,0
2016-06-14,CDIB-55,94,25879.14,553072.44,0
2016-06-23,CHSM-02,46,15102.72,118308.84,0
2016-06-15,CJFP-77,87,16197.66,313988.66,0
2016-06-17,CLKS-21,101,22368.47,427905.6,0
2016-06-09,CNGK-74,28,7416.64,69109.64,1
2016-06-14,COGZ-02,48,8861.28,172348,1
2016-06-26,CTKW-58,134,62919.7,1192022.76,0
2016-06-03,CUCC-12,27,8689.41,28494.72,1
2016-06-04,CVSM-61,45,20317.05,89197.54,0
2016-06-29,CWVJ-79,100,23991,NA,0
2016-06-25,CZAZ-20,78,24570,171826.62,1
2016-06-26,DALN-27,91,33982.13,1000602.9,1
2016-06-18,DBJK-96,125,42120,1576210.65,0
2016-06-05,DGFH-17,69,23629.05,219120.2,1
2016-06-19, DGHU-53 ,108,33902.28,867023.08,0
2016-06-15,DHEN-55,115,28375.1,956297.07,0
2016-7-6,DJGP-25,118,57588.72,517331.09,0
2016-06-12,DJLH-51,124,34297.16,746319.15,0
2016-06-28,DLLP-38,83,30316.58,189310.68,0
2016-06-09, DNYC-17 ,36,12624.48,133464.4,1
2016-06-14,DSSL-68,152,63349.04,993635.5,0
2016-26-6,DTVV-40,142,45661.52,869456.7,0
2016-06-08,DUYT-54,29,17771.49,21459.9,1
2016-06-28,DVKY-33,48,22201.92,108396.26,1
2016-06-27,DVOS-72,121,35497.77,531943.74,0
2016-06-06,DWCT-33,105,26443.2,977448.48,0
2016-06-05,DWRR-51,106,25021.3,1358846.28,1
2016-06-24,DYAC-55,48,15650.88,92980.44,0
2016-06-09,EABV-83,157,73788.43,858940.72,0
2016-06-24,EADB-29,36,7659,64767.88,0
2016-06-28,EFIJ-41,149,50534.84,2153251.98,0
2016-06-06, EGEJ-42 ,44,11731.72,133178.76,0
2016-06-08,EIJS-05,91,60576.88,1185172.68,1
2016-22-6,EJHQ-70,70,26214.3,267857.04,1
2016-06-20,EKGB-30,35,6890.8,129296.7,1
2016-06-09,EKLL-99,84,37728.6,322617.15,0
2016-06-25,EMMR-82,141,64991.13,1500527.6,0
2016-06-13,EOIW-74,136,59282.4,1864940.8,0
2016-06-10,EPFE-78,161,63575.68,NA,0
2016-06-22,EQXZ-18,112,32864.16,1139002.86,0
2016-06-25,ESRT-15,162,67443.84,541880,0
2016-06-06,ETWL-08,65,16207.75,289780.32,1
2016-06-13,EVBZ-97,157,73593.75,1104650.64,0
2016-06-01,EVIB-91,70,18742.5,387934.82,0
2016-06-01,EXQK-17,36,9666.36,92009.68,1
2016-06-22,EXZI-94,40,13872.4,109432.57,1
2016-06-22,EYPW-38,NA,NA,70119.48,0
2016-06-05,FAZF-63,110,35366.1,922156.73,0
2016-06-27,FEFC-80,59,13716.32,290616.2,0
2016-06-04,FEIE-56,148,57728.88,2427566.25,0
2016-20-6, FGAR-7600 ,67,26030.17,381529.61,1
2016-06-25,FGIX-57,146,23113.26,1828085.76,0
2016-22-6,FHRD-18,150,67017,2556916.96,0
2016-06-14,FKAF-79,109,44777.2,396181.44,0
2016-06-03,FORU-75,42,15173.76,166160.68,1
2016-06-19,FOZM-21,65,13625.95,1877535.2,1
2016-06-27,FRVM-45,46,8683.42,202499.55,0
2016-06-02,FSCQ-90,94,26892.46,534553.52,0
2016-06-13,  FTIC-42  ,128,48142.08,827971.56,0
2016-06-15,FVHQ-72,141,85151.31,NA,0
