date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2011-01-17,AAAI-15,135,38264.4,1490080.32,0
2011-01-13,  ABFM-90  ,60,13827,300969.9,0
2011-01-02,ABZO-32,126,40747.14,1179310.4,0
2011-01-10,ACWI-63,68,18294.04,204290.98,0
2011-01-22,ADAY-83,55,13112.55,129061.44,0
2011-01-18,AEOJ-42,128,38905.6,881132.04,0
2011-01-20,AGNI-54,51,9817.5,129254.7,0
2011-01-09,AGQV-46,155,53245.6,1437037.86,0
2011-17-1,AGZJ-96,50,13209.5,73667.88,0
2011-01-19,AJHZ-77,NA,NA,138986.87,0
2011-01-25,ALWP-80,31,7742.56,59789.97,0
2011-01-08,ANGH-88,77,21720.93,291220.68,0
2011-01-23,ANTI-83,140,46905.6,380935.6,0
2011-01-23,ANUA-91,143,49658.18,787622.55,0
2011-01-12,AOCF-99,119,40302.92,758070.25,0
2011-01-17,AOQS-19,128,35685.12,710894.61,0
2011-01-03,APQU-61,88,31827.84,570303.37,0
2011-01-29,ARNP-18,52,13881.4,105989.52,0
2011-01-11,ATFU-64,25,4370.25,28248.93,0
2011-01-30,  AUWB-47  ,35,7635.6,76349.44,0
2011-19-1,BBMC-11,79,24376.24,220984.4,0
2011-30-1,BETS-11,62,19580.22,172206.4,0
2011-01-18,BGNL-80,61,17255.07,122565.33,0
2011-01-07,BKTH-04,55,11704,101408.71,0
2011-01-03,BLZJ-60,147,NA,1120477.6,0
2011-01-30,BNEK-88,103,28186.98,699067.2,0
2011-01-03,BOAH-01,111,33647.43,2372346.48,0
2011-01-25, BORR-04 ,42,9785.16,43959.76,0
2011-01-20,BPBH-11,34,8310.28,NA,0
2011-01-08,BQBX-87,62,13285.36,177945.95,0
2011-01-19,BRNM-67,NA,57069.36,2403579.45,0
2011-01-19,BTOY-69,99,29356.47,741592.5,0
2011-01-25,BVND-31,57,11996.79,99797.32,0
2011-01-16,BVRT-86,95,21938.35,703165.2,0
2011-01-14,  BVZX-93  ,63,16917.39,272176.44,0
2011-01-02,BWVK-94,102,25354.14,440156.39,0
2011-01-21,BXCG-45,157,57512.24,1017203,0
2011-01-20,BZAO-84,28,5466.72,33836.4,0
2011-01-19,  CCGI-58  ,143,55443.96,950697.81,0
2011-01-11,CDIB-55,94,32956.4,575372.58,0
2011-01-01,  CHSM-02  ,53,14016.38,182005.56,0
2011-18-1,CJFP-7700,84,23322.6,227749.6,0
2011-01-07,CLKS-21,103,NA,564278.83,0
2011-01-10,CNGK-7400,27,5405.13,25913.44,0
2011-01-22,COGZ-02,53,9528.87,102683.1,0
2011-01-21,CTKW-58,124,45641.92,1139896.26,0
2011-01-15,  CUCC-12  ,29,7132.55,29313.2,0
2011-01-29, CVSM-61 ,41,10366.44,NA,0
2011-01-15,CWVJ-7900,113,27890.66,811478.5,0
2011-01-28,CXGP-45,120,32287.2,864058.41,0
2011-2-1,CXMB-63,44,12594.56,48452.95,0
