date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2014-03-13,AAAI-15,NA,NA,1198310.56,0
2014-03-15, ABFM-90 ,58,15714.52,383612.02,1
2014-03-26,ABZO-32,99,55479.6,849913.89,0
2014-03-02,ACWI-63,67,12990.63,216699.6,0
2014-03-28,ADAY-83,NA,14696.37,157676.7,0
2014-03-19,  AEOJ-42  ,114,38861.46,683808.42,0
2014-03-23,AGNI-54,45,14948.1,281503.44,1
2014-03-15,AGQV-46,150,61077,1381726.29,0
2014-03-05,AGZJ-96,47,13593.81,118465.07,0
2014-03-14,AJHZ-77,43,14498.31,354857.46,1
2014-03-10, AJMB-61 ,84,23700.6,458013.26,1
2014-03-20,ALWP-80,33,7899.87,43132.62,0
2014-03-06,ANGH-88,75,33348,568557.18,1
2014-03-10,ANTI-83,120,46494,620392.68,0
2014-03-11,ANUA-91,146,56382.28,858933.96,0
2014-03-10,AOCF-99,136,38944.96,694396.5,0
2014-03-03, AOQS-19 ,131,36703.58,693466.2,0
2014-03-27,APQU-61,97,24698.14,493821.02,0
2014-03-24,ARNP-18,52,25522.12,135102.24,1
2014-03-04,ATFU-64,26,3967.86,19413.35,0
2014-03-26,AUWB-47,37,19028.36,60591.73,1
2014-03-12,BBMC-11,79,24914.23,198702,0
2014-03-14,BETS-11,57,21342.51,88625.88,0
2014-03-18,BGNL-80,63,14113.26,163299.28,0
2014-03-22,BKTH-04,52,20629.44,292930.66,1
2014-03-11,BLZJ-60,NA,NA,1536087.28,0
2014-03-13,BNEK-88,119,49226.73,1194058.58,1
2014-03-27,BOAH-0100,120,34622.4,1079096.12,0
2014-03-04,BORR-04,39,6181.5,48212.85,0
2014-03-28,BPBH-11,36,11779.2,27235.56,1
2014-03-06,BQBX-87,58,8908.8,295916.94,0
2014-03-22,BRNM-67,160,59766.4,2393551.55,0
2014-03-09,BTOY-69,112,68322.24,551960.37,0
2014-03-12,BVND-31,63,32104.8,206691.76,1
2014-03-11,BVRT-86,92,18104.68,323621.04,0
2014-03-27,BVZX-93,63,21132.09,384738.25,1
2014-03-26,BWVK-94,98,17937.92,321851.64,0
2014-03-06,BXCG-45,141,46919.16,708661.73,0
2014-03-17,BZAO-84,31,9618.99,39867.24,1
2014-03-27,BZOC-10,131,55747.05,652527.88,0
2014-03-07,CCGI-58,154,66997.7,572666.38,0
2014-03-07,CDIB-55,88,27745.52,561464.06,0
2014-03-14,CHSM-02,48,14282.88,112760.08,0
2014-03-03,CJFP-77,96,21243.84,275630.04,0
