date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2019-05-26,AAAI-15,160,49960,2290135.96,0
2019-05-20,ABFM-90,58,20601.02,492430.5,1
2019-05-27,ABZO-32,116,45850.16,932441.66,0
2019-05-18,ACWI-63,57,6841.14,514545.02,0
2019-05-21,ADAY-83,54,12879,129177.2,0
2019-05-27,AEOJ-42,119,30386.65,712872.9,0
2019-05-20,AGNI-54,46,14683.66,142708.95,1
2019-05-09,AGQV-46,145,44755.7,1794361.9,0
2019-05-24,  AGZJ-96  ,45,16729.2,NA,0
2019-05-18,AJHZ-77,37,13091.34,477995.2,1
2019-05-08,AJMB-61,86,19677.66,606144,1
2019-05-08,ALWP-80,31,8764.63,58033.8,0
2019-05-19,ANGH-88,68,29087,403467.15,1
2019-05-08,  ANTI-83  ,130,54325.7,635518.71,0
2019-05-07,ANUA-91,137,60699.22,532315.42,0
2019-05-05,AOCF-99,127,23129.24,1256250.42,0
2019-05-08,AOQS-19,123,37785.6,456796.56,0
2019-05-29,APQU-61,100,21051,324829.68,0
2019-05-18, AQXG-43 ,144,61898.4,1058406.84,0
2019-05-30,ARNP-18,51,27456.87,156132,1
2019-05-08,ATFU-64,28,2359.28,34502.4,0
2019-05-03,AUWB-47,40,NA,60286.59,1
2019-05-08,BBMC-11,85,54910,323895.82,0
2019-05-30,BETS-11,63,33186.51,NA,0
2019-05-16,BGNL-80,59,10604.66,182986.29,0
2019-05-06, BKTH-04 ,58,19177.7,381167.58,1
2019-05-02,BLZJ-60,141,80083.77,1412768.24,0
2019-05-02,BNEK-88,111,48908.82,2749730.1,1
2019-05-15,BOAH-01,116,31476.6,1291854.72,0
2019-05-19,BORR-04,40,6673.6,66447,0
2019-05-02,BPBH-11,34,10857.22,29805.06,1
2019-05-12,BQBX-87,65,15069.6,118072.5,0
2019-12-5,BRNM-67,150,61602,1848520.96,0
2019-05-09,BTOY-69,102,45738.84,800530.64,0
2019-05-01,BVND-31,57,27652.98,120487.2,1
2019-05-29,BVRT-86,102,24970.62,789244.8,0
2019-05-18,BVZX-93,71,24705.87,474704.94,1
2019-05-26,BWVK-94,111,24598.71,186931.69,0
2019-05-29,BXCG-45,143,51630.15,743732.76,0
2019-05-08,BZAO-84,NA,NA,106379.91,1
2019-05-08,BZOC-10,126,64842.12,609262.02,0
2019-05-13,CCGI-58,151,43515.18,342317.76,0
2019-05-09,CDIB-55,97,33205.04,808431.38,0
2019-05-09,CHSM-02,55,13063.6,184328.1,0
2019-05-15,CLKS-21,83,18272.45,383019.15,0
2019-05-18,CNGK-74,24,7912.56,63053.02,1
2019-05-03,COGZ-02,56,10614.24,253544.28,1
2019-05-23,CTKW-58,136,52863.2,1128000,0
2019-05-13,CUCC-12,29,7464.02,53992.84,1
2019-05-16,CVSM-61,45,20850.75,141885.56,0
2019-05-21,CWVJ-79,108,26277.48,713185.56,0
2019-05-29,CZAZ-20,73,15419.79,293750.47,1
2019-29-5,DALN-27,89,24253.39,1295279.51,1
2019-05-26,DBJK-96,109,34510.49,1102504.54,0
2019-05-09,DGFH-17,62,20394.28,361502.83,1
2019-05-09,DGHU-53,110,25209.8,607008.12,0
2019-05-14,DHEN-55,112,24138.24,613167.36,0
2019-05-10,DJGP-25,124,67225.36,525543.65,0
2019-05-21,DJLH-51,127,30027.88,974851.99,0
2019-05-05,DLLP-38,81,NA,189417.18,0
2019-05-14,DNYC-17,37,11532.9,133523.76,1
2019-05-02,DRHS-49,139,57974.12,1217856.51,0
2019-05-25,DSSL-68,147,62971.86,1512875.42,0
2019-05-16,DTVV-40,146,48083.64,887286.14,0
2019-05-01,DUYT-54,31,14969.28,NA,1
2019-05-21,DVOS-72,118,37938.18,576560.58,0
2019-05-29,DWCT-3300,114,36363.72,886617.04,0
2019-05-26,DWRR-51,102,31108.98,1561782.95,1
2019-26-5,DYAC-55,57,11907.87,138551.09,0
2019-05-21,EABV-83,151,NA,962598.75,0
2019-05-15,EADB-29,41,7604.68,64359.75,0
2019-05-30,EALM-41,159,NA,1568072.1,0
2019-05-01,EFIJ-41,144,62984.16,1360524.96,0
2019-24-5,EGEJ-42,45,15470.55,152201.4,0
2019-05-15,EIJS-0500,100,63436,1306293.92,1
2019-05-10,EJHQ-70,76,30340.72,410511,1
2019-05-22, EKGB-30 ,38,6751.46,111970.62,1
2019-05-07,EKLL-99,95,38039.9,277576.9,0
2019-05-26,EMMR-82,137,63024.11,981820.72,0
2019-05-25,EOIW-74,139,73465.67,2836273.37,0
2019-05-14,EPFE-7800,148,45063.04,752016.2,0
2019-05-03,EQXZ-18,NA,NA,1517807.74,0
2019-05-06,ESRT-15,142,64669.64,505689.35,0
2019-05-06,ETWL-0800,65,13491.4,171383.17,1
2019-05-16,EVBZ-97,152,42591.92,1410419.5,0
2019-05-20,EVIB-91,65,17486.3,226995.28,0
2019-05-30,EXQK-17,33,10116.48,NA,1
2019-05-27,EXZI-94,45,19144.8,113829.66,1
2019-05-29,EYPW-38,36,10127.16,78724.8,0
2019-05-27,EZIB-95,79,22781.23,291531.9,1
2019-05-22,FAZF-63,109,35575.42,758750.76,0
2019-05-28,FEFC-80,65,23783.5,302036,0
2019-05-28,FEIE-56,162,35460.18,4199776.36,0
2019-05-25,FGAR-76,63,13203.54,256271.4,1
2019-05-26,FGIX-5700,140,22993.6,1244158.38,0
2019-05-03, FHRD-18 ,158,81774.48,3599163.28,0
2019-05-06, FKAF-79 ,127,67633.85,271047.24,0
2019-05-03,FORU-75,46,12608.6,246350.36,1
2019-05-22,FOZM-21,64,9210.24,1416745.64,1
2019-05-25,FRJA-10,75,19398,479742.4,1
2019-05-13,FRVM-45,46,8364.18,500709.9,0
2019-05-13,FSCQ-90,96,24310.08,907622.91,0
2019-05-24,FTIC-4200,137,50985.92,933282,0
2019-05-05,FVHQ-72,142,130826.02,1668375.8,0
2019-05-06,FWNA-66,117,45997.38,956057.58,0
2019-05-12,FWSF-64,33,8804.73,164768.92,1
2019-05-30,FWXY-88,81,21626.19,244305.45,0
2019-05-26,FYQD-98,38,13850.62,89963.28,1
2019-05-08,FZLO-08,66,25270.08,235441.55,1
2019-05-21,GADO-05,56,23501.52,95784.85,0
2019-05-18,GAWB-92,116,29190.24,464118.61,0
2019-05-03,GBKF-37,138,26526.36,3112311.45,0
2019-28-5,GBMI-21,67,18599.2,560953.12,1
2019-05-08,GGGM-03,83,37425.53,77784,1
2019-05-29, GGQL-80 ,98,29204,332350.32,0
2019-05-18,GHDP-86,29,9637.86,44229,1
2019-05-14, GHOU-19 ,97,48163.41,1282292.55,1
2019-05-23,GIKU-22,97,22850.29,465365.4,0
2019-05-28,GINQ-80,61,23482.56,404155.8,0
2019-05-01,GJGZ-66,127,33907.73,614444.35,0
2019-05-13,GJTF-49,35,14509.95,226706.48,1
2019-05-18,GKBW-36,68,33232.96,322613.28,1
2019-05-08,GKIO-18,120,60903.6,558397.14,0
2019-05-24,  GKKA-31  ,143,57693.35,783714.18,0
2019-05-12,GNDC-01,71,21737.36,232494.45,1
2019-05-08,GNHW-68,34,13644.88,61441.56,1
2019-05-09,GORH-15,172,34031.92,2221335.12,0
2019-05-21,GPEI-90,56,24690.96,117045,1
2019-05-21,GQNG-17,90,23697,467496.64,0
2019-05-29,GQTY-01,128,54471.68,971688.4,0
2019-05-27,GSPM-38,163,40554.4,1408478.22,0
2019-05-11,GWCM-39,67,24824.84,515557.88,1
2019-05-23,GWVB-84,113,60370.25,572424.6,0
2019-05-23,GXUL-07,42,10416,48265.2,1
2019-05-04,HESF-31,106,31027.26,420377.85,0
2019-05-26,HEWB-45,51,17624.58,294574.84,1
2019-05-06,HJUU-82,175,58233,917562.02,0
2019-05-19, HKYA-83 ,143,32745.57,388271.97,0
2019-05-11,HLPO-48,130,41797.6,1358929.8,0
2019-05-03,HLPW-01,131,38062.05,655567.77,0
2019-05-12,HMHC-72,154,47626.04,1075496.9,0
2019-05-27,HNRD-42,NA,NA,1832423.08,0
2019-05-03,HRBW-69,155,44613.65,1909800.6,0
2019-05-06,HSCY-26,127,32669.48,622320.3,0
2019-05-30,HSFT-11,86,17661.82,382979.52,0
2019-05-02,HTAK-79,30,5004.9,38828.88,1
2019-05-22,HTJN-49,53,14145.7,250270.7,1
2019-05-06,HTJY-48,59,19600.98,274254.08,1
2019-05-08,HUMW-75,137,40198.54,1721579.36,0
2019-05-26,HVAU-63,42,10185.84,84231.72,0
2019-05-21,HYQS-89,74,26770.98,202013.7,0
2019-05-17,HZQK-54,83,18457.54,352638.65,0
2019-05-04,HZWL-46,125,25751.25,1276636.32,0
2019-05-28,IBPI-71,141,73766.97,1045051.35,0
2019-05-09,IEVL-29,88,22418.88,337619.34,0
2019-05-19,IFEF-82,82,22402.4,165005.94,1
2019-05-08,IFFS-46,144,41628.96,1255106.81,0
2019-05-05,IGUI-5900,34,14005.62,47741.4,1
2019-05-23,IHVQ-18,100,58457,736477.74,1
2019-05-04,  IJTA-78  ,129,36516.03,1085926.48,0
2019-6-5,ILGL-8900,128,43289.6,581929.57,0
2019-05-12,  IPLT-7100  ,156,47402.16,887156.12,0
2019-05-30,IQFC-40,136,45521.92,794324.76,0
2019-05-28,IQIV-28,151,48464.96,1758622.7,0
2019-05-05,IRMF-38,56,16763.04,568164.16,1
2019-05-01,IRQR-89,110,44422.4,611809.94,0
2019-05-11,ITZA-04,99,38674.35,975691.8,1
2019-05-15,IVNI-46,52,12757.16,84638,1
2019-05-12,IWEI-53,115,35244.05,975522.36,0
2019-05-04,IWOZ-83,153,36651.15,1247804.55,0
2019-05-03,IXKO-13,173,53372.23,1002307.2,0
2019-05-12,IYNL-07,106,19348.18,297616.2,0
2019-05-27,IZDU-98,113,40268.68,1539852.64,0
2019-05-09, IZOR-9600 ,120,23838,395021.64,0
2019-05-19,JHSO-64,91,28623.14,317102.96,1
2019-05-23,JIUP-65,125,46706.25,256948.15,0
2019-05-20,JOPU-74,82,13495.56,555092.66,0
2019-05-06,JQQI-39,77,32465.51,711373.67,1
2019-05-26,JRHU-90,62,23374.62,273129.48,1
2019-05-29,JRLK-29,114,37114.98,785220.11,0
2019-05-04,JTOY-20,87,31829.82,266006.58,0
2019-05-08,JUJT-43,137,53775.24,1263644.16,0
2019-05-14,JXVC-04,86,13505.44,276269.52,0
2019-05-03,JYDY-26,111,28657.98,552691.32,0
2019-05-01,JYWM-78,45,29786.4,146173.48,1
2019-05-17,KALY-35,86,27858.84,NA,0
2019-05-18,KBGA-72,102,26832.12,585340.65,0
2019-05-30,KDES-16,NA,22074.15,811720.91,0
2019-05-14,KEJO-66,141,76117.44,3538806.72,0
2019-05-12, KGGV-64 ,90,15929.1,301223.34,0
2019-05-10,KIZI-33,111,37403.67,708322.65,0
2019-05-21,KMBZ-40,141,24899.19,1481038.2,0
2019-05-05,KODA-55,51,12144.12,153198.4,1
2019-14-5,KOEV-74,106,34766.94,456512.25,0
2019-05-25,KQPP-50,92,56271.8,637109.81,1
2019-05-19,KSMB-93,91,58117.15,743528.28,0
2019-05-30,KTEW-16,132,60855.96,731463.25,0
2019-05-14, KWMZ-65 ,28,6289.08,64963.6,1
2019-05-04,KXHI-31,80,32462.4,NA,1
2019-05-11,KYFQ-93,137,39160.08,1141894.64,0
2019-05-17,LBEC-95,88,32778.24,342589.14,0
2019-05-25,LCTZ-25,98,46682.3,790461.14,1
2019-05-26,LDJM-59,76,25765.52,702021.21,1
2019-05-06,LFUM-85,95,40823.4,625203.8,1
2019-05-02,LHNU-7200,99,63337.23,567392.68,0
2019-05-11,LIYL-85,69,43955.76,NA,1
2019-05-22,LMGS-24,52,19514.04,151081,1
2019-05-27,LOBU-56,95,33471.35,1194656.97,1
2019-05-30,LODB-49,140,61576.2,3052066.24,0
2019-05-29,LOQK-64,146,76025.12,735730.16,0
2019-05-17,LRTJ-08,161,47936.14,2367585.04,0
2019-05-21,LSYK-81,88,17813.84,259450,0
2019-05-13,  LTAB-25  ,91,17758.65,1070314.2,1
2019-05-02,LVBX-86,162,48036.24,955499.85,0
2019-05-19, LVDK-80 ,135,73836.9,1336275.02,0
2019-05-23,LWIJ-39,44,15645.52,164045.96,1
2019-05-01,  LXWV-64  ,152,50006.48,1075817.16,0
2019-05-04,LYNF-64,46,7423.94,112222.74,1
2019-05-20,  LYUS-27  ,157,102475.47,728956.02,0
2019-05-18,LZWI-14,96,33145.92,425317.35,0
2019-05-14,MCTR-7800,119,47793.97,1563592.03,0
2019-05-07,MDOG-78,40,11291.2,39823.35,0
2019-05-23,MDRA-81,64,27688.96,345811.2,1
2019-05-05,MEBS-32,166,44303.74,3424871.28,0
2019-05-03,MEDP-91,NA,NA,395390.48,1
2019-05-06,MEGN-63,108,36819.36,739193.4,0
2019-05-22,MEOY-61,89,31447.26,368338.32,1
2019-05-20,MFDU-61,37,15404.95,47848.26,1
2019-05-08,MLWV-90,64,24780.16,463331.44,1
2019-05-05,MMHO-10,134,52032.2,2976433.6,0
2019-6-5,MNFL-47,125,44313.75,NA,0
2019-05-27,MOEY-78,98,45897.32,291078.94,1
2019-05-10,MPFL-65,80,20380,547771.68,1
2019-05-01,MXNW-39,51,9538.53,251226.36,1
2019-05-15,MZOO-76,95,23289.25,516801.7,0
2019-05-09,NCXE-80,142,83084.2,1021965.66,0
2019-05-23,NFAU-40,134,35740.48,398321.28,0
2019-05-23,NFJC-30,67,16856.53,93334.47,0
2019-05-17,NJSW-7800,26,10769.2,69826.5,1
2019-05-21,NKZO-23,70,10961.3,237729.04,0
2019-05-06,NQZF-96,148,45850.4,2986381.5,0
2019-05-05, NWBO-08 ,55,11140.25,232922.4,1
2019-05-11,OAFJ-96,127,40673.02,1214875.2,0
2019-05-18,OAIM-40,53,17246.73,221016.32,0
2019-05-02, OBYW-23 ,115,74430.3,649002.37,0
2019-05-17,ODQT-37,46,8802.1,91019.7,1
2019-05-24,ODRZ-44,37,14726.37,126790.47,1
2019-05-30,OGLH-73,111,24800.73,1044606.64,0
2019-05-23,  OIMT-57  ,50,NA,87962.51,1
2019-05-15,OMIK-95,150,23250,2915023.32,0
2019-05-03,OMKH-11,65,13681.2,374818.51,0
2019-28-5,OPCX-8300,82,24922.26,362490.18,0
2019-05-08,OPDL-53,35,6162.1,25501.96,0
2019-05-07,OPGD-07,81,29207.79,289141.58,0
2019-05-26,OSRD-02,152,80582.8,1359614.88,0
2019-05-27,OTXW-09,118,46620.62,1137808.98,0
2019-05-23,OUBG-42,144,40345.92,738276.92,0
2019-05-30,OXLY-0200,NA,26224,1042204.8,0
2019-05-21,OZQZ-90,117,64245.87,1156711.06,1
2019-05-29,PBSA-98,85,50896.3,937233.99,0
2019-05-10,PCPO-84,140,42595,852259.1,0
