date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2013-06-04,AAAI-15,144,NA,1227307.95,0
2013-06-07,ABFM-90,57,29621.76,396089.2,1
2013-06-07,ABZO-32,114,48245.94,866594.46,0
2013-06-27,ACWI-63,63,17129.7,227758.26,0
2013-06-24,ADAY-83,51,13429.32,158970.24,0
2013-06-03,AEOJ-42,116,39938.8,800562.71,0
2013-06-24,AGNI-54,47,16231.45,240246.4,1
2013-06-26, AGQV-46 ,151,56270.15,1227748.47,0
2013-06-07,AGZJ-96,48,14701.92,105974.4,0
2013-06-07,AJHZ-77,43,17854.89,334130.58,1
2013-06-22, ALWP-80 ,35,7080.15,36700.96,0
2013-06-01,  ANGH-88  ,65,26425.75,486979.09,1
2013-06-20,ANTI-83,123,53712.87,565740.07,0
2013-06-09,ANUA-91,143,49007.53,551875.6,0
2013-17-6,AOCF-99,139,34453.93,806008.32,0
2013-06-28,AOQS-19,121,41023.84,1322402.4,0
2013-06-08,APQU-61,97,22545.71,472304.14,0
2013-06-05,ARNP-18,58,25894.68,141848.49,1
2013-06-02,ATFU-64,26,4093.7,23942.4,0
2013-06-10,AUWB-4700,36,13005,66961.44,1
2013-06-28,BBMC-11,79,23356.35,274978,0
2013-06-10,BETS-11,60,24328.2,115606.12,0
2013-06-18,BGNL-80,57,9138.24,159238.64,0
2013-06-06,BKTH-04,43,15663.61,148613.08,1
2013-06-16,BLZJ-60,154,81898.74,1467698.7,0
2013-06-06,BNEK-88,119,37155.37,805070.64,1
2013-06-19,BOAH-01,114,29921.58,1580629.7,0
2013-06-02,BORR-04,39,7358.13,37392,0
2013-06-25,BPBH-11,33,9590.79,70044.48,1
2013-06-29,BQBX-87,60,11347.8,170610.3,0
2013-06-03,BRNM-67,161,51520,1844489.92,0
2013-06-18,BTOY-69,97,34736.67,582229.8,0
2013-06-21,BVND-31,62,28492.1,196152.97,1
2013-06-26,BVRT-86,101,30027.3,581708.66,0
2013-06-09, BVZX-9300 ,71,21872.26,328217.4,1
2013-06-06,BWVK-94,90,16408.8,317192.04,0
2013-06-28,  BXCG-45  ,146,52323.48,516075.64,0
2013-06-11,BZAO-84,29,10801.63,34692.32,1
2013-06-22,CCGI-58,139,51645.45,539569.8,0
2013-06-27,CDIB-55,91,36516.48,670068.81,0
2013-06-23,CHSM-02,51,16486.26,170670.82,0
2013-06-25,CJFP-77,91,20496.84,329469.25,0
2013-06-19,CLKS-21,110,23863.4,287256.2,0
2013-06-27,CNGK-74,30,7763.4,41873.58,1
2013-06-13,COGZ-02,56,13824.16,218636.64,1
2013-06-16,CTKW-58,152,48869.52,830635.18,0
2013-06-21,CUCC-12,27,9815.31,33098.52,1
2013-06-09,CVSM-6100,45,12074.85,123327.82,0
2013-19-6,CWVJ-79,114,33451.02,NA,0
2013-06-03,CXGP-45,113,26113.17,718880,0
2013-06-09,CXMB-63,45,15683.85,131649.21,1
2013-06-15,CZAZ-20,88,42721.36,NA,1
2013-06-07,DALN-27,91,40949.09,577364.26,1
2013-06-06,DBJK-9600,126,52916.22,1217229.86,0
