date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2014-12-10,AAAI-15,145,50397.65,1029428.18,0
2014-12-18,ABFM-90,65,26247.65,NA,1
2014-12-11,ABZO-32,119,42166.46,1159668.9,0
2014-12-26,ACWI-63,60,11298,236542.76,0
2014-12-21,ADAY-83,48,11952.48,128277.15,0
2014-12-23,  AEOJ-42  ,119,47385.8,863207.52,0
2014-12-09,AGNI-54,49,16446.36,253613.48,1
2014-12-13,AGQV-46,136,53054.96,1582296.07,0
2014-12-03,AGZJ-96,47,14602.43,117697.65,0
2014-12-30,AJHZ-77,40,13318.8,351032.57,1
2014-12-06,AJMB-61,82,22996.9,546661.18,1
2014-12-24,ALWP-80,30,6894,NA,0
2014-12-07,ANGH-88,74,30581.24,542066.85,1
2014-25-12,ANTI-83,123,45230.79,264862.72,0
2014-12-14,ANUA-91,137,53787.57,845623.8,0
2014-12-03,AOCF-99,123,32847.15,810815.2,0
2014-12-10,AOQS-19,143,57454.54,856467.12,0
2014-12-30,APQU-61,95,20254,393501.03,0
2014-12-13,AQXG-43,134,60848.06,1244599.26,0
2014-12-16,ARNP-18,53,31295.44,163039.08,1
2014-12-02, ATFU-64 ,27,4155.84,31033.8,0
2014-12-10,AUWB-47,41,13928.93,84813.63,1
2014-12-09,BBMC-11,71,31470.04,217655.58,0
2014-12-16,BETS-11,NA,24900.3,59048.65,0
2014-12-11,BGNL-80,62,10285.8,140815.2,0
2014-12-10,BKTH-04,44,19855.88,229987.56,1
2014-12-22,BLZJ-60,141,64524.42,1043089.74,0
2014-12-14,BNEK-88,108,56486.16,1707735.68,1
2014-12-20,BOAH-01,116,34570.32,1814717.28,0
2014-12-04,BORR-04,41,6768.69,36505.4,0
2014-12-26,BPBH-11,38,12908.6,43899.57,1
2014-12-24,BQBX-87,61,13122.32,194813.22,0
2014-12-11,BRNM-67,174,53978.28,1369457.32,0
2014-12-16,BTOY-69,98,53149.32,615307.04,0
2014-12-20,BVND-31,61,31629.72,127079.54,1
2014-12-24,BVRT-86,99,21390.93,319529.4,0
2014-12-24,BVZX-93,72,21614.4,483751.1,1
2014-12-06,BWVK-94,106,15728.28,294393.45,0
2014-12-21,BXCG-45,NA,NA,471571.26,0
2014-16-12,BZAO-84,32,10898.88,74524.35,1
2014-12-16,BZOC-10,114,48827.34,583211.68,0
2014-12-03,CCGI-58,138,63012.18,743935.18,0
2014-12-09,CDIB-55,87,37513.53,521662.64,0
2014-12-23,CHSM-02,53,12984.47,169410.42,0
2014-12-07,CJFP-77,NA,NA,196465.12,0
2014-12-30,CLKS-21,99,22429.44,549192,0
2014-12-26,CNGK-74,28,7122.08,48487.56,1
2014-12-10,COGZ-02,47,9977.16,246259.25,1
2014-12-09,CTKW-58,133,49308.42,1236287.88,0
2014-12-06,CUCC-12,27,10557.54,31347.12,1
2014-12-21,CVSM-61,39,12251.46,111342,0
2014-12-06,CWVJ-79,107,44943.21,965393,0
2014-12-03,CXGP-45,110,22423.5,1031857.74,0
2014-12-19,  CZAZ-20  ,87,23567.43,230872.32,1
2014-12-14, DALN-27 ,86,32703.22,818184.87,1
2014-12-16,DBJK-96,106,40979.6,1011875.04,0
2014-12-17,DGFH-17,60,20875.2,233663.04,1
2014-12-02,DGHU-53,101,22675.51,878455.76,0
2014-12-04,DHEN-55,101,23086.58,514821.34,0
2014-12-10,DJGP-25,130,60637.2,550014.84,0
2014-12-05,DJLH-51,120,26629.2,460780.32,0
2014-12-07,DLLP-38,82,23151.06,178372.8,0
2014-12-24,DNYC-17,36,12462.48,85736.27,1
2014-12-12,DSSL-6800,143,50940.89,1073377.44,0
2014-12-10, DTVV-40 ,156,52632.84,1587363.14,0
2014-12-01,DUYT-54,31,16197.5,35224,1
2014-12-17,DVKY-33,51,20707.53,102024,1
2014-23-12,DVOS-72,112,39523.68,932953.14,0
2014-12-09,DWCT-33,118,38374.78,704518.4,0
2014-12-11,DWRR-51,99,29571.3,1404689.52,1
2014-12-02,DYAC-55,56,14715.68,85199.04,0
2014-12-19,  EABV-83  ,152,52829.12,797116.32,0
2014-12-21,EADB-29,35,10691.45,84675.24,0
2014-12-16,EFIJ-41,140,44415,1449510.96,0
2014-12-13,  EGEJ-42  ,43,13911.79,160793.43,0
2014-12-01,EIJS-05,101,59727.36,NA,1
2014-12-28,EJHQ-70,75,27159.75,259047.36,1
2014-12-16,EKGB-30,38,8770.78,82158.38,1
2014-12-18,EKLL-99,77,35204.4,334152.08,0
2014-12-13,EMMR-82,119,56983.15,1578418.38,0
2014-25-12,EOIW-74,137,51973.69,2026204.5,0
2014-12-12,EPFE-7800,162,58438.26,1045693.89,0
2014-12-25,EQXZ-18,114,31157.34,673428.42,0
2014-12-10,ESRT-15,NA,NA,412067.4,0
2014-12-15,ETWL-08,63,NA,165737.6,1
2014-12-20,EVBZ-97,151,57677.47,1230556.89,0
2014-12-17,EVIB-9100,67,20881.22,277552,0
2014-12-01,EXQK-17,36,15597,93188.22,1
2014-12-22,  EXZI-94  ,50,13531.5,117075.47,1
2014-12-14,EYPW-38,32,6546.56,45300.85,0
2014-12-28,FAZF-63,122,24001.06,526891.5,0
2014-12-07,FEFC-80,62,20806.58,252722.8,0
2014-12-13,FEIE-56,154,64809.36,2429096.25,0
2014-12-13,FGAR-76,62,21886.62,305196.66,1
2014-12-28,FGIX-57,136,23281.84,1252469.04,0
2014-12-03,FHRD-18,144,60508.8,NA,0
2014-12-06,FKAF-79,115,56638.65,639589.78,0
2014-12-19,FORU-75,39,13793.52,138384.62,1
2014-12-20,FOZM-21,63,19375.02,861181.27,1
2014-12-17,FSCQ-90,98,28215.18,829239.36,0
2014-12-23,FTIC-42,131,53145.39,1366612,0
2014-12-11,FURT-83,117,33508.8,1070195.75,0
2014-12-18,FVHQ-72,140,86625,798494.76,0
2014-12-10,FWNA-66,130,37105.9,975824.22,0
2014-12-24,FWSF-64,32,11443.52,134837.45,1
2014-12-04,  FWXY-88  ,81,19171.08,518915,0
2014-12-17,FYQD-98,41,14697.27,50778.84,1
2014-12-26,FZLO-08,NA,NA,227399.12,1
2014-12-30,GADO-05,64,17988.48,144649.4,0
2014-13-12,GAWB-92,106,21398.22,618759.75,0
2014-12-19,GBKF-37,139,35283.76,1695369.6,0
2014-12-12,GBMI-21,50,15517,363531.72,1
2014-12-09,GGGM-03,80,29765.6,148219.68,1
2014-12-01,GGQL-80,98,27329.26,470825.16,0
2014-12-21,GHDP-86,35,10921.75,86094.02,1
2014-12-19,GHOU-19,81,34405.56,848060.28,1
2014-12-27,GIKU-2200,115,NA,509237.8,0
2014-12-14,GINQ-8000,65,18807.1,205266.6,0
2014-12-08,GJGZ-66,133,38746.89,469766.04,0
2014-12-08,GJTF-49,NA,NA,117665.82,1
2014-12-03,GKBW-36,72,NA,441333.6,1
2014-12-06,GKIO-18,104,39994.24,354200,0
2014-12-08,GKKA-31,135,54533.25,1158679.74,0
2014-12-21,GNDC-01,71,29145.5,248543.56,1
2014-12-28,GNHW-68,36,14097.24,NA,1
2014-12-25,  GPEI-90  ,57,22102.32,297069.12,1
2014-12-15,GQNG-17,91,27723.15,566353.92,0
2014-12-27,GQTY-01,144,50040,1630450.36,0
2014-12-01, GSPM-38 ,156,39082.68,1404014.56,0
2014-12-20,GWCM-39,70,24197.6,688615.32,1
2014-12-03,GWVB-84,102,40865.28,621905.58,0
2014-12-13,GXUL-07,42,15589.98,122476.44,1
2014-12-12,HESF-31,112,26532.8,613405.53,0
2014-12-19,HEWB-45,53,18395.77,121672.26,1
2014-12-25,HJUU-82,158,39659.58,955570,0
2014-12-25,HKYA-83,126,28933.38,630558.81,0
2014-12-30,HLPO-48,120,49794,745277.28,0
2014-12-08,HLPW-01,141,23806.44,648229.78,0
2014-12-27,HMHC-72,133,58062.48,1914927.96,0
2014-12-03, HMPF-83 ,30,9372.6,54072.1,1
2014-12-29,HNRD-42,161,58740.85,1974892.2,0
2014-12-16,HSCY-26,127,27282.14,905065.2,0
2014-12-10,HSFT-11,84,21638.4,378240.74,0
2014-12-19,HTJN-49,NA,19729.64,142889,1
2014-12-30,HTJY-48,63,22239,249570.72,1
2014-12-02,HUMW-75,166,72900.56,1497407.2,0
2014-12-13,HVAU-63,40,7727.6,61076.1,0
2014-12-29,HYQS-89,65,17051.45,215311.8,0
2014-12-17,HZQK-54,75,15873,576740.64,0
2014-12-11,HZWL-46,119,30128.42,510219.54,0
2014-12-15,IBPI-71,123,55289.73,1128265,0
2014-12-20,IEVL-29,81,21281.94,397937.5,0
2014-12-28,IFEF-82,87,23574.39,329742.4,1
2014-12-22,IFFS-46,121,32747.44,1407110.8,0
2014-12-01,IGUI-59,34,16249.28,81732.02,1
2014-12-23,IHVQ-18,98,44021.6,774180,1
2014-12-30,IJTA-78,135,30932.55,766828.5,0
2014-12-21,ILGL-89,116,40923.64,1091319.55,0
2014-12-13,IPLT-71,137,55582.27,631784.96,0
2014-12-27,IQFC-40,138,33660.96,623663.81,0
2014-12-23, IQIV-28 ,158,59687.66,NA,0
2014-12-28,IRMF-38,56,24099.6,508936.23,1
2014-12-05,IRQR-89,90,19035.9,485052.96,0
2014-12-26,ITZA-04,79,36266.53,752110.92,1
2014-12-19,IVNI-46,59,24835.46,100196.16,1
2014-12-16,IWEI-53,141,35440.35,1183322.29,0
2014-12-18,IWOZ-83,141,43196.76,909649.26,0
2014-12-21,IXKO-13,NA,NA,2302530.16,0
