date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2014-01-24,  AAAI-15  ,135,42573.6,936442.32,0
2014-01-05,ABFM-90,60,21431.4,433677.67,1
2014-01-08,ABZO-32,109,42076.18,1031058.6,0
2014-01-14,ACWI-63,60,13014.6,188792.48,0
2014-01-28,ADAY-83,54,17225.46,166422.89,0
2014-01-18, AEOJ-42 ,118,41641.02,1065543.84,0
2014-01-27,AGNI-54,46,14909.06,173763.36,1
2014-01-03,AGQV-46,NA,62927.74,1761542.64,0
2014-01-03,AGZJ-96,49,16219.98,NA,0
2014-01-13,AJHZ-77,47,16410.99,458539.4,1
2014-01-25, AJMB-61 ,92,30291.92,473044.39,1
2014-01-04,ALWP-80,32,8014.72,43416.88,0
2014-01-05,ANGH-88,70,34905.5,732147.52,1
2014-01-12,ANTI-83,114,41990.76,490310.88,0
2014-01-02,ANUA-91,135,57325.05,850049.2,0
2014-01-18,AOCF-99,116,35334.76,733566.24,0
2014-01-24,AOQS-19,137,35248.73,1302933.24,0
2014-01-03,APQU-61,91,19619.6,445202.5,0
2014-9-1,ARNP-18,NA,21296.99,194579,1
2014-01-26,ATFU-64,28,4942.28,23329.55,0
2014-01-07,AUWB-47,42,16269.54,91155.13,1
2014-01-01,BBMC-11,76,20839.2,232778.26,0
2014-01-10,BETS-11,55,18968.95,102593.12,0
2014-01-04,BGNL-80,57,8385.27,145284.06,0
2014-01-29,BKTH-04,50,20537.5,269074.81,1
2014-01-21,BLZJ-6000,160,87940.8,1509269.56,0
2014-01-20,BNEK-88,113,58539.65,862269.12,1
2014-01-18,BOAH-01,124,40922.48,985992.5,0
2014-01-08,BORR-04,40,6044.8,26335.89,0
2014-01-14,BPBH-11,39,12953.07,49301.91,1
2014-01-21,BQBX-87,59,10232.96,177160.62,0
2014-01-20,BRNM-67,138,39749.52,2578820.27,0
2014-01-27,BTOY-69,96,43606.08,498735.9,0
2014-01-11,  BVND-31  ,57,27923.16,166282.4,1
2014-01-28,BVRT-86,91,16081.52,452824.4,0
2014-01-27,BVZX-93,70,19768.7,368225.88,1
2014-01-16,BWVK-94,96,23712.96,402377.76,0
2014-01-01,BXCG-45,138,44466.36,944274.6,0
2014-01-05,BZAO-84,29,7605.83,59096.34,1
2014-01-30,CCGI-58,148,72002,947017.76,0
2014-01-19,CDIB-55,90,30058.2,475937,0
2014-01-08,CHSM-02,50,12693,113015.68,0
2014-01-10,CJFP-77,NA,NA,200140.93,0
2014-01-30,CLKS-21,107,24104.96,471930.36,0
2014-01-25, CNGK-74 ,29,7439.37,55261.22,1
2014-01-02,COGZ-02,55,10318.55,193675.23,1
2014-01-20,CTKW-58,139,56813.47,1026314.4,0
2014-01-20,CUCC-12,28,9474.92,41513.12,1
2014-01-20,CVSM-61,40,14098.8,83640.28,0
2014-01-21,CWVJ-79,102,30111.42,887091.44,0
2014-01-22,CXGP-45,106,26449.12,855579.76,0
2014-01-20,CZAZ-20,77,33186.23,280567.1,1
2014-01-19,DALN-27,83,36308.35,708905.4,1
2014-01-07,DBJK-96,122,49406.34,948411.73,0
2014-01-01,DGFH-17,62,22414.24,259127.35,1
2014-01-28,DGHU-5300,98,24603.88,1250422.32,0
2014-01-21, DHEN-55 ,114,29006.16,769452,0
2014-01-02,DJGP-25,133,65010.4,588373.06,0
2014-01-16,DJLH-51,127,30827.98,NA,0
2014-01-08,DLLP-38,81,17382.6,268506.8,0
2014-01-24,DNYC-17,35,11916.1,68752.46,1
2014-2-1,DSSL-68,155,49046.65,922429.2,0
2014-01-16,DTVV-40,155,53888.85,749498.32,0
2014-24-1,DUYT-54,33,12474.66,NA,1
2014-01-24,DVKY-33,47,20486.36,147017.49,1
2014-01-04,DVOS-72,107,47472.69,697171.24,0
2014-01-09,DWCT-33,117,36658.44,1205597.88,0
2014-01-08,DWRR-5100,116,39654.6,964340.25,1
2014-01-17,DYAC-55,54,15479.64,94694.4,0
2014-01-22,EABV-83,139,52706.02,1149521.1,0
2014-01-02,EADB-29,37,7634.95,81998.4,0
2014-10-1,EFIJ-41,142,53985.56,1660814.64,0
2014-01-16,EGEJ-42,36,10128.6,107926.08,0
2014-01-05,EIJS-05,97,55885.58,937218.81,1
2014-01-09,EJHQ-70,77,22258.39,182904.32,1
2014-01-18,EKGB-30,35,9339.4,81404.4,1
2014-01-09,EKLL-99,89,41230.14,398194.4,0
2014-01-20,EMMR-8200,131,46233.83,890611.2,0
2014-01-08,EOIW-74,131,44222.98,1620286.38,0
2014-01-16,EPFE-78,154,52239.88,756468.14,0
2014-01-15,EQXZ-18,107,26409.74,789418.98,0
2014-01-15,ESRT-15,133,52699.92,594561.75,0
2014-01-30,ETME-37,45,14356.8,215248.68,1
2014-01-06,ETWL-08,65,18617.3,201377.88,1
2014-01-08,  EVBZ-97  ,152,53347.44,1601628.88,0
2014-01-28,EVIB-91,63,18264.96,274437.24,0
2014-01-16,EXQK-1700,34,12410,57604.4,1
2014-01-16,EXZI-94,43,12068.38,109712.48,1
2014-01-21,EYPW-38,36,10032.48,81924.3,0
2014-01-15,FAZF-63,127,24763.73,928837,0
2014-01-10,FEFC-80,58,24141.34,265109.02,0
2014-01-03,FEIE-56,165,50146.8,1593611.14,0
2014-01-04,FGAR-76,60,20654.4,390600.36,1
2014-01-16,FGIX-57,141,33835.77,1288978.2,0
2014-01-13,FHRD-18,150,54555,2742279.79,0
2014-01-09,FKAF-79,115,60429.05,562956.84,0
2014-01-27,FORU-7500,39,14883.18,184696.86,1
2014-01-25,FOZM-21,70,21260.4,668199.12,1
2014-01-08,FSCQ-90,101,28216.37,NA,0
2014-01-29,FTIC-42,143,43359.03,1175282.88,0
2014-01-11,FURT-83,131,31631.26,968382.66,0
2014-01-08,FVHQ-72,137,87401.89,NA,0
2014-01-09,FWNA-66,117,48467.25,968682,0
2014-01-19,FWSF-64,36,11916.72,94895.08,1
2014-01-11,FWXY-88,76,20748,429780.56,0
2014-01-19,FYQD-98,40,13767.2,55251.81,1
2014-01-05, FZLO-08 ,NA,NA,145618.88,1
2014-01-08,GADO-05,61,11656.49,88410.52,0
2014-2-1,GAHZ-36,125,23293.75,750940.6,0
2014-01-21,GAWB-92,121,25918.2,618795.15,0
2014-01-19,GBKF-37,146,47210.56,1604108.88,0
2014-01-20,GBMI-21,71,24972.12,350557.29,1
2014-29-1,GGGM-03,84,35579.88,234170.95,1
2014-01-29,  GGQL-80  ,90,30183.3,820562.6,0
2014-01-30,GHDP-86,29,8904.74,53550.34,1
2014-01-10,  GHOU-19  ,88,41792.08,1655148.9,1
2014-01-15,  GIKU-22  ,98,34514.62,651606.81,0
2014-01-10,GINQ-80,58,17052,174327.3,0
2014-01-16,GJGZ-66,119,30821,681034.41,0
2014-01-24,GJTF-49,39,13205.4,143256.96,1
2014-01-23,GKBW-36,NA,NA,262903.56,1
2014-01-29,GKIO-18,112,40564.16,612951.07,0
2014-01-27,GKKA-31,117,32473.35,923179.6,0
2014-01-21,GNDC-01,66,25598.76,268521.91,1
2014-01-07,GNHW-6800,36,12897,43515.02,1
2014-01-13,  GPEI-90  ,60,18993,117126.36,1
2014-01-02,GQNG-17,75,21394.5,522612.73,0
2014-6-1,GQTY-0100,147,46337.34,1915534.08,0
2014-01-06,GSPM-38,153,44552.07,1696601.25,0
2014-01-14,GWCM-39,63,20522.25,598603.34,1
2014-01-27, GWVB-84 ,111,43260.03,672482.39,0
2014-01-18,GXUL-07,38,9881.14,91108.16,1
2014-01-14,HESF-31,108,26444.88,731275.52,0
2014-13-1,HEWB-45,47,16104.08,209673.19,1
2014-01-27,HJUU-82,157,35821.12,1152348.9,0
2014-01-16,HKYA-83,NA,NA,1153871.08,0
2014-01-27,HLPO-48,118,48867.34,839997.75,0
2014-01-13,HLPW-01,144,41195.52,577337.8,0
2014-01-05,HMHC-72,162,50531.04,1959511.8,0
2014-01-09,  HMPF-83  ,31,10036.56,28294.41,1
2014-01-24,HNRD-42,141,46028.04,783716.15,0
2014-01-15,HSCY-26,127,33996.63,999175.2,0
2014-01-14,HSFT-11,81,25767.72,291940.32,0
2014-01-22,HTJN-49,53,18548.41,78003.4,1
2014-01-04,HTJY-48,61,23797.32,404513.48,1
2014-01-08,HUMW-75,140,50022,1193145.2,0
2014-01-04,HVAU-63,47,8996.27,67129.72,0
2014-01-22,HYQS-89,57,15926.37,210993.6,0
2014-01-13,HZQK-54,80,20152,526619.16,0
2014-01-25,HZWL-46,119,31370.78,466739.58,0
2014-01-19,IBPI-71,121,50701.42,860469.91,0
2014-01-26,IEVL-29,86,20000.16,409502.08,0
2014-8-1,IFEF-82,72,21278.88,715988.9,1
2014-01-01,IFFS-46,133,41380.29,910483.77,0
2014-01-20,IGUI-59,35,13241.55,105514.88,1
2014-01-11,IHVQ-18,99,46688.4,1048046.08,1
2014-01-13,IJTA-78,143,29530.93,1649724.78,0
2014-01-24,ILGL-89,NA,NA,775540.5,0
2014-01-06,IPLT-71,141,47306.91,1031936.4,0
2014-01-01,  IQFC-40  ,153,41964.84,823528.44,0
2014-01-28, IQIV-28 ,157,52373.63,845767.8,0
2014-01-30,  IRMF-38  ,53,19342.35,474399.84,1
2014-01-15,IRQR-89,104,28260.96,405108,0
2014-01-21,ITZA-04,88,36220.8,871750.08,1
2014-01-23,IVNI-46,52,20247.24,169783.74,1
2014-01-15,IWEI-53,121,31164.76,897548.55,0
2014-01-09,  IWOZ-83  ,141,37804.92,1286926.9,0
2014-01-03,IXKO-13,165,68359.5,1181666.66,0
2014-01-06,IYNL-07,122,33856.22,468612.78,0
2014-01-18,  IZDU-98  ,122,38131.1,647644.32,0
2014-01-03,IZOR-96,129,37499.01,977058.51,0
2014-01-15,JHSO-6400,80,27974.4,457037.1,1
2014-01-08,JIUP-65,103,28013.94,514540.5,0
2014-01-17,JOPU-74,81,20760.3,792428.1,0
2014-01-01,JQQI-39,82,34145.62,1658748,1
2014-01-18,  JRGZ-90  ,34,6685.08,NA,0
2014-01-28,JRHU-90,60,25378.8,165980.6,1
2014-01-09,  JRLK-29  ,105,40295.85,723884.8,0
2014-01-06,JTOY-20,87,39761.61,248763.33,0
2014-01-29,  JUJT-43  ,132,47153.04,1564051.2,0
2014-01-11,JXVC-04,97,26279.24,437333.2,0
2014-01-07,JYDY-26,112,27391.84,748472.51,0
2014-01-30,JYWM-78,48,21357.12,146552.18,1
2014-01-20,KALY-35,88,27247.44,424207.32,0
2014-01-24,KBGA-72,110,48755.3,474953.7,0
2014-01-30,KDES-16,113,27542.62,1043133.2,0
2014-23-1,KEJO-66,151,55937.95,4187965.1,0
2014-01-20,  KGGV-64  ,91,23093.07,280008.96,0
2014-01-10,KIZI-33,115,36366.45,1129055.7,0
2014-01-01,KMBZ-40,167,47139.09,1268385.69,0
2014-01-12,KODA-55,54,22562.28,132159.42,1
2014-01-27,KOEV-74,110,29988.2,809958.63,0
2014-01-16,KQPP-50,83,39690.6,557353.6,1
2014-01-01,KSMB-93,103,38391.19,447360,0
2014-01-28,KTEW-16,NA,NA,670427,0
2014-25-1,KWMZ-65,30,7967.1,86585.16,1
2014-01-19,KXHI-31,69,21227.16,715535.52,1
2014-01-23,KYFQ-9300,148,57128,639407.37,0
2014-01-26,KYSG-75,34,7794.5,47975.52,0
2014-01-14,LBEC-95,101,26485.23,540765.17,0
2014-01-13, LCTZ-25 ,96,60093.12,656548.07,1
2014-01-30,LDJM-59,85,24491.9,611442.3,1
2014-01-20,LFUM-85,95,37897.4,961349.7,1
2014-01-26,LHNU-72,116,59146.08,298166.05,0
2014-01-01,LIYL-85,64,36732.16,144151.74,1
2014-01-12,LMGS-24,46,15406.32,120437.44,1
