date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2010-09-21,AAAI-15,139,40757.58,NA,0
2010-09-14,ABFM-90,64,17411.84,219792.75,0
2010-09-22,ABZO-32,104,28430.48,800772.44,0
2010-13-9,ACWI-63,65,14784.25,211260.8,0
2010-09-27,ADAY-83,52,11906.44,71248.55,0
2010-09-05,AEOJ-42,136,33257.44,880370.48,0
2010-09-13,AGNI-54,43,8164.41,119745.79,0
2010-09-23,AGQV-46,146,54452.16,976441.42,0
2010-09-12,AGZJ-96,51,11024.67,39418.75,0
2010-09-21,AJHZ-77,46,10534,NA,0
2010-09-19,ALWP-80,NA,NA,35491.04,0
2010-09-01,ANGH-88,70,19882.8,274588.95,0
2010-09-29,ANTI-83,127,50250.09,569491.63,0
2010-09-19,ANUA-91,153,61363.71,691638.36,0
2010-09-04,AOCF-99,140,46452,918333.72,0
2010-09-24,AOQS-19,121,34446.28,718232.76,0
2010-09-13,  APQU-61  ,104,29558.88,647866.05,0
2010-09-18,ARNP-18,53,12306.07,84553.46,0
2010-09-18,ATFU-64,27,5419.71,31736.21,0
2010-09-14,AUWB-47,40,9058.4,81338.31,0
2010-09-22,AWQI-89,34,7243.02,26370.3,0
2010-4-9,BBMC-11,73,18011.29,372093.75,0
2010-09-06,BETS-11,65,16710.85,188091.8,0
2010-09-26,BGNL-80,57,10565.52,127204,0
2010-09-04,  BKTH-04  ,50,12706.5,97387.92,0
2010-09-25,BLZJ-60,159,62528.34,1591406.3,0
2010-09-19,BNEK-88,105,32053.35,927798.12,0
2010-09-27,BOAH-01,127,46241.97,NA,0
2010-09-20,BORR-04,40,9635.2,41145.3,0
2010-09-11,BPBH-11,33,6287.82,59541.02,0
2010-09-21,BQBX-87,58,11964.82,168857.6,0
2010-09-01,BRNM-67,150,48994.5,1742274.16,0
2010-09-11,BTOY-69,97,33915.08,836323.2,0
2010-09-19,BVND-31,67,15807.98,162607.23,0
2010-09-12,  BVRT-86  ,101,26558.96,373325.68,0
2010-09-25,BVZX-93,66,18189.6,274613.36,0
2010-09-26,BWVK-94,103,26445.25,521385.81,0
2010-09-01,BXCG-45,157,60369.64,1051792.14,0
2010-09-05, BZAO-84 ,31,6010.9,21068.73,0
2010-09-19,CCGI-58,152,55388.8,777788.25,0
2010-09-12,CDIB-55,92,27235.68,505162.96,0
2010-09-20,CHSM-02,51,12063.54,110958.66,0
2010-09-05,CJFP-77,78,16908.84,323619.96,0
2010-09-14,CLKS-21,107,27787.9,380611.8,0
2010-09-12,CNGK-74,26,4841.98,24598.81,0
2010-09-09,COGZ-02,52,12552.8,161184.06,0
2010-09-28,CTKW-58,122,43273.4,992644.8,0
2010-09-14,CUCC-12,28,6097.84,20970.88,0
2010-09-07,CVSM-6100,44,9348.24,91570.8,0
2010-09-13,CWVJ-79,112,29160.32,684747.8,0
2010-09-11,CXGP-45,111,25327.98,788028.48,0
2010-09-17,CXMB-63,49,12248.53,65809.88,0
2010-09-27,CZAZ-20,87,20451.96,315802.32,0
2010-09-29,DALN-27,95,35123.4,592219.32,0
2010-09-13,DBJK-96,113,35538.5,1358209.11,0
2010-09-07,DGFH-17,61,13837.85,164034.99,0
2010-09-20,DGHU-53,91,30414.02,663712.01,0
2010-09-27,DHEN-5500,116,39734.64,951009.15,0
2010-09-21,DJGP-25,131,43488.07,766143.3,0
2010-09-26,DJLH-51,132,42060.48,748274.68,0
2010-09-19,DLLP-38,86,21995.36,236988.05,0
2010-09-04,DNYC-17,38,7816.98,72755.2,0
2010-9-9,DSSL-68,148,60378.08,1222114.2,0
2010-09-01,DTVV-40,153,54368.55,1205744.4,0
2010-09-16,DUYT-54,29,7071.07,48030.44,0
2010-09-11,DVKY-33,46,13155.54,67848.48,0
2010-09-11,DVOS-72,110,28952,538577.04,0
2010-09-04,DWCT-33,126,37580.76,1054165.35,0
2010-09-13,  DWRR-51  ,96,27870.72,733352.6,0
2010-09-18,DYAC-5500,51,12460.83,128311.7,0
2010-09-16,EABV-83,146,54300.32,1880954.65,0
2010-09-03,EADB-2900,38,9562.7,81340.5,0
2010-09-28,EFIJ-41,142,38770.26,2029157.7,0
2010-09-05,EIJS-05,99,31427.55,681295.55,0
2010-23-9, EJHQ-70 ,75,20949.75,359417.79,0
2010-09-27,EKGB-30,42,7882.56,84932.32,0
2010-09-11,EKLL-99,72,22022.64,343965.54,0
2010-09-03,EMMR-82,129,37195.86,679450.4,0
2010-09-11,EOIW-74,123,43182.84,1760364.6,0
2010-09-17,EPFE-78,160,52812.8,880702.45,0
2010-09-19,EQXZ-18,106,38727.1,724071.6,0
2010-09-15,ESRT-15,138,59247.54,885955.77,0
2010-09-21,ETME-37,48,12005.76,125514.05,0
2010-09-19,ETWL-08,57,13397.85,145464.08,0
2010-09-17,EVBZ-97,148,54416.64,1799027.13,0
2010-09-11,EVIB-91,68,21017.44,353460.24,0
2010-09-03,EXQK-17,40,8031.2,45437.08,0
2010-09-06,EXZI-94,46,10927.3,64883.86,0
2010-09-11,EYPW-38,40,6410,52645.02,0
2010-20-9,FAZF-63,110,28281,1197708.48,0
2010-09-06,FEFC-80,65,19702.15,209779,0
2010-09-11,FEIE-56,NA,NA,1780352.58,0
2010-09-26,FGAR-76,70,22144.5,303173.04,0
2010-09-16,FGIX-57,NA,NA,1603273.6,0
2010-09-05,FHRD-18,134,44155.68,1077883.11,0
2010-09-23,FKAF-79,117,35789.13,741017.71,0
2010-09-13,FORU-75,47,10257.75,81975.6,0
2010-09-02,FOZM-21,70,15917.3,204855,0
2010-09-15,FSCQ-90,96,22141.44,443637.48,0
2010-09-18,FTIC-42,NA,37806.12,954997.96,0
2010-09-18,FURT-83,116,37329.96,702205.85,0
2010-09-04,FVHQ-72,NA,NA,1246920.45,0
2010-09-25,FWNA-66,135,48114,597231.18,0
2010-09-22,FWSF-64,35,6197.8,46872.24,0
2010-09-10,FWXY-88,71,16901.55,408193.34,0
2010-09-01,FYQD-98,37,9391.34,NA,0
2010-09-14,FZLO-08,68,18557.88,164363.24,0
2010-09-19,GADO-05,61,15198.76,192560.5,0
2010-11-9,GAEQ-26,27,4611.06,NA,0
2010-09-15,GAHZ-36,114,53317.8,1095628.95,0
2010-09-21,GAWB-92,117,33141.42,668830.5,0
2010-09-07,GBKF-37,145,41040.8,1301783.2,0
2010-09-11,GBMI-21,64,13401.6,268924.74,0
2010-09-09,GGGM-03,86,23704.18,171713.67,0
2010-09-23,GGQL-80,99,34360.92,354320,0
2010-09-29,GHDP-86,30,6520.8,52179.12,0
