date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2018-01-04,AAAI-1500,134,40774.86,2719968,0
2018-01-09,ABFM-90,59,17524.18,447664.32,1
2018-01-11,ABZO-32,107,41909.76,1602037.44,0
2018-01-26,ACWI-63,70,10301.2,619333.67,0
2018-01-09,ADAY-8300,48,12373.92,175825.65,0
2018-01-29,AEOJ-4200,129,49822.38,628300,0
2018-01-01,AGNI-54,50,20303.5,390292.23,1
2018-01-23,AGQV-46,156,53729.52,1356434.8,0
2018-01-18,AGZJ-96,53,16052.64,98973,0
2018-01-19,AJHZ-7700,44,14959.12,471255.54,1
2018-01-05,AJMB-61,85,17463.25,437324.64,1
2018-01-19,ALWP-80,33,6925.71,67473,0
2018-01-03,ANGH-88,77,34308.89,456975.1,1
2018-01-22,ANTI-83,121,65143.98,306806.4,0
2018-01-30,ANUA-9100,116,39365.76,675367.01,0
2018-01-14,AOCF-9900,110,20478.7,1187891.79,0
2018-01-08,AOQS-19,118,31535.5,1431066.78,0
2018-01-20,APQU-61,93,18503.28,588187.25,0
2018-01-11,AQXG-43,153,60913.89,993953.22,0
2018-01-08,  ARNP-18  ,52,27644.24,204884,1
2018-01-14,ATFU-64,27,3266.19,35638.54,0
2018-01-29,AUWB-47,39,11320.92,54086.76,1
2018-01-21,BBMC-1100,81,34302.69,188559,0
2018-01-24, BETS-11 ,53,30301.69,83536.74,0
2018-01-12,BGNL-80,65,11358.1,213417.7,0
2018-01-28,BKTH-04,46,15401.26,383183.84,1
2018-01-15,BLZJ-6000,145,90609.05,1099801.32,0
2018-01-11,BNEK-88,114,60581.88,1710462.27,1
2018-01-10,BOAH-0100,124,40964.64,1605561.94,0
2018-01-02,BORR-04,38,6217.56,NA,0
2018-01-26,BPBH-11,33,14088.36,40005.16,1
2018-01-05,BQBX-87,56,16895.2,119090.4,0
2018-01-06,BRNM-67,147,NA,2107705.6,0
2018-9-1,BTOY-69,97,44763.56,885995.1,0
2018-01-25,BVND-31,57,30281.82,128135.4,1
2018-01-11,BVRT-86,103,20251.86,NA,0
2018-01-14,BVZX-93,73,26326.72,883963.79,1
2018-01-28,BWVK-94,109,23965.83,243632.79,0
2018-01-17,BXCG-45,173,48886.34,1273328.55,0
2018-01-01,BZAO-84,31,12107.05,96970.4,1
2018-01-21,BZOC-10,111,43383.24,NA,0
2018-01-12,CCGI-58,161,51600.5,381871.99,0
2018-01-18,CDIB-55,89,22953.99,596373.4,0
2018-14-1,CHSM-02,57,12052.08,151208.46,0
2018-01-09,  CLKS-21  ,98,17324.44,388423.27,0
2018-01-02,  CNGK-74  ,24,6492.96,70046.04,1
2018-20-1,COGZ-0200,52,9309.56,168375.9,1
2018-01-13,CTKW-58,134,44697.04,NA,0
2018-01-08,CUCC-12,26,7946.38,48528.48,1
2018-01-30,CVSM-61,47,18514.24,71445.15,0
2018-01-22,CWVJ-79,123,36024.24,798225.48,0
2018-01-30, CZAZ-20 ,84,19990.32,NA,1
2018-01-15,DALN-27,88,24197.36,1245915.45,1
2018-01-17,DBJK-96,130,40992.9,859552.16,0
2018-01-04, DGFH-17 ,64,23408.64,346792.56,1
2018-01-12,DGHU-53,103,32892.02,812354.48,0
2018-01-15,  DHEN-55  ,118,21150.32,575707.55,0
2018-01-20,DJGP-25,131,62082.21,471264.5,0
2018-01-30,DJLH-51,134,35325.08,NA,0
2018-01-06,DLLP-38,87,NA,173573.4,0
2018-4-1,DNYC-17,35,12235.3,72068.62,1
2018-01-04, DRHS-49 ,135,56641.95,875996.44,0
2018-01-20,DSSL-6800,151,52957.21,1229964.5,0
2018-01-08,DTVV-4000,137,55575.42,798563.74,0
2018-01-22,DUYT-54,30,12909.3,27471.99,1
2018-01-29,DVOS-72,113,32881.87,442443.88,0
2018-01-06,DWCT-33,109,28866.47,566931.6,0
2018-01-25,DWRR-51,102,32420.7,1460855.16,1
2018-01-01,DYAC-55,55,13089.45,171274.32,0
2018-01-23,EABV-83,151,102379.51,833743.94,0
2018-01-15,EADB-29,36,9067.68,65812.5,0
2018-01-08, EFIJ-41 ,148,56774.28,1536666.8,0
2018-01-11,EGEJ-42,43,13585.85,181256.79,0
2018-01-11,  EIJS-05  ,92,52530.16,1376739.62,1
2018-01-20,EJHQ-70,78,20517.12,205394.76,1
2018-01-22,EKGB-30,41,8890.85,147840.81,1
2018-01-12,EKLL-99,88,40865.44,174181.71,0
2018-01-03,EMMR-8200,126,50107.68,1497280.68,0
2018-01-12,EOIW-74,154,69030.5,2169579.84,0
2018-01-08,EPFE-78,143,53949.61,1008052.76,0
2018-01-11,EQXZ-18,113,28712.17,1289519.52,0
2018-01-21,ESRT-15,122,54269.26,921233.45,0
2018-01-23,ETWL-08,60,13127.4,130278.82,1
2018-01-14,EVBZ-97,142,59936.78,974785.49,0
2018-01-30,EVIB-91,75,20419.5,320451.93,0
2018-5-1,EXQK-17,34,9879.04,107899.65,1
2018-01-15,EXZI-94,41,12449.24,91884.24,1
2018-01-16,  EYPW-38  ,32,9990.4,45439.65,0
2018-01-01,EZIB-95,82,25825.08,414437.88,1
2018-01-16,FAZF-63,109,26594.91,849872.26,0
2018-01-28,FEFC-80,64,24608,195124.02,0
2018-01-13,FEIE-56,165,56095.05,2922351.42,0
2018-01-08,FGAR-76,68,20575.44,324864.33,1
2018-27-1, FGIX-57 ,144,28118.88,1686472.11,0
2018-01-18,FHRD-18,154,61980.38,3006544.3,0
2018-01-07,FKAF-79,114,77809.56,445939.84,0
2018-01-24,FORU-75,44,13997.28,NA,1
2018-01-24,FOZM-21,57,11442.18,982706.52,1
2018-01-24,FRVM-45,48,12012.48,324581.11,0
2018-01-01,FSCQ-90,85,18734.85,482539.56,0
2018-01-10,  FTIC-42  ,131,43199.87,1127561.4,0
2018-01-15,FVHQ-72,149,122039.94,1460892.11,0
2018-01-22,FWNA-66,116,42917.68,1197115.4,0
2018-28-1,  FWSF-64  ,34,8848.16,101900.69,1
2018-01-16,FWXY-88,67,15959.4,435609.65,0
2018-01-06,FYQD-98,NA,NA,98944.86,1
2018-01-22,FZLO-08,64,22732.16,199138.86,1
2018-01-05,GADO-05,61,20056.8,NA,0
2018-01-26,GAWB-92,122,29583.78,541833.09,0
2018-01-14,GBKF-37,145,34771,3381270.55,0
2018-01-19,GBMI-21,72,21405.6,NA,1
2018-01-07,GGGM-03,87,36881.04,177882.4,1
2018-01-06,GGQL-80,99,24954.93,394243.36,0
2018-01-08,GHDP-86,30,9932.7,84472.96,1
2018-01-23,GHOU-19,91,40868.1,934111.36,1
2018-01-27,GIKU-22,104,25528.88,NA,0
2018-01-29, GINQ-80 ,68,22954.08,NA,0
2018-01-15,GJGZ-66,130,39997.1,379364.44,0
2018-01-14,GJTF-49,37,14887.69,227039,1
2018-01-11,GKBW-36,74,39069.78,408401.56,1
2018-01-03,GKIO-18,123,63738.6,547031.76,0
2018-10-1,GKKA-31,137,42324.78,739475.95,0
2018-01-10,GNDC-01,75,31427.25,264625.34,1
2018-01-20,GNHW-68,37,12928.54,87168,1
2018-01-06,GORH-15,167,48359.86,1620798.06,0
2018-01-16,GPEI-90,54,17723.34,217116.31,1
2018-01-16,GQNG-17,87,19380.12,479491.88,0
2018-01-18,GQTY-01,NA,NA,1279154.72,0
2018-01-27,GSPM-38,156,42667.56,1950756.22,0
2018-01-29,GWCM-39,67,22047.69,456532.62,1
2018-01-16,GWVB-84,116,57041.84,425100,0
2018-01-02,GXUL-07,43,10421.48,56468.8,1
2018-01-14,HESF-31,104,26383.76,688732.7,0
2018-01-03,HEWB-45,53,14720.75,391746,1
2018-01-21,HJUU-82,153,40369.05,NA,0
2018-01-13,HKYA-83,127,45639.99,600236,0
2018-01-05,HLPO-48,120,38214,1157393.64,0
2018-01-28,HLPW-01,143,31359.9,522798.72,0
2018-01-25,HMHC-72,140,50492.4,1456434,0
2018-01-24,HNRD-4200,142,50739.44,4080494.25,0
2018-01-11,HSCY-26,135,38161.8,1092154.79,0
2018-01-13,HSFT-11,99,21558.24,253858.28,0
2018-01-14,HTJN-49,57,18217.77,236039.75,1
2018-01-25,HTJY-4800,63,23386.23,209864.65,1
2018-01-27,HUMW-75,159,47647.53,1824329.28,0
2018-01-01,HVAU-63,42,9686.04,58798.08,0
2018-01-16,HYQS-89,68,NA,231980,0
2018-01-27,HZQK-54,85,20920.2,535234.4,0
2018-01-08,HZWL-46,129,26962.29,816700.64,0
2018-01-30,IBPI-71,133,105814.8,1186652.48,0
2018-01-13,IEVL-29,93,29671.65,372345.11,0
2018-01-05,IFEF-82,82,30593.38,215487.24,1
2018-01-19,IFFS-46,150,40459.5,1012200.27,0
2018-01-19,IGUI-59,31,15742.11,NA,1
2018-01-30,IHVQ-18,103,49787.11,823417.53,1
2018-01-13,IJTA-78,119,27203.4,810017.25,0
2018-01-06, ILGL-89 ,114,43179.78,707434.56,0
2018-01-15,IPLT-71,143,54535.91,781734.73,0
2018-01-24,IQFC-40,141,37479.21,670552.74,0
2018-01-04,IQIV-28,165,43137.6,891331.35,0
2018-01-02,IRMF-38,51,16622.43,400038.12,1
2018-01-15,IRQR-89,106,31885.86,606112.86,0
2018-01-15,  ITZA-04  ,100,48203,612207.2,1
2018-01-01,IVNI-46,52,12960.48,114360.36,1
2018-13-1,IWEI-53,107,26820.62,1216458.8,0
2018-01-18,IWOZ-83,150,32884.5,1661692.2,0
2018-01-12,IXKO-13,166,74957.3,1385017.38,0
2018-01-07,IYNL-07,108,25183.44,301725,0
2018-01-01,IZDU-98,120,37414.8,1793785.6,0
2018-01-29,IZOR-96,120,22015.2,526535.45,0
2018-29-1,JHSO-64,81,23485.95,553113.48,1
2018-01-21,JIUP-65,108,37740.6,334340,0
2018-01-24,JOPU-74,89,17383.48,726502.9,0
2018-01-11,JQQI-3900,77,44251.9,1848537.6,1
2018-01-05,JRHU-90,56,22121.68,515457.46,1
2018-01-23,JRLK-29,106,36443.86,918754.2,0
2018-01-06,JTOY-20,81,27194.13,207182.57,0
2018-21-1,JUJT-4300,122,40024.54,1105529.04,0
2018-01-11,JXVC-04,88,19034.4,246638,0
2018-01-25,  JYDY-26  ,107,26578.8,625944.14,0
2018-01-15,JYWM-78,46,17682.4,103365.78,1
2018-01-02,KALY-35,85,32364.6,233858.1,0
2018-01-27,  KBGA-72  ,107,33102.59,NA,0
2018-01-15,KDES-16,102,23912.88,773597.38,0
2018-01-29,KEJO-66,NA,NA,4586321,0
2018-01-06,KGGV-64,89,16353.75,180380.2,0
2018-01-08,KIZI-33,127,53973.73,721440.98,0
2018-01-22, KMBZ-40 ,147,39985.47,1426277.4,0
2018-01-17,KODA-55,48,18162.72,109921.36,1
