date,firm_id,employment_t,wage_bill_t,revenue_t,adopt_t
2018-05-01,AAAI-15,143,50360.31,1558856.85,0
2018-05-04,ABFM-90,68,21783.12,420184.58,1
2018-05-05,ABZO-32,112,38963.68,805095.72,0
2018-05-12,ACWI-63,65,9510.8,423241.52,0
2018-05-20,ADAY-83,48,11899.2,125340.32,0
2018-05-07,  AEOJ-42  ,130,45513,548889.25,0
2018-05-22,AGNI-54,46,17427.1,224474.79,1
2018-05-25,AGQV-46,168,59828.16,1651465.8,0
2018-05-25,AGZJ-96,45,11377.8,97054.5,0
2018-21-5,AJHZ-77,46,15033.26,498573.53,1
2018-05-27,AJMB-61,83,17072.27,723752.06,1
2018-05-01,ALWP-80,39,9214.92,51954.57,0
2018-05-26,  ANGH-88  ,65,31448.3,434106.4,1
2018-05-07,ANTI-83,135,71042.4,477303.08,0
2018-05-11,ANUA-91,137,53501.24,513221.73,0
2018-05-30,AOCF-99,121,30305.66,1743167.07,0
2018-05-01,AOQS-1900,130,40324.7,627535.95,0
2018-05-27,APQU-61,107,18972.17,478924.5,0
2018-05-17,AQXG-43,132,52219.2,1933694.4,0
2018-05-30,ARNP-18,NA,NA,110723.13,1
2018-05-16,ATFU-64,26,3277.3,22587.76,0
2018-27-5,AUWB-47,42,12030.06,62409.6,1
2018-05-24,BBMC-11,82,31022.24,NA,0
2018-05-13,BETS-11,61,29830.22,67947.48,0
2018-05-29,BGNL-80,68,10937.12,157732.12,0
2018-13-5,BKTH-04,55,20983.05,285322.62,1
2018-05-06,BLZJ-60,NA,NA,883519.75,0
2018-05-19,BNEK-88,109,49206.96,1564704.39,1
2018-05-17,  BOAH-01  ,115,36909.25,1295164.38,0
2018-05-13,BORR-04,39,6229.47,43696.59,0
2018-05-24,BPBH-11,33,11163.9,41461.2,1
2018-10-5,  BQBX-87  ,58,12837.72,134422.56,0
2018-05-06,BRNM-67,153,51819.57,2169498.24,0
2018-05-25,BTOY-69,108,46468.08,972143.84,0
2018-05-26,BVND-31,60,29284.2,102784.77,1
2018-05-15,BVRT-86,105,24900.75,443608.2,0
2018-05-18,BVZX-93,72,24438.96,814707.96,1
2018-05-04,BWVK-94,115,23102.35,221720.4,0
2018-05-08,  BXCG-45  ,151,40623.53,760491.34,0
2018-05-19,BZAO-84,NA,12091.2,125152.5,1
2018-05-06,BZOC-10,127,59785.25,834244.62,0
2018-05-25,CCGI-58,145,45764.9,493251.7,0
2018-05-20,CDIB-55,87,25799.85,610824.48,0
2018-05-23, CHSM-02 ,53,12536.62,103987.6,0
2018-05-23,CLKS-21,98,22201.9,395807.28,0
2018-05-19,CNGK-74,27,8007.66,53035.84,1
2018-05-07,COGZ-02,57,10510.23,275734.22,1
2018-05-10,CTKW-58,132,48207.72,942770.36,0
2018-05-09,CUCC-12,28,8250.2,72968.86,1
2018-05-25,CVSM-61,44,16765.32,112755.37,0
2018-05-27, CWVJ-79 ,127,38627.05,1288125.12,0
2018-05-28,CZAZ-20,84,15530.76,252636.16,1
2018-7-5,DALN-27,88,22809.6,999959.34,1
2018-05-10,DBJK-96,114,38042.94,1595494.76,0
2018-05-15,DGFH-1700,61,18787.39,234212.4,1
2018-05-06,DGHU-53,122,27303.6,652078.24,0
2018-05-26,DHEN-55,112,22479.52,647774.01,0
2018-05-09,DJGP-25,138,62625.78,583975.4,0
2018-05-09,DJLH-51,119,28223.23,735143.04,0
2018-05-28,DLLP-38,76,25089.12,201954.11,0
2018-05-06,DNYC-17,33,10332.96,74565.88,1
2018-05-27,DRHS-49,137,71730.46,NA,0
